"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.93690496076484e-20,0.345751135804185,0.474,0.4,9.63518120097587e-16,"10","Dusp1"
4.62039595868901e-20,0.509682282234434,0.367,0.286,1.13079570692955e-15,"10","Dnm3"
4.83498726958132e-20,0.648748726786699,0.38,0.313,1.18331478435733e-15,"10","Myo10"
5.43939361269501e-20,0.34005828531997,0.623,0.617,1.33123719277098e-15,"10","Ndufa7"
3.7863389074655e-19,0.761180175390066,0.285,0.217,9.26668584213108e-15,"10","Slc38a3"
4.32930270017549e-19,0.683289074666793,0.303,0.235,1.05955354284095e-14,"10","Fam13c"
4.6580149629518e-19,0.816002453765153,0.282,0.215,1.14000258203282e-14,"10","Serpinb6a"
6.4735144491533e-19,1.06010689441557,0.251,0.19,1.58432792628578e-14,"10","Ifnar1"
6.67476009755999e-19,0.729317489396674,0.259,0.191,1.63358078627683e-14,"10","Nrp1"
2.49886898235535e-18,0.572037601045089,0.337,0.269,6.11573194741649e-14,"10","Smad7"
9.2940230395189e-18,0.742094053956595,0.347,0.286,2.27461919869185e-13,"10","Mast4"
1.20082396857097e-17,0.677810187801996,0.365,0.311,2.93889658068058e-13,"10","Klf13"
2.27154881101557e-17,0.729563153295525,0.292,0.232,5.5593885600795e-13,"10","Cpd"
2.67451573779541e-17,0.566799767900523,0.457,0.425,6.54560981668048e-13,"10","Itgb1"
4.13889550509602e-17,0.822680066816685,0.28,0.219,1.0129532859172e-12,"10","Capn2"
4.22850018101333e-17,0.488099987392493,0.441,0.386,1.0348831343012e-12,"10","Mcl1"
4.84363281532961e-17,0.419358679088735,0.461,0.407,1.18543069522377e-12,"10","Klf9"
8.43131233911581e-17,0.681716525874611,0.404,0.369,2.0634793818752e-12,"10","Sri"
1.36715307611184e-16,0.525287600596613,0.462,0.429,3.34597043847613e-12,"10","Oip5os1"
2.97994611174218e-16,0.343684514353675,0.477,0.41,7.29312011387781e-12,"10","Syne1"
5.30857628867975e-16,0.286728292775905,0.455,0.379,1.29922096089148e-11,"10","Rgcc"
5.36025829077932e-16,0.889343702549352,0.253,0.197,1.31186961408533e-11,"10","Arhgef2"
8.38612242792578e-16,0.935227369393004,0.302,0.249,2.05241960301056e-11,"10","Cnot6l"
8.73122871446052e-16,0.628701238130072,0.437,0.407,2.13688091557707e-11,"10","Smarca2"
9.52046330575214e-16,0.54880040174583,0.395,0.344,2.33003818944978e-11,"10","Arl2bp"
1.07951305500916e-15,0.36893723480265,0.545,0.545,2.64200025082942e-11,"10","Pomp"
1.23715440337174e-15,0.712277174699511,0.293,0.235,3.02781168681199e-11,"10","Gpd2"
2.33800367432745e-15,0.47055960115827,0.534,0.528,5.72203019254901e-11,"10","Sh3glb1"
4.16468841909064e-15,0.879418037362677,0.257,0.2,1.01926584368824e-10,"10","Swap70"
4.71780100416637e-15,0.581694351206247,0.431,0.4,1.15463461775968e-10,"10","Map4"
1.29412812701564e-14,0.742579298286893,0.328,0.277,3.16724917805808e-10,"10","Ccser2"
2.4402862454861e-14,1.05291123649504,0.255,0.204,5.97235655720269e-10,"10","Insr"
2.47690013627882e-14,0.736083112175958,0.332,0.283,6.06196539352878e-10,"10","Ifnar2"
3.10383320914118e-14,0.482225298697047,0.5,0.492,7.59632139605213e-10,"10","Rdx"
4.69448416640026e-14,0.502832396751226,0.342,0.286,1.1489280548848e-09,"10","Plcb1"
2.51606496384418e-13,0.723981967848106,0.28,0.223,6.15781739251225e-09,"10","Frmd4b"
2.95893195504572e-13,0.624793548282305,0.457,0.427,7.24169006677888e-09,"10","mt-Nd6"
3.20182514511882e-13,0.638252630631772,0.355,0.309,7.8361468601638e-09,"10","Klf6"
3.94715157502634e-13,0.494049102819943,0.341,0.285,9.66025876471946e-09,"10","Hprt"
4.1089537060568e-13,0.270225065980845,0.528,0.474,1.00562533002034e-08,"10","Fermt2"
4.24698490662145e-13,0.505041804419436,0.376,0.331,1.03940708604653e-08,"10","Sh3bgrl"
6.33124574382264e-13,0.783818021770305,0.257,0.204,1.54950908334315e-08,"10","Rapgef2"
7.73205257987068e-13,0.553695091550646,0.411,0.388,1.89234254839755e-08,"10","Ralbp1"
8.47637809765108e-13,0.298256901879485,0.49,0.446,2.07450877561913e-08,"10","Sh3bgrl3"
1.14887155918258e-12,0.735451279108216,0.349,0.31,2.81174825394344e-08,"10","Sypl"
1.67896839622644e-12,0.473739513312784,0.482,0.476,4.1091072529246e-08,"10","Anp32a"
5.05373771028917e-12,0.329496291967961,0.391,0.325,1.23685176721617e-07,"10","Clic1"
8.42212813531203e-12,0.250407984577741,0.47,0.42,2.06123163983627e-07,"10","Gpx1"
1.16477049356863e-11,0.651381788375826,0.356,0.32,2.85065930595985e-07,"10","Kras"
1.86070055503657e-11,0.629740454391184,0.271,0.22,4.55387853839649e-07,"10","Usp53"
3.71502952178219e-11,0.885806287508912,0.263,0.217,9.09216325160973e-07,"10","Cdk19"
4.1633816114463e-11,0.717822770629012,0.271,0.224,1.01894601558537e-06,"10","Tpd52"
8.74295721664247e-11,0.474390351074442,0.443,0.429,2.13975134920108e-06,"10","Rock1"
9.37417253129214e-11,0.794366204537795,0.257,0.211,2.29423498530844e-06,"10","Extl3"
4.93461102559751e-10,0.529515677254884,0.376,0.344,1.20769670240474e-05,"10","Spop"
7.31074099722115e-10,0.52670584475182,0.307,0.264,1.7892307516599e-05,"10","Plk2"
9.21101930126715e-10,0.458098467581109,0.415,0.388,2.25430486379212e-05,"10","Tob1"
1.17274883166163e-09,0.720547968548525,0.305,0.269,2.87018549060868e-05,"10","Fut8"
1.36505453461299e-09,0.679904822114461,0.303,0.264,3.34083446801184e-05,"10","Agfg1"
1.59346305229649e-09,0.517169831689685,0.434,0.419,3.89984147419042e-05,"10","Arhgef12"
1.678700543842e-09,0.623902022677435,0.25,0.206,4.10845171099891e-05,"10","Phactr2"
1.75530694807125e-09,0.395174787949928,0.482,0.473,4.29593822470958e-05,"10","Akr1a1"
1.81332261877966e-09,0.311643538886617,0.567,0.579,4.43792577720135e-05,"10","Sem1"
3.70911083851488e-09,0.665103556522457,0.339,0.305,9.07767786618132e-05,"10","Notch1"
4.86529496853095e-09,0.657379620909306,0.381,0.362,0.000119073229059826,"10","Mier1"
6.74725568306446e-09,0.560314501861854,0.363,0.338,0.00016513233558732,"10","Adam10"
1.16762745150256e-08,0.41426895922939,0.287,0.242,0.000285765142480736,"10","Sept11"
2.46441911076003e-08,0.702403627716231,0.265,0.226,0.000603141933167409,"10","Itpkb"
3.69222690585031e-08,0.403937955849665,0.459,0.452,0.000903635612937805,"10","Txn1"
9.4163640620957e-08,0.442328876014412,0.348,0.312,0.0023045609405573,"10","Limch1"
2.09430346796402e-07,0.486276384994287,0.264,0.224,0.00512559830749513,"10","Cavin3"
3.23083222381409e-07,0.48761950644406,0.295,0.259,0.00790713878456261,"10","Rtl8a"
4.26142497155384e-07,0.376592071269672,0.465,0.47,0.0104294114753809,"10","Bnip3l"
4.49186856694443e-07,0.379144885660194,0.346,0.309,0.0109933991307398,"10","Arap2"
4.82043087255092e-07,0.366942758097088,0.415,0.393,0.0117975225174811,"10","Aldh2"
5.03150888595469e-07,0.317518990718388,0.352,0.323,0.0123141148474855,"10","Ifi27"
6.02155620025277e-07,0.323345184538661,0.45,0.448,0.0147371566444986,"10","Ppp1cb"
6.8839235227279e-07,0.443869733259068,0.265,0.227,0.0168477144295243,"10","Crim1"
7.91797096208634e-07,0.428195149527473,0.361,0.335,0.0193784421326101,"10","Osbpl1a"
1.04613387352007e-06,0.703346435571161,0.272,0.242,0.0256030804205303,"10","Osbpl9"
1.26539379192132e-06,0.313819309281741,0.5,0.523,0.0309692476634824,"10","Snx3"
1.48376227122586e-06,0.638184887315086,0.308,0.284,0.0363135978259817,"10","Chmp3"
1.53469872454809e-06,0.453034206806529,0.311,0.274,0.03756021658459,"10","Sorbs1"
2.05909233251416e-06,0.541695521699045,0.379,0.371,0.0503942257459515,"10","Klf7"
2.14037677689056e-06,0.582922002033388,0.286,0.258,0.0523835812376195,"10","Slk"
2.28272317529267e-06,0.630113834031872,0.283,0.257,0.0558673669921129,"10","Pdlim5"
2.45916504775373e-06,0.279828497492199,0.322,0.284,0.0601856053787248,"10","Skil"
2.95774994936338e-06,0.497235194200608,0.343,0.32,0.0723879722607194,"10","Mapk3"
2.95993927309289e-06,0.703086201069153,0.279,0.25,0.0724415537696755,"10","Git2"
3.01534215728332e-06,0.453832179571118,0.32,0.293,0.073797483957352,"10","Pop5"
5.42090702544294e-06,0.476492886161156,0.392,0.39,0.132671278540691,"10","Capns1"
7.5124780776477e-06,0.329834212135182,0.29,0.255,0.18386038847235,"10","Smpdl3a"
8.61435145185842e-06,0.440907036329079,0.355,0.335,0.210827637432783,"10","Nfe2l1"
1.07127601630007e-05,0.558567486831584,0.281,0.253,0.262184092229278,"10","Pik3ip1"
1.13986457673628e-05,0.43343502580757,0.393,0.387,0.278970456510436,"10","Pitpna"
1.41682660733151e-05,0.569577948805216,0.337,0.324,0.346754143878314,"10","Nfic"
1.45214420074226e-05,0.252144262673572,0.489,0.502,0.355397771689662,"10","Arpc3"
1.46371484655827e-05,0.500998167222174,0.321,0.293,0.358229571546671,"10","Akap13"
2.21663515699618e-05,0.412737782841379,0.256,0.223,0.542499288323245,"10","Ccnd2"
2.38627633606669e-05,0.718998519903512,0.318,0.302,0.584017270488961,"10","Btbd7"
2.7659574554164e-05,0.520352445867482,0.395,0.403,0.67694042763861,"10","Tprgl"
3.28957126873322e-05,0.473126904589654,0.299,0.274,0.805089672309769,"10","Gltp"
4.47801904139501e-05,0.544364244029192,0.312,0.29,1,"10","Hipk1"
5.55527745541011e-05,0.420770900350855,0.353,0.333,1,"10","Ostf1"
5.81469638121807e-05,0.35097984043823,0.456,0.464,1,"10","Eif3f"
7.09862673482652e-05,0.257504282694693,0.535,0.554,1,"10","Atrx"
7.9693909065346e-05,0.37988989011918,0.373,0.365,1,"10","Bag1"
8.48380653032864e-05,0.387167441911239,0.477,0.498,1,"10","Csde1"
9.44836485961444e-05,0.453782950943848,0.397,0.401,1,"10","Reep3"
9.83915938960829e-05,0.450033601993012,0.359,0.352,1,"10","Anp32b"
0.000194583429584926,0.353829141214349,0.462,0.484,1,"10","Hnrnpf"
0.000237671468940343,0.292785685351116,0.459,0.466,1,"10","Rock2"
0.000244695663190153,0.417863151917998,0.355,0.347,1,"10","Rab11a"
0.000309451990703859,0.389685163053685,0.392,0.387,1,"10","Atp8a1"
0.000310597926063861,0.454261349286281,0.346,0.337,1,"10","Psme1"
0.000341962819360512,0.370024172062637,0.459,0.48,1,"10","Eif3a"
0.000382859954482047,0.468657834003899,0.344,0.333,1,"10","Map7d1"
0.000433367600912125,0.65305163862877,0.261,0.241,1,"10","Hmg20b"
0.000458776228227864,0.404378520515594,0.375,0.37,1,"10","B230219D22Rik"
0.000503083244421515,0.308553591736035,0.292,0.266,1,"10","Chd3"
0.000596036975984882,0.514590325094118,0.294,0.277,1,"10","Klf3"
0.000609908634465223,0.524648601344381,0.326,0.313,1,"10","Irf2"
0.000992781542571557,0.336204546371607,0.416,0.419,1,"10","Ldha"
0.00116546145670467,0.513589767456558,0.387,0.397,1,"10","Fcho2"
0.00117885144582467,0.620336746824752,0.298,0.285,1,"10","Srpr"
0.00118441943691776,0.392817733694145,0.399,0.403,1,"10","Dek"
0.001391452103558,0.473112665501577,0.295,0.283,1,"10","Gna11"
0.00156345381677598,0.524535389948651,0.344,0.345,1,"10","Xiap"
0.00167774024699343,0.423506353057682,0.331,0.321,1,"10","Klhl5"
0.00169559480388231,0.471868217585338,0.298,0.283,1,"10","Ralgapa1"
0.00197669167913271,0.544914467583342,0.258,0.239,1,"10","Vps36"
0.00283200824628253,0.280709070635285,0.347,0.333,1,"10","Ppp1r15a"
0.00334778506666362,0.545860463061484,0.252,0.234,1,"10","Tmpo"
0.0036142965563129,0.517324744955892,0.252,0.235,1,"10","Psme2"
0.00384470291396254,0.50804398785141,0.252,0.235,1,"10","Ccnd3"
0.00423257053999773,0.373176245840405,0.326,0.318,1,"10","Cltb"
0.00553346418817813,0.424728754430709,0.379,0.386,1,"10","Zcrb1"
0.00608386407879725,0.501539852474227,0.334,0.332,1,"10","Nfat5"
0.00800057698182911,0.521165501683744,0.342,0.347,1,"10","Tut7"
0.00826106994472842,0.366342849865717,0.386,0.392,1,"10","Smim10l1"
0,4.11324240315856,0.889,0.18,0,"17","Mobp"
0,4.73200057552213,0.964,0.364,0,"17","Mbp"
0,3.00432315937531,0.673,0.078,0,"17","Ermn"
0,3.38641723492639,0.709,0.118,0,"17","Mag"
0,2.75818879389058,0.784,0.229,0,"17","Mal"
0,2.84418599031264,0.648,0.119,0,"17","Cldn11"
0,2.61237724962003,0.719,0.194,0,"17","Sept4"
0,2.90268558435637,0.628,0.143,0,"17","Tspan2"
0,3.2110661605033,0.538,0.06,0,"17","Mog"
0,2.47168360712193,0.802,0.375,0,"17","Cnp"
0,2.4762499183507,0.689,0.281,0,"17","Ptprd"
0,2.66129001172895,0.521,0.12,0,"17","Ugt8a"
0,3.09469037194663,0.451,0.053,0,"17","Opalin"
0,2.34279371015054,0.664,0.267,0,"17","Dbndd2"
0,3.34317414262064,0.449,0.056,0,"17","Lpar1"
0,2.60663516976835,0.478,0.085,0,"17","Ppp1r14a"
0,1.81700814215482,0.568,0.175,0,"17","Apod"
0,2.12472668711566,0.807,0.417,0,"17","Cryab"
0,3.21218755541145,0.489,0.103,0,"17","Pdlim2"
0,2.66218048471599,0.534,0.149,0,"17","Grb14"
0,3.24234857034881,0.542,0.163,0,"17","Bcas1"
0,2.92333012269668,0.683,0.317,0,"17","Qdpr"
0,2.94380025887955,0.995,0.644,0,"17","Plp1"
0,3.13793676791256,0.389,0.063,0,"17","Aspa"
0,2.38149833492894,0.439,0.114,0,"17","Pex5l"
0,2.97804554504879,0.407,0.091,0,"17","Sh3gl3"
0,2.8991077721079,0.364,0.053,0,"17","Tmem88b"
0,2.94903167394287,0.354,0.054,0,"17","Cntn2"
0,2.61195883329576,0.36,0.076,0,"17","Fa2h"
0,3.22253771306173,0.335,0.054,0,"17","1700047M11Rik"
0,3.97611861132942,0.298,0.024,0,"17","C030029H02Rik"
0,2.74927164497372,0.338,0.066,0,"17","Tnfaip6"
0,2.37460147963705,0.31,0.054,0,"17","Nkx6-2"
0,4.20873437615404,0.281,0.026,0,"17","D7Ertd443e"
0,3.35494047289951,0.288,0.034,0,"17","Plekhh1"
0,3.14784349150883,0.291,0.04,0,"17","Anln"
0,2.82448483286454,0.302,0.054,0,"17","Myrf"
0,1.39579998437094,0.929,0.704,0,"17","Ptgds"
2.00168598391475e-298,1.98673869385828,0.63,0.247,4.89892627703296e-294,"17","Ttll7"
7.92304860030238e-294,2.66317289777334,0.476,0.146,1.939086914438e-289,"17","Map7"
9.56170433090418e-293,2.30204229936553,0.46,0.134,2.34013151794549e-288,"17","Kctd13"
2.32737739208209e-291,1.74849100566741,0.534,0.156,5.69602342938171e-287,"17","Gjc3"
6.19631989516709e-284,2.68166744239375,0.416,0.114,1.51648733114319e-279,"17","Ccp110"
2.42202796873788e-282,2.38259543152386,0.992,0.972,5.92767125068909e-278,"17","Fth1"
4.41343290447649e-281,1.12410836706832,0.732,0.338,1.08014356904158e-276,"17","Enpp2"
1.56410020012352e-276,2.21903026093816,0.458,0.135,3.82797882978229e-272,"17","Tmeff2"
4.10494620499545e-266,2.30659843359136,0.428,0.125,1.00464453421059e-261,"17","Gpr37"
1.22540228399352e-265,2.43704013209044,0.548,0.207,2.99904954984575e-261,"17","Sox2ot"
1.61089736872797e-265,1.96040421838823,0.552,0.2,3.94251022022483e-261,"17","Stmn4"
8.2849248152822e-264,2.69491718893514,0.308,0.068,2.02765249929216e-259,"17","Trim59"
2.70154321536142e-257,1.96066054889716,0.455,0.136,6.61175686527555e-253,"17","Slc24a2"
4.17549591644484e-252,1.85710069698874,0.536,0.194,1.02191087059071e-247,"17","Tubb4a"
5.12930995429232e-251,1.82268154285426,0.718,0.34,1.2553473182135e-246,"17","Trf"
2.29697099295763e-250,2.35112953458787,0.506,0.181,5.62160680816451e-246,"17","Nfasc"
1.23978928587846e-249,3.17523370170578,0.305,0.07,3.03426029825894e-245,"17","Prr18"
9.04007135340076e-245,1.78071573616363,0.741,0.435,2.2124670630313e-240,"17","Gatm"
3.51525017384933e-244,2.35933758787365,0.356,0.093,8.60322327547884e-240,"17","Slain1"
5.47634458215864e-244,2.06518541507139,0.602,0.246,1.34028057303751e-239,"17","Ank3"
3.77138459670503e-242,2.70499215826719,0.277,0.059,9.23008666197588e-238,"17","Kndc1"
3.64995097738266e-239,2.27021625843422,0.312,0.073,8.93289002204632e-235,"17","Lgi3"
2.00691832322414e-238,2.15191555357579,0.411,0.122,4.91173190425875e-234,"17","Efnb3"
6.55531091843021e-237,2.38483868995909,0.488,0.178,1.60434679417661e-232,"17","Ppp1r16b"
6.78801910968452e-226,1.82020802661136,0.369,0.101,1.66129979690419e-221,"17","Tmem151a"
5.13429023778881e-223,2.68373731452221,0.312,0.078,1.25656619279643e-218,"17","Shtn1"
2.62938366344006e-221,1.44395859838371,0.782,0.499,6.43515357790321e-217,"17","Aplp1"
7.23743057014656e-202,2.40581554816013,0.327,0.09,1.77128875773767e-197,"17","Zfp536"
2.45653344235484e-198,1.77551304534706,0.498,0.194,6.01211994681923e-194,"17","Edil3"
1.11389430739499e-194,1.43184868437873,0.778,0.528,2.7261449279185e-190,"17","Stmn1"
1.33862112837681e-187,2.0925114993215,0.476,0.193,3.2761413495894e-183,"17","Gsn"
2.36667310384137e-183,1.45630610530783,0.44,0.15,5.79219575434136e-179,"17","Ndrg1"
8.02202547879791e-182,2.05213679417254,0.383,0.129,1.963310515681e-177,"17","Epb41l3"
1.97139016500535e-177,1.35982229146763,0.766,0.472,4.82478028983409e-173,"17","Car2"
1.45577119343788e-171,1.7975884632498,0.383,0.13,3.56285441881986e-167,"17","Srcin1"
7.19125225341242e-168,2.14351288741476,0.46,0.199,1.75998707650016e-163,"17","Abca2"
3.81113474009253e-162,2.2304451397055,0.421,0.166,9.32737116290247e-158,"17","Phldb1"
6.94535464620391e-162,1.98565098308069,0.438,0.183,1.69980609611194e-157,"17","Desi1"
2.58832502930157e-155,2.21443273773512,0.308,0.097,6.33466667671267e-151,"17","Ypel2"
2.65852333859348e-153,1.64602438835322,0.414,0.162,6.50647001887368e-149,"17","Tppp"
4.8842147965344e-148,1.94361261246893,0.405,0.162,1.19536272930383e-143,"17","Aatk"
1.86408399112117e-145,1.68768328031602,0.602,0.341,4.56215915986996e-141,"17","Pcdh9"
5.39026053678807e-144,1.53353574307036,0.585,0.33,1.31921236377351e-139,"17","Mapt"
4.88685273400761e-143,2.11981021512273,0.363,0.135,1.19600833812102e-138,"17","Fgfr2"
8.06295140076467e-142,1.97590043394891,0.411,0.175,1.97332672582315e-137,"17","Josd2"
2.31506640701316e-137,1.30644253886674,0.697,0.469,5.66589352452402e-133,"17","Zeb2"
2.71575599377004e-137,2.25333748589378,0.365,0.143,6.64654121915279e-133,"17","Gamt"
1.63429755008698e-136,2.30307523089252,0.313,0.108,3.99977982408287e-132,"17","Arhgef10"
1.12310402150358e-135,1.73154927691149,0.512,0.271,2.74868478222786e-131,"17","Slc12a2"
4.89557054963915e-135,2.22999943170834,0.334,0.123,1.19814193631869e-130,"17","Cpox"
5.02013879994629e-134,2.26964555628508,0.311,0.108,1.22862876989886e-129,"17","Ttyh2"
2.07460740015445e-133,2.68768653016116,0.258,0.079,5.077394151138e-129,"17","Fbxo32"
1.15141858435732e-132,2.28925715289919,0.282,0.091,2.81798184335611e-128,"17","Pde8a"
9.71606215514358e-130,0.739666463949273,0.93,0.812,2.37790905184984e-125,"17","Ptma"
9.66793166932939e-126,2.48956672969449,0.252,0.078,2.36612959675168e-121,"17","Pak7"
1.02220404096828e-125,1.62692522196726,0.435,0.194,2.50174216986577e-121,"17","Evi2a"
2.4020613438104e-125,0.751890898102573,0.919,0.759,5.87880493284157e-121,"17","Qk"
2.86438124783039e-125,1.42770615711979,0.389,0.159,7.0102866659401e-121,"17","Sez6l2"
1.46251482353688e-123,1.00801551945677,0.769,0.629,3.57935877912415e-119,"17","Rtn4"
4.61890806166023e-119,2.0907701337977,0.295,0.105,1.13043155901073e-114,"17","Arhgap23"
7.2330924736305e-119,2.37335512482318,0.489,0.256,1.77022705199633e-114,"17","Plekhb1"
5.26379687408259e-115,1.65320603744326,0.4,0.179,1.28826164696297e-110,"17","Klhl2"
2.15560842400658e-112,1.71470031023769,0.588,0.393,5.2756360569137e-108,"17","Cdc37l1"
8.20122944179611e-112,1.26292288095664,0.594,0.365,2.00716889358518e-107,"17","Csrp1"
1.44486025452797e-110,1.08281927659627,0.633,0.384,3.53615098693176e-106,"17","Bin1"
4.50997626972748e-110,1.75842715244246,0.368,0.161,1.1037715922531e-105,"17","Agpat4"
6.51696268513737e-110,1.49409954603581,0.591,0.399,1.59496144756052e-105,"17","Tulp4"
2.17367875805799e-105,1.08506438992561,0.64,0.417,5.31986139247112e-101,"17","Fez1"
4.61172924887036e-105,2.09924295689772,0.276,0.1,1.12867461636853e-100,"17","Creb5"
6.47086718846473e-105,1.04546977556305,0.993,0.985,1.58368003570486e-100,"17","Malat1"
5.55122645038961e-104,1.05924275124688,0.627,0.409,1.35860716146835e-99,"17","Tmod2"
2.41803029772966e-103,1.92115021108472,0.254,0.088,5.91788735066356e-99,"17","Kcna1"
3.14816715514084e-101,1.90091132678267,0.32,0.133,7.70482429549169e-97,"17","Dixdc1"
3.67498997385363e-99,1.97897607272651,0.387,0.19,8.99417046200937e-95,"17","Plekha1"
1.81349252229101e-98,1.62651564424107,0.266,0.097,4.43834159905502e-94,"17","Dusp26"
4.07743936694212e-97,1.21500912799941,0.439,0.219,9.97912510665415e-93,"17","Kif21a"
1.5210115606689e-95,1.16307502652111,0.693,0.488,3.72252369358107e-91,"17","Ank2"
3.89589851227149e-94,1.41917912693987,0.456,0.239,9.53482201893325e-90,"17","Clmn"
1.73543398411258e-93,0.745358000344914,0.831,0.714,4.24730113271714e-89,"17","Sept7"
2.14626646119701e-92,0.8725066441963,0.738,0.574,5.25277253713355e-88,"17","Kif1b"
4.07291559575839e-90,1.18956843987485,0.627,0.458,9.96805362905907e-86,"17","Sirt2"
4.35549711679246e-90,1.05331686685749,0.671,0.547,1.06596436436379e-85,"17","Ywhaq"
5.65042740948117e-90,1.55850559742054,0.422,0.228,1.38288560419642e-85,"17","Dnajb2"
4.86810334501269e-88,1.27525149907026,0.416,0.214,1.1914196126584e-83,"17","Elavl3"
7.02292979099692e-88,1.64133345396571,0.383,0.191,1.71879183704859e-83,"17","Jam3"
4.8382047065652e-87,2.36002594251922,0.317,0.143,1.18410221988477e-82,"17","Kif13b"
6.69524601339635e-83,0.928529594320515,0.465,0.244,1.63859450931862e-78,"17","Clic4"
9.46353918221621e-81,1.15435504425521,0.408,0.202,2.31610657945559e-76,"17","Pllp"
6.95279542452131e-80,1.48798670507805,0.386,0.204,1.70162715219735e-75,"17","Mapk8ip1"
1.11729541641166e-77,1.63676172484804,0.283,0.121,2.73446880212589e-73,"17","Il1rap"
9.24867738064465e-77,1.2110767491164,0.554,0.401,2.26352130213897e-72,"17","Arpc1a"
9.71425801521688e-77,1.44117742806239,0.492,0.32,2.37746750664418e-72,"17","Erbin"
1.11399270902754e-76,1.70287780152887,0.346,0.17,2.726385756074e-72,"17","Tspan15"
1.35803222432246e-76,0.648285498529451,0.77,0.633,3.32364806580678e-72,"17","App"
1.40285340776471e-76,1.75281420460314,0.299,0.137,3.43334343016335e-72,"17","Dip2a"
3.84770788538516e-75,1.36732845629007,0.371,0.195,9.41688027869164e-71,"17","Slc44a1"
1.64357872820313e-74,1.84824475344327,0.452,0.285,4.02249457940435e-70,"17","Mast4"
