"","GSM3351254","GSM3351255","GSM3351256","GSM3351257","GSM3351258","GSM3351259","GSM3351260","GSM3351261"
"1110008J03Rik",4.37820646353918,4.26754548642234,4.33293910486578,4.36041265997297,3.8115193091943,4.34773219824666,4.17640009815693,4.4396006277108
"1110008L16Rik",3.06454619747859,3.59637373561915,3.40290963076934,3.27041031403025,3.01802559726018,3.21923270343871,3.0512653113009,3.19722504859267
"1110008P14Rik",6.82541588733954,6.56639934479661,7.37248395669641,7.30650636545865,6.91363689257066,7.07263117397347,6.74929497800357,7.5067069419918
"1110012L19Rik",4.77952854495165,4.41093287897008,4.59218006291566,4.40953979612186,4.90111646449934,4.42267591190141,4.58782789817033,4.50199460945848
"1110017D15Rik",4.68917267515225,3.91398392744591,3.18151559042251,3.51794733516492,5.03782647681001,4.33865376319884,4.70247082389985,3.55451571441118
"1110018N20Rik",3.18965808815508,2.69154026292068,3.11473403475184,3.05929659548002,3.15259997241553,2.59836095139553,2.78919611065456,3.11975417619713
"1110019D14Rik",3.18965808815508,3.41226994807127,3.20310638537556,3.27041031403025,3.27568534616721,2.77026224045159,3.56172160613769,3.08959538969713
"1110020A21Rik",2.64245406169425,2.25382224003203,1.40222807080548,1.62362273162278,2.65960856556438,1.67003288508305,2.50804757654768,1.33253205992265
"1110032F04Rik",1.93306269640184,2.3929961567789,3.04471052250455,3.77025549272562,1.35427556899982,3.10608675145491,0.490241306357301,3.45551362915724
"1110034G24Rik",4.24615280485718,4.32662127309676,4.41848752082154,4.32932744854453,4.15399973814392,4.0745534972054,4.16414068514523,4.21588927262133
"1110035M17Rik",1.81372585915496,1.54491101217271,2.00398853421466,2.09948440407118,0.227387744072503,1.98132495035429,1.11746047053336,2.31499709167992
"1110037F02Rik",5.70522163997112,5.6208074271402,5.59495459505476,6.14423153382934,5.28495817134608,5.63810429532989,5.61878618338811,5.96623876489264
"1110038B12Rik",5.00737917756985,4.55128998171758,4.67948831960892,4.40581961117789,4.23207588441819,4.52626407082347,4.65068812282105,4.76310985310716
"1110046J04Rik",2.67705909603869,2.63657032108989,2.94572339855787,2.99141635258269,3.27568534616721,2.33176239126476,2.61999458956519,2.95109103419567
"1110051M20Rik",6.47338079764497,6.4003363396829,6.6834041760518,6.39281071394037,6.55506389633339,6.65206877390874,6.21689268185377,6.4011893156914
"1110054M08Rik",4.22291906212759,4.07424987214164,3.83500626020428,3.50409528515337,4.0543641263537,3.41332382527444,4.37029391006392,3.20662281912381
"1110057K04Rik",5.7867072323693,6.18736496229222,6.23948184127886,6.44177349369932,5.96692765592974,6.13546439113053,6.34188406245837,6.18169556516541
"1110059E24Rik",5.70522163997112,5.74727325550394,5.65885036498096,5.79192808853023,5.89674674062492,5.88100952538939,5.45736009835304,5.57453290909104
"1190002N15Rik",4.47970913900803,4.47500505483131,4.86700152055022,4.78664844901986,4.34882374197391,4.80201667290949,3.70400700108608,4.27067911823075
"1190005I06Rik",4.87949288307335,4.99180389586028,3.92870229041818,4.28140653066303,4.94814066065736,4.19010219362967,4.97229754956162,4.02192405403317
"1200014J11Rik",5.02091348886889,5.18616123084204,5.18171418064153,5.60015864605668,5.32826115092934,5.24499465634537,5.15065007565332,5.6156781189053
"1500002C15Rik",1.68362025580242,2.47883869702774,1.95392671181363,1.90236356240909,1.46188645831924,1.93388705859571,1.21576598271153,2.10992288271224
"1500009L16Rik",5.24504423997385,4.65634817679074,4.85341167667793,5.23120392270753,5.39766395931792,5.19556807705101,4.76062465143834,5.28402389928093
"1500011B03Rik",7.08581509308567,6.90265670299539,7.12492586798209,7.05423603957506,7.4132683664149,7.2610066942222,6.93392109795789,6.81315013070295
"1500012F01Rik",6.82348635668259,6.06259379021647,6.46622566658684,6.33725303498244,6.23306957944032,6.23055218567478,6.33369747311772,6.51146137130408
"1500015L24Rik",0.76258791876059,1.73134820186188,1.06757189190512,0.221433128841339,2.11724731585225,1.2339003744969,1.76281441669369,1.11022633181807
"1500015O10Rik",4.52790229892545,3.81843002143756,1.73425839534056,1.79268712475674,8.82209970911446,2.64329432682672,5.60977441593514,3.53971986194307
"1500017E21Rik",1.75013921408665,2.07242185041198,1.61045836024934,2.41290404952013,2.11724731585225,1.88483615208811,2.65545971761207,2.49451570372607
"1500026H17Rik",3.16548866817961,3.35666574390745,3.84876975968186,3.32658394323722,4.03706807305563,3.25827166537106,3.63461770032027,2.92855113326655
"1500035N22Rik",3.45192402689051,1.8326433663365,2.83944087742794,2.49923071410066,1.90483649235739,2.02725254488917,2.29969300016715,2.31499709167992
"1600002K03Rik",3.3483750052352,3.31058589880206,3.20310638537556,2.94089743081379,3.56833752432279,2.95981472362101,3.2956232930141,2.92855113326655
"1600014C10Rik",3.8660003663149,4.01800966549686,4.04086482411544,3.92901220251266,4.39027826384933,3.97260588767585,3.68697004344538,3.92277432474485
"1600020E01Rik",4.50881778370175,4.02516076172649,4.02882435135583,4.12275702907285,4.2471965828162,4.08544880017389,4.47325395263776,4.16376913508901
"1600029I14Rik",2.9839162018031,1.92729056698352,0.00219053582055336,0.866048611485416,2.30236061197547,1.51748302095539,3.48494531130738,1.8469491718059
"1700001C02Rik",2.53336124195096,2.74449237447586,-0.209692381051457,-0.353332804111805,2.94571812442808,1.72680563195421,3.15402582510545,1.58398759651464
"1700001G11Rik",1.46340827350646,1.65963784613037,0.970194716004565,1.10504131214213,1.23798629438812,1.0680340382985,1.76281441669369,1.58398759651464
"1700001L19Rik",4.11347236991365,3.81017399763771,3.82111018937743,4.23603530602282,4.73942852580072,4.20016181471744,2.8516854920175,4.59795994716854
"1700001O22Rik",0.999777075803482,1.98710614760503,2.27257907665678,1.92333267106458,2.70412213029757,2.33176239126476,2.05608489266481,2.31499709167992
"1700003D09Rik",3.14090742977402,3.91398392744591,2.83944087742794,3.83807915455101,3.1201148367276,3.20930564029953,4.1517762033528,3.89978406973466
"1700003E16Rik",3.41139184847156,3.12335718628176,2.83944087742794,3.17746575244017,3.21545490964945,3.1993097963261,3.15402582510545,3.36608618272755
"1700003F12Rik",1.10518921071748,0.554630645809112,0.970194716004565,0.152066706837981,1.56202478798207,0.543951402752123,0.135788116813287,-0.736193667439034
"1700003M02Rik",2.74387434719998,2.15297275671281,2.14452533025467,1.37233863355323,3.56833752432279,1.80798361258345,2.50804757654768,2.20676471527043
"1700007G11Rik",3.0112966304553,2.45785214921703,-2.46807638576935,0.950189260978354,3.1201148367276,1.2339003744969,2.78919611065456,1.87078994388063
"1700007K13Rik",4.17529802429317,3.0690349941999,2.46358349619165,1.67398177429082,3.98389984023939,2.9238444170905,3.66972948763248,2.62640706661355
"1700007L15Rik",0.312422839134434,1.18512465928286,0.970194716004565,0.28761678047438,1.56202478798207,0.776866983622644,1.55317104792709,1.02779986732509
"1700008O03Rik",3.09045163238182,2.5199175571631,2.42735223473856,2.75455831570454,3.36156358785212,3.00642119210818,2.99700319381835,2.44772915590786
"1700009P17Rik",3.98125568664793,3.74236769483587,1.24458190985564,1.67398177429082,4.93885764167623,3.11674736558724,4.25941738466456,2.87061083600346
"1700010I14Rik",2.95600605965215,1.98710614760503,2.49892710694887,1.57144206711875,2.35913833667613,2.29468740144168,1.47592592622547,2.1688044324739
"1700010K23Rik",2.3737510034542,2.93877208561202,3.02059315944599,3.31075627192832,2.8695945167338,3.29628201575261,3.70400700108608,3.41555057626283
"1700012B09Rik",3.58543918262731,3.45526005313267,0.753184452085856,0.776695132593083,4.10504189248074,2.45449951780872,3.77021147945995,2.34934240191659
"1700013F07Rik",1.87462783910476,1.73134820186188,1.61045836024934,1.14128985051816,3.05286422141944,1.2339003744969,1.62648963797199,1.36646729470178
"1700013G23Rik",1.81372585915496,2.12661902868104,1.06757189190512,1.40252026093166,1.46188645831924,1.85967079397279,2.29969300016715,1.52511211452224
"1700014D04Rik",0.627561297593448,1.07917180291289,0.753184452085856,1.10504131214213,1.11149511867616,0.722067708188564,-0.0805464664565599,0.747829623270168
"1700016K19Rik",3.49134851276979,3.2137609498193,1.06757189190512,2.77777152303432,4.29163044600495,2.38564742491616,3.77021147945995,3.35767468591763
"1700016P03Rik",1.81372585915496,2.09977492519176,1.47502911556338,2.52689531735712,2.11724731585225,2.89935610543377,2.50804757654768,3.62630098496114
"1700017B05Rik",2.71085348725124,2.09977492519176,2.60004199231143,1.88108517368857,0.819424589120158,1.88483615208811,2.34384079714,1.77296775665084
"1700019D03Rik",4.39908635338646,4.14816598610902,4.9650390118732,5.39027339477799,4.53283419148093,4.97310444701431,4.73598804995211,5.02188373241938
"1700019G17Rik",2.3737510034542,2.89259944713493,1.32555720864291,1.54462648992561,2.82997148504164,2.42048417500542,2.25415147850065,1.72145139496989
"1700019G24Rik",1.68362025580242,1.54491101217271,0.00219053582055336,0.0791958624271715,2.11724731585225,0.605799321846811,2.69007389887281,0.525567216390228
"1700019L03Rik",1.81372585915496,1.4202664440121,-1.13819445438223,-0.457905153100637,1.11149511867616,0.187328401371489,0.898138871338236,0.894595513957219
"1700020I14Rik",7.65881973582163,8.19025661785705,8.25638466190563,8.79706461147946,7.75354205677766,8.52715066953705,7.94723494950899,8.722286229609
"1700021F05Rik",6.27587289327144,5.98952987776712,6.18897901106156,6.46341023852854,6.59992624072579,6.25126113965478,6.09625813868311,6.12953763875372
"1700021K19Rik",4.73094627068808,5.0490548204739,4.958706424697,5.03804889323861,4.80220395818525,4.94346893610025,4.64187404641796,4.93125915134679
"1700022I11Rik",1.93306269640184,2.20427853593492,2.14452533025467,2.06215620762756,1.65566131003917,2.04967944728655,2.10820859018886,2.36621323123897
"1700023F06Rik",4.07506389004774,3.73366336401014,4.23152839227608,3.15990405199072,4.26216044550196,4.12294715305945,3.24995106362703,2.88238654752708
"1700023L04Rik",1.93306269640184,1.54491101217271,-0.458140923014427,0.0791958624271715,1.74358909522709,0.665104472886838,1.94582322134492,0.640974427481825
"1700024G13Rik",2.53336124195096,2.47883869702774,0.00219053582055336,0.411517764521902,2.8695945167338,1.51748302095539,3.40385239690323,1.77296775665084
"1700024N20Rik",0.76258791876059,1.28382577872561,1.67368590614701,0.631345191337088,1.46188645831924,0.880590522683288,1.62648963797199,0.464206239017755
"1700025G04Rik",6.17959769155255,6.49994121799786,6.85005659546697,7.02239913780993,6.35323839962695,6.83588895457883,6.37151026554155,6.91913038839565
"1700026D08Rik",3.60354273323225,3.22622545252199,1.40222807080548,1.43208339626205,3.49422643083445,2.09351370514052,3.68697004344538,2.50978001337738
"1700026L06Rik",2.04327794740517,1.76590955343358,-0.209692381051457,-0.692966733632778,1.97916960334934,0.0156836203052728,1.88736227502836,0.525567216390228
"1700028J19Rik",1.46340827350646,0.387125355490362,1.15878995805536,1.06785848350528,0.819424589120158,1.2339003744969,0.77455875105779,1.06960168534198
"1700028K03Rik",0.76258791876059,1.18512465928286,1.06757189190512,0.990488168694309,0.452816275943029,0.880590522683288,0.639392664966246,1.55485016862808
"1700028P14Rik",2.67705909603869,1.79966228335127,1.15878995805536,0.68144000604183,2.65960856556438,1.93388705859571,2.25415147850065,1.79805212857736
"1700029I15Rik",0.312422839134434,0.774252704414865,0.631068154463157,0.350896966052601,0.227387744072503,0.665104472886838,0.639392664966246,-0.0589403259807268
"1700029J07Rik",3.5297242426565,2.65512733066085,3.06843133839525,3.53847918223967,3.36156358785212,2.64329432682672,3.24995106362703,3.50966499960143
"1700030C14Rik",1.38184298418977,0.840610422608824,1.40222807080548,1.10504131214213,1.35427556899982,1.31019055297918,1.30779813477215,0.940377182680461
"1700030J22Rik",3.51066397339232,3.79351884494948,3.36510156796473,3.75278939156456,3.92869695369488,3.67371817694798,3.96652952958259,3.45551362915724
"1700030K09Rik",4.22291906212759,3.93691526850964,3.45782645399199,4.03877493990842,4.15399973814392,3.81788112159439,4.10123053434953,3.81015248330774
"1700040D17Rik",1.75013921408665,1.58417577258826,1.24458190985564,1.27780965641858,0.452816275943029,1.1941870920774,1.39430979080414,1.11022633181807
"1700040L02Rik",3.06454619747859,3.28698203638175,2.35204018038729,2.99141635258269,4.0543641263537,3.34242854687315,3.12901371457355,3.25271477134395
"1700048O20Rik",3.8356880870363,3.3902847626846,3.82111018937743,4.05786466104529,4.16995665651224,3.90040495788597,3.24995106362703,3.9621462374849
"1700049G17Rik",2.4950834277359,2.8122011967203,2.49892710694887,2.96131776831056,2.70412213029757,3.11674736558724,2.65545971761207,3.04837718764949
"1700052N19Rik",4.98683662423038,5.4373196847665,5.32645559195353,5.76749458724189,5.02032980365582,5.32071548659379,5.30935992205047,5.28845604245922
"1700056N10Rik",1.68362025580242,1.79966228335127,2.05237130155804,2.28912731873866,1.46188645831924,2.74299705871053,1.88736227502836,2.58376909385616
"1700066J24Rik",-0.345469797897994,0.554630645809112,0.186902937325671,0.866048611485416,-0.794045838110071,1.0680340382985,0.490241306357301,0.798428795334491
"1700066M21Rik",4.37820646353918,4.60954055503277,4.68716955450154,4.79235868330936,4.46977635833903,4.6191660338968,4.2361815807508,4.63323411527109
"1700084C01Rik",3.93910654720413,3.2137609498193,2.35204018038729,1.88108517368857,3.18436971977126,2.61349477373622,2.94062015848065,2.1688044324739
"1700086L19Rik",6.15832275651837,5.92025927532335,5.73122476508018,6.3146151462048,5.502199407479,6.1156709492843,6.07349613663179,6.17213346266067
"1700086O06Rik",3.69080203395822,3.73366336401014,3.61104833617979,3.95978515409268,4.37659201519264,3.95489157365545,4.22442181809949,4.16376913508901
"1700088E04Rik",4.26901830452673,3.67121666562067,2.91987775827098,3.23730095553707,4.2769706925837,3.30563016244608,4.10123053434953,3.62630098496114
"1700091E21Rik",2.95600605965215,4.29738573963766,3.11473403475184,3.70515214440883,2.41376590881476,3.57667115460027,3.44496855136068,3.66089713260726
"1700093K21Rik",0.76258791876059,-1.24385347303583,-0.209692381051457,0.7298535888174,1.23798629438812,-0.999887352416031,-0.335142406687266,0.747829623270168
"1700094D03Rik",5.08029412142513,4.76712529936743,3.36510156796473,3.48306459580728,4.88186905678379,3.86922113383182,5.06752301243658,4.46331571237384
"1700095B22Rik",1.29538845667387,0.704695044069057,1.32555720864291,1.27780965641858,1.56202478798207,0.977354363672057,0.639392664966246,1.22565686891433
"1700101I11Rik",3.21342926133014,2.65512733066085,2.91987775827098,3.35772769010677,3.44261575248092,2.43759209426905,2.88194363877041,3.88815007991239
"1700109H08Rik",1.20342095656726,0.964816513566778,1.40222807080548,1.10504131214213,2.24325651405717,1.0680340382985,1.76281441669369,1.18819690481369
"1700112D23Rik",1.46340827350646,1.28382577872561,0.186902937325671,0.631345191337088,1.90483649235739,0.929783554164689,2.10820859018886,0.894595513957219
"1700112J16Rik",1.10518921071748,0.774252704414865,1.32555720864291,1.27780965641858,1.56202478798207,1.31019055297918,1.39430979080414,1.26216874054781
"1700113A16Rik",3.11590009551513,3.2508359668844,2.78321153026587,3.00131127097367,3.51935552035512,3.01784129683148,3.0512653113009,2.77277608230464
"1700123M08Rik",2.2867952428859,2.47883869702774,2.63223113880674,2.54053119657924,2.61367771355549,2.19760424851587,2.25415147850065,2.68136559476277
"1700123O20Rik",5.48366192153826,5.10073959154355,5.18171418064153,5.20789320026926,5.30677212423645,5.35938192405781,5.59615033035377,5.37017859389028
"1810010H24Rik",2.60699853578345,2.90815509791096,2.46358349619165,2.48519690292128,3.05286422141944,2.70110809663336,3.20278555988772,2.50978001337738
"1810011O10Rik",2.14566756849251,1.18512465928286,1.84826942624995,1.17664990177979,2.78922941671203,1.2339003744969,2.61999458956519,1.43203305472211
"1810013L24Rik",4.91616876161259,5.27882295613279,5.07451500874856,5.11525403137409,5.0291046645231,5.30448780882649,4.93670550981326,5.24350969714897
"1810014B01Rik",5.02091348886889,5.11756440992578,4.97134392412906,4.85098994811346,4.55730531878773,4.99926568945093,4.96524904109931,4.98958415347073
"1810020O05Rik",1.93306269640184,1.28382577872561,0.00219053582055336,1.31001243902374,1.35427556899982,0.722067708188564,1.76281441669369,1.06960168534198
"1810021B22Rik",2.14566756849251,1.5045476421573,1.73425839534056,1.57144206711875,1.82646441316538,1.61093418130657,1.11746047053336,1.36646729470178
"1810022K09Rik",7.50479431566678,7.16710682218605,7.40661626657178,6.98984378583548,7.63639966140425,7.32790709035746,7.21067549983159,6.94883376201276
"1810024B03Rik",3.3696879289277,3.05512872359263,2.6637177336781,2.74281012862271,3.36156358785212,2.74299705871053,3.15402582510545,2.83469577734638
"1810026J23Rik",5.1059208029441,5.34603981375092,5.14314026666371,4.96661402143872,5.34241138153121,5.5425051022108,5.05429818418605,5.07415957633279
"1810030O07Rik",4.73094627068808,4.94355431566476,4.8871492353365,4.81777868293826,4.90111646449934,4.69226095604413,4.66815635466587,4.64018662212205
"1810032O08Rik",3.16548866817961,2.90815509791096,3.22437881975912,2.87784272921545,2.82997148504164,2.81021755434613,3.12901371457355,2.88238654752708
"1810037I17Rik",8.55380501426865,8.32890756707067,8.17268130927003,8.08704099909002,8.51444509192992,8.1464019110699,8.42672631828385,8.05279028521939
"1810041L15Rik",3.60354273323225,3.46581035730182,4.09960447180313,3.60488209221561,3.74915676628203,4.43550641263656,3.36152998897394,3.7535726906316
"1810043H04Rik",6.53599167708608,6.24668920587719,6.08815225787788,6.33432033393036,6.64913884840852,6.14200231461971,6.34460263470523,6.04693125813265
"1810055G02Rik",3.95329352462815,3.7681699552845,3.90254711667925,3.80456585082415,3.68397624412023,4.0301303384898,3.72084511317098,4.01659090840454
"1810058I24Rik",6.11164889096488,5.79616519731522,5.89273668395201,5.47082000653272,6.26313364044793,5.73296666946857,6.03024677385201,5.43757643349433
"1810062O18Rik",1.93306269640184,2.25382224003203,2.69453179042898,2.56742229567333,2.41376590881476,2.17737829376737,2.69007389887281,2.8940669198085
"2010001A14Rik",3.56710557101379,3.22622545252199,3.22437881975912,2.52689531735712,3.79102986425779,3.1688998800169,3.59863001345946,2.76006672689992
"2010001M06Rik",4.92339336617565,4.86602246446765,3.62711036366213,4.43896089249571,5.56388542031757,4.117649549723,5.18745844269719,4.30170456980395
"2010003O02Rik",5.30711921204435,5.15716103603212,4.79773480921648,4.59085397551648,5.20976664879231,4.90092909830361,5.26985959114976,4.65055296153683
"2010012O05Rik",6.03033821449536,6.06779741603012,6.40698977965747,6.38904708306416,6.30347467475165,6.42965040624764,5.98217324181149,6.24120788113593
"2010015L04Rik",3.75699814481551,3.46581035730182,3.42144848177405,3.90285696068419,3.90981640570208,3.31491812625437,3.78629855567786,3.69468304856486
"2010015M23Rik",1.98922255820309,2.09977492519176,2.27257907665678,2.06215620762756,2.30236061197547,2.23722485604287,1.76281441669369,1.7474395095851
"2010107E04Rik",9.37821896395509,8.8402359231067,9.07054974105509,8.97267255819013,9.51291606028011,9.03808581352981,9.11776532353726,8.84451997243109
"2010107G23Rik",5.46397904018091,5.26076062246841,5.5022047867633,5.57553313708246,5.4044240863906,5.55431714297154,4.76874423863269,5.47499919913397
"2010111I01Rik",4.26901830452673,3.92931191512035,4.36202254764556,3.98991539814564,4.16995665651224,4.0469497262313,3.80220822593439,4.10969525398976
"2010204K13Rik",6.83118904357329,6.08329661932612,6.4254766082183,6.24657014516529,6.97849711780946,6.49443906263377,6.25784939869725,6.1406115418341
"2010300C02Rik",7.51200064565216,7.6776551904203,7.18447994315764,8.07801102158859,8.14323721976893,7.78004848184034,7.9658944106379,7.79806985430561
"2010315B03Rik",4.80321964675303,4.02516076172649,4.18888021812233,4.79520534727212,4.72869516080893,4.0301303384898,4.20061075599503,4.66766636732307
"2200002D01Rik",0.999777075803482,1.58417577258826,1.06757189190512,-0.353332804111805,0.819424589120158,0.47933286222699,1.69626164810581,1.06960168534198
"2210008F06Rik",1.93306269640184,2.30172089630765,2.23114466723331,2.22301453827936,2.61367771355549,1.75437561377473,1.55317104792709,1.96239837649969
"2210011C24Rik",1.38184298418977,1.76590955343358,2.42735223473856,0.631345191337088,2.56623634653306,1.61093418130657,2.42827916785787,0.400119064678629
"2210013O21Rik",6.64051592334188,6.17777089191129,6.69678342162289,6.44811780059392,6.56112675973628,6.67117964523062,6.27505248777403,6.27733315988679
"2210016L21Rik",8.56943195170562,8.49424031775062,8.83416070798019,9.14867410380966,8.89291234492678,8.80995192046164,8.73665073511284,9.14304468843908
"2210017G18Rik",0.478579765900005,0.631613116681626,0.186902937325671,0.776695132593083,0.819424589120158,0.411683778104533,1.21576598271153,1.33253205992265
"2210018M11Rik",5.18619675813456,5.59940717960484,5.51951796729112,6.00977274484788,5.26280931506998,5.51858686800303,5.53557905872185,5.73575856100682
"2210404O07Rik",1.29538845667387,0.704695044069057,1.06757189190512,0.776695132593083,1.23798629438812,0.665104472886838,-0.0805464664565599,0.695391096490056
"2210404O09Rik",4.13852145769235,4.33815159458991,4.35239306409644,4.88879418501355,4.52044119130659,4.35675386255659,4.4532413972734,4.64710578469963
"2210406O10Rik",1.81372585915496,2.20427853593492,2.05237130155804,2.25644960498028,2.24325651405717,1.88483615208811,1.55317104792709,2.34934240191659
"2210408F21Rik",4.10078282038793,4.11503644562205,4.83969260141766,5.07833687219145,4.4953311705242,4.78540820978793,4.13930483622463,5.01655043745772
"2210408I21Rik",3.80472522664808,3.62489675620506,4.13373353164427,4.32932744854453,3.87129747045026,4.12822537464522,4.03545155032477,4.42357119242845
"2210417K05Rik",0.627561297593448,0.774252704414865,0.753184452085856,0.221433128841339,0.972838398197738,0.187328401371489,0.490241306357301,0.26271481111358
"2300009A05Rik",5.67129350130146,4.95108317198303,5.41237807977586,4.88879418501355,5.46388073350467,5.10477486989631,5.32596308003717,4.77263230983136
"2310001H17Rik",-0.0913691281143125,1.13312067204328,1.47502911556338,-0.164502998776806,1.35427556899982,-0.671710687159864,0.898138871338236,-0.251390465684627
"2310003H01Rik",2.9839162018031,2.95384031867783,2.99606576511461,2.27288098055886,2.56623634653306,2.93593444219542,2.65545971761207,2.29751287553268
"2310009B15Rik",4.93058197217889,4.83380417920966,4.8871492353365,4.9741700244515,5.44433285171345,4.93445825884751,5.01388038769062,4.87047649050176
"2310010G23Rik",0.76258791876059,0.964816513566778,0.970194716004565,0.28761678047438,-0.039907979412243,-0.404525552652542,0.77455875105779,0.400119064678629
"2310010J17Rik",4.16314303769506,3.98171262523836,3.80707896846259,3.10589866728076,4.10504189248074,3.76464648441686,4.24784626119628,3.50205242405418
"2310011J03Rik",5.45403597383797,5.46913080205965,5.06275325912419,5.20146981313082,5.35642417090707,5.3390406129126,5.26985959114976,5.26840328472495
"2310015A10Rik",2.9839162018031,3.27503368950468,3.11473403475184,2.52689531735712,3.27568534616721,2.77026224045159,3.2956232930141,2.70807918587533
"2310022A10Rik",3.95329352462815,4.14816598610902,3.7641474598509,3.85454831810108,4.0543641263537,4.20016181471744,3.78629855567786,3.73420867830218
"2310022B05Rik",5.1680640336522,5.6018007213896,5.06275325912419,4.66119615351511,5.04649587807639,5.30215459645892,5.45736009835304,4.84663049494585
"2310030G06Rik",2.2867952428859,2.69154026292068,2.63223113880674,3.04979277784681,2.61367771355549,3.04041383435817,2.58363561903391,2.79786375831403
"2310031A07Rik",0.124608012360076,0.704695044069057,0.350627781762019,0.68144000604183,0.227387744072503,1.1941870920774,0.32387306474168,0.640974427481825
"2310035C23Rik",5.90820764705881,5.95437407458283,6.00454994948275,6.20221834320447,6.09363293074042,5.99229210040907,5.56385135074405,6.14428403383719
"2310036O22Rik",7.2180122714555,7.00204708732141,7.203350931888,7.13678724249983,6.89455690541122,7.2410473198743,6.9447119385656,7.05409728117863
"2310039H08Rik",4.74732281333661,4.4854124651352,4.26270702217578,4.17614648234767,5.02032980365582,4.23971319944611,4.37029391006392,3.78527943888304
"2310044G17Rik",6.02363099278105,6.5737335752316,6.08815225787788,6.42808386938806,6.06831538701514,6.56522588544183,6.51114939910641,6.57451916385923
"2310045N01Rik",6.07967241366509,5.51048307663667,5.86252707352894,5.56389578441265,5.70198564960181,5.87002444564428,5.64989132043644,5.59793289937609
"2310047M10Rik",4.77154426143226,4.92072909573566,4.94595724624042,4.88077625473524,4.55730531878773,4.93144214994837,4.31592054493618,4.8526290466449
"2310050B05Rik",-0.345469797897994,0.774252704414865,1.40222807080548,0.7298535888174,-0.794045838110071,0.605799321846811,-1.03883921850023,1.22565686891433
"2310057M21Rik",4.61078974787296,4.33815159458991,4.62454314394432,4.77515972597277,4.41726730628384,4.61541223999544,4.2935841262276,4.65399192131653
"2310058D17Rik",1.29538845667387,1.18512465928286,1.54433228828394,0.525614397742465,1.35427556899982,0.929783554164689,1.76281441669369,0.98475061544223
"2310061I04Rik",6.52890448493465,6.12715885743917,6.45502145040595,6.28656774481654,6.32501250809632,6.47489186344249,6.31441281361117,6.13692967735465
"2310067B10Rik",5.70940710034711,5.58737953979032,5.61924833832703,4.52035031957027,6.20623957734749,5.24012750640159,5.75171659099153,4.04829800854911
"2310069G16Rik",2.64245406169425,2.61777150386466,2.56711822561681,2.4710252357997,2.78922941671203,2.23722485604287,2.69007389887281,2.33227194896568
"2310075C17Rik",3.30478067931578,2.90815509791096,1.67368590614701,3.46887186399395,3.36156358785212,3.07362394773227,3.17861167838752,3.74714685507844
"2410002F23Rik",6.28711781869141,5.88138310058629,6.30584533101534,5.96875615833032,6.12671301788077,6.00669281635654,5.92882374972115,5.84510416276758
"2410004B18Rik",6.55472239158827,6.23594276737292,6.38117728356352,6.8101246312166,6.44133560096079,6.30468588200733,6.21985703559728,6.66080650438551
"2410004I01Rik",0.627561297593448,0.554630645809112,0.631068154463157,0.0024475770944649,1.23798629438812,-0.0784586367605296,-0.644504632731278,0.188771698760207
"2410004N09Rik",4.90890779613261,4.26150264959835,4.33293910486578,4.23183900904812,4.2471965828162,4.30642166525309,4.60606917213868,4.31913836522726
"2410004P03Rik",2.71085348725124,2.09977492519176,0.350627781762019,0.221433128841339,2.90815834382391,1.27254968614492,3.27296790478889,1.7474395095851
"2410006H16Rik",6.92415532205283,6.22356229763923,6.65234894285641,6.22983459599027,6.68011046890351,6.46762297399494,6.44681900020469,6.32017182884262
"2410016O06Rik",3.32674249877767,3.53757807134113,3.77860037849497,3.62422126882876,3.8115193091943,4.04136502264145,3.80220822593439,3.95658703667455
"2410018L13Rik",1.68362025580242,2.25382224003203,2.00398853421466,2.22301453827936,1.65566131003917,2.00447150063046,2.00200717963449,2.00610971938733
"2410018M08Rik",2.80773168100343,3.1099671891928,3.11473403475184,3.47598568272487,3.1201148367276,3.17910790658221,2.65545971761207,3.22523667801918
"2410066E13Rik",3.18965808815508,3.93691526850964,4.23152839227608,4.42432534161316,3.72775546874973,4.16977004286114,3.95234101509851,4.84060689782139
"2410076I21Rik",0.999777075803482,2.04454013025496,1.54433228828394,1.10504131214213,1.74358909522709,1.61093418130657,1.55317104792709,1.18819690481369
"2410080I02Rik",2.09538090509199,1.73134820186188,1.40222807080548,1.69851708493678,1.35427556899982,1.31019055297918,1.11746047053336,1.66802712681417
"2410089E03Rik",5.82578668151368,5.5432303557832,5.64313976124313,6.09541055479994,5.59966944600345,5.66195619106934,5.73108752673715,6.20180701100446
"2410127L17Rik",3.77308324512906,3.87493596894584,3.90254711667925,3.85999652378508,3.85164534914267,3.91879675892816,4.3047955628929,3.91706101632478
"2410131K14Rik",4.53735071247394,4.8779212108798,4.90701945151502,4.610380841695,5.30677212423645,5.08047423027113,4.82433672165234,4.74709807355514
"2410133F24Rik",1.75013921408665,1.8326433663365,1.67368590614701,2.13587108278761,1.65566131003917,2.15686474321668,2.05608489266481,2.1688044324739
"2500002B13Rik",1.38184298418977,1.37620455204537,0.865766079981319,0.411517764521902,1.90483649235739,0.187328401371489,1.39430979080414,0.464206239017755
"2500004C02Rik",4.40941405922102,4.26754548642234,3.99208800471568,4.41325041273205,4.01956214369277,4.15949549381909,4.41236370290187,4.11967881923658
