"ensembl_id","symbol","mean_fpkm","median_fpkm","max_fpkm","min_fpkm","sd_fpkm","cv","detected_samples","ctrl_mean","mor_mean","log2fc_mor_vs_ctrl"
"ENSMUSG00000031227","Magee1",52.49125,53.415,57.35,42.45,4.7410108551417,0.0903200220063668,8,50.665,54.3175,0.1004257053713
"ENSMUSG00000031229","Atrx",67.08375,65.335,82.55,57.98,8.4350288974016,0.12573878021729,8,63.3075,70.86,0.162592611637021
"ENSMUSG00000031231","Cox7b",171.145,165.68,261.07,136.36,39.325849005457,0.229780881740378,8,175.3175,166.9725,-0.0703590866521267
"ENSMUSG00000031232","Magt1",6.09375,6.03,8.21,4.06,1.41257553527489,0.231807267327162,8,6.83,5.3575,-0.350267587300387
"ENSMUSG00000031239","Itm2a",52.3675,53.095,64.93,42.55,6.64545978200799,0.126900458910737,8,55.16,49.575,-0.154006737925086
"ENSMUSG00000031242","Chmp1b2",8.07875,7.965,8.99,6.8,0.803019969507964,0.0993990369188258,8,8.0025,8.155,0.0272307343042866
"ENSMUSG00000031245","Hmgn5",3.19125,3.355,4.06,2.08,0.77233296853476,0.242015814660324,8,2.5975,3.785,0.542995352035803
"ENSMUSG00000031246","Sh3bgrl",34.49875,35.12,38.24,28.9,2.92493925455849,0.0847839198393706,8,33.5875,35.41,0.0762302168104373
"ENSMUSG00000031256","Cstf2",31.595,32.86,35.98,24.85,3.94226185982471,0.124774865004738,8,32.4525,30.7375,-0.0783273113367917
"ENSMUSG00000031258","Xkrx",0.60375,0.48,2.28,0.02,0.704088823536187,1.16619266838292,7,0.95,0.2575,-1.87928106054563
"ENSMUSG00000031266","Gla",4.46625,4.59,5.34,3.24,0.820660665909746,0.183747140421998,8,4.285,4.6475,0.117133405630824
"ENSMUSG00000031274","COL4A5",0.55375,0.515,1.08,0.26,0.278872090495164,0.503606483964179,8,0.72,0.3875,-0.892084660833112
"ENSMUSG00000031278","Acsl4",15.8575,15.53,20.58,8.98,3.76414570083875,0.23737321146705,8,13.9525,17.7625,0.348288825425725
"ENSMUSG00000031283","Chrdl1",9.82,9.07,16,6.14,3.20694781462285,0.326573097212103,8,10.235,9.405,-0.121998815181465
"ENSMUSG00000031284","Pak3",41.35,40.475,58.25,30.95,8.41898025721813,0.203602908276134,8,35.0025,47.6975,0.446444713400162
"ENSMUSG00000031285","Dcx",5.4275,5.46,8.99,2.42,2.332201596285,0.429700892912943,8,4.69,6.165,0.394439388611194
"ENSMUSG00000031290","Lrch2",1.44375,1.375,1.93,1,0.318385996641094,0.220527097240585,8,1.3,1.5875,0.288044127995697
"ENSMUSG00000031292","Cdkl5",15.48,16.065,17.34,13.02,1.67654406443732,0.10830388013161,8,15.82,15.14,-0.0633802988352377
"ENSMUSG00000031295","Phka2",8.43,7.89,12,6.33,1.94930024074575,0.231233717763434,8,9.02,7.84,-0.20224970880278
"ENSMUSG00000031297","Slc7a3",7.7775,7.53,12.49,2.86,3.33015979882562,0.428178694802394,8,5.205,10.35,0.991522934961722
"ENSMUSG00000031299","Pdha1",120.145,119.365,130.73,113.67,5.52970936978479,0.0460252975137108,8,119.2625,121.0275,0.0211942348698548
"ENSMUSG00000031302","Nlgn3",32.685,32.435,39.56,23.63,4.96345789603521,0.151857362583302,8,31.7875,33.5825,0.0792476508682181
"ENSMUSG00000031304","Il2rg",0.6475,0.565,1.45,0.06,0.444771209242942,0.686905342460142,7,0.8525,0.4425,-0.944457048726674
"ENSMUSG00000031309","Rps6ka3",2.06,2.06,2.57,1.33,0.453147721105223,0.219974621895739,8,2.295,1.825,-0.330435876691466
"ENSMUSG00000031310","Zmym3",32.2025,29.795,48.17,24.69,7.89379276936722,0.24512981195147,8,35.0125,29.3925,-0.252414126245954
"ENSMUSG00000031311","Nono",55.07875,54.015,65.33,48.19,6.14404342781341,0.111550160957055,8,55.465,54.6925,-0.0202343000505207
"ENSMUSG00000031314","Taf1",8.31125,8.205,9.82,6.73,1.10472281591357,0.132918973188578,8,7.9225,8.7,0.135043374348785
"ENSMUSG00000031320","RPS4X",152.19,147.18,179.44,137.28,15.6569692378278,0.102877779340481,8,145.3,159.08,0.130716904203321
"ENSMUSG00000031323","Dmrtc1",7.75875,8.13,10.96,4.68,1.92469246151913,0.248067338362382,8,8.0775,7.44,-0.118590922137517
"ENSMUSG00000031327","Chic1",3.2125,3.085,4.55,2.4,0.653731049984843,0.203496046687889,8,3.24,3.185,-0.0246927537925307
"ENSMUSG00000031328","Flna",7.91,7.035,12.69,5.15,2.77177096559479,0.3504135228312,8,9.5925,6.2275,-0.623172487152099
"ENSMUSG00000031333","Abcb7",5.42375,5.225,6.62,4.55,0.654521362742053,0.120676904861406,8,5.7625,5.085,-0.180413721019511
"ENSMUSG00000031337","Mtm1",1.80125,1.715,2.46,1.06,0.434689955189739,0.241326831472443,8,1.8,1.8025,0.00200124188129427
"ENSMUSG00000031342","Gpm6b",315.615,311.505,380.94,270.66,37.346745124958,0.118330070259519,8,335.3425,295.8875,-0.180586012558901
"ENSMUSG00000031343","Gabra3",22.9475,23.62,28.12,13.97,4.11174537149372,0.179180536942748,8,20.595,25.3,0.296830232064063
"ENSMUSG00000031347","Cetn2",37.7575,38.005,43.89,30.19,5.56243459030563,0.147319991797805,8,35.0875,40.4275,0.204374401735961
"ENSMUSG00000031349","Nsdhl",16.66875,16.32,19.03,14.69,1.45944644594155,0.0875558422762087,8,17.3275,16.01,-0.114083359310293
"ENSMUSG00000031352","Hccs",13.53,13.71,17.55,8.6,2.59334863503871,0.191673956765611,8,14.275,12.785,-0.159026807545163
"ENSMUSG00000031353","Rbbp7",86.06,84.035,100.69,73.28,10.5824679811199,0.122966162922611,8,77.9875,94.1325,0.271446833864696
"ENSMUSG00000031355","Arhgap6",4.85875,4.65,8.29,3.23,1.69854927595791,0.349585649798387,8,5.65,4.0675,-0.474009198490445
"ENSMUSG00000031357","Syap1",9.6475,10.34,12.97,5.11,2.37505939775348,0.246183923063331,8,10.15,9.145,-0.150409033594005
"ENSMUSG00000031358","Msl3",5.4875,5.595,6.68,4.4,0.718843316923594,0.130996504222978,8,4.98,5.995,0.267564972275272
"ENSMUSG00000031360","Ctps2",16.7475,16.745,23.46,9.76,4.63663286078532,0.276855223811633,8,13.145,20.35,0.630475796692984
"ENSMUSG00000031365","ZNF275",3.04125,3.09,4.04,2.18,0.583301869899773,0.191796751302843,8,3.4725,2.61,-0.41178763968026
"ENSMUSG00000031367","AP1S2",33.89125,34.29,41,26.84,5.77144804186956,0.170293159498973,8,33.56,34.2225,0.0282016065534089
"ENSMUSG00000031370","Zrsr2",27.435,26.86,39.83,18.58,6.12584454818855,0.223285749888411,8,24.6375,30.2325,0.295233576168842
"ENSMUSG00000031371","Haus7",8.6625,8.995,10.59,6.92,1.25599988626023,0.144992771862653,8,8.26,9.065,0.134149729734416
"ENSMUSG00000031373","Ca5b",0.67625,0.615,1.07,0.32,0.251165142030953,0.37140871279993,8,0.8225,0.53,-0.633056788922201
"ENSMUSG00000031374","Zfp92",1.57875,1.41,2.67,0.92,0.561488773580686,0.35565401335277,8,1.3275,1.83,0.462833563306831
"ENSMUSG00000031375","Bgn",3.935,3.695,6.55,1.73,1.76231179339607,0.447855601879559,8,5.35,2.52,-1.08581241074282
"ENSMUSG00000031376","Atp2b3",9.7775,10.085,12.01,7.3,1.67521214008427,0.171333381752418,8,9.2275,10.3275,0.162462671492065
"ENSMUSG00000031378","Abcd1",6.07,6.03,7.26,5.1,0.734769157141013,0.121049284537234,8,6.135,6.005,-0.0308940079457835
"ENSMUSG00000031379","Pir",4.15375,4.09,5.55,3.1,0.668792889145383,0.161009422604967,8,4.1475,4.16,0.0043405022237426
"ENSMUSG00000031380","Vegfd",0.66875,0.695,1.21,0.17,0.298684616276098,0.446631201908184,8,0.5,0.8375,0.743000180369138
"ENSMUSG00000031381","Piga",1.7375,1.555,2.9,0.9,0.648465221008145,0.373217393385983,8,1.6225,1.8525,0.191144730533067
"ENSMUSG00000031382","Asb11",3.315,2.655,7.48,1.09,2.23274974606906,0.673529335164119,8,5.0175,1.6125,-1.63706263775779
"ENSMUSG00000031385","Plxnb3",2.99875,2.535,4.66,2.26,0.825459828563104,0.275267971175691,8,3.5375,2.46,-0.523893261502459
"ENSMUSG00000031386","HCFC1",11.01125,10.79,13.43,8.83,1.71938059860438,0.156147630705358,8,11.5675,10.455,-0.145870766958901
"ENSMUSG00000031387","Renbp",4.225,4.33,6.07,2.68,1.15736153136594,0.273931723400223,8,5.065,3.385,-0.581265103816859
"ENSMUSG00000031388","Naa10",40.09375,40.055,46.39,33.96,4.03422478834003,0.100619792070835,8,37.145,43.0425,0.212588527541402
"ENSMUSG00000031389","ARHGAP4",1.11375,1.12,1.73,0.54,0.42493486895893,0.381535235877827,8,1.39,0.8375,-0.730239730977893
"ENSMUSG00000031391","L1cam",32.8525,36.015,40.33,22.15,7.20515638771488,0.219318358959436,8,29.9175,35.7875,0.258458231694527
"ENSMUSG00000031392","Irak1",4.155,4.085,5.41,3.44,0.642072537068159,0.154530093157198,8,4.015,4.295,0.0972347240346408
"ENSMUSG00000031393","Mecp2",18.24,19.245,21.12,13.82,2.83710113622036,0.155542825450678,8,17.5025,18.9775,0.116722538642842
"ENSMUSG00000031398","Plxna3",3.19375,3.04,4.46,1.98,0.904858907707242,0.283321771493461,8,2.9825,3.405,0.191072658123642
"ENSMUSG00000031399","Fam3a",15.6225,15.485,17.13,14.19,1.14939425040199,0.0735730037063201,8,15.6725,15.5725,-0.00923416626405055
"ENSMUSG00000031400","G6pdx",18.56875,17.535,34.93,10.27,8.03621523835337,0.432781702503042,8,24.555,12.5825,-0.964542322819285
"ENSMUSG00000031402","Mpp1",16.8375,15.655,21.92,13.47,2.94650761798729,0.174996740489223,8,17.4475,16.2275,-0.104573359435915
"ENSMUSG00000031403","Dkc1",12.56375,12.425,14.4,10.99,1.05337467896552,0.0838423781884804,8,12.5675,12.56,-0.000861156260803865
"ENSMUSG00000031409","Tceal3",73.08125,73.055,85.99,62.68,6.96732463001402,0.0953366921065803,8,73.695,72.4675,-0.0242322834490649
"ENSMUSG00000031422","Morf4l2",163.10125,156.98,227.91,127.64,31.8086364900658,0.195023867015524,8,141.1425,185.06,0.390838201061791
"ENSMUSG00000031425","PLP1",404.97125,424.295,474.51,254.7,70.7484922479422,0.174700036725921,8,437.3975,372.545,-0.231529699974565
"ENSMUSG00000031428","Zcchc18",215.74125,219.29,246.98,165.44,26.5274243203412,0.122959444799459,8,204.45,227.0325,0.151150071231228
"ENSMUSG00000031429","Psmd10",19.34875,19.465,21.46,16,1.82103139927428,0.0941162296930956,8,18.2225,20.475,0.168133842109004
"ENSMUSG00000031431","Tsc22d3",65.855,65.775,85.46,48.28,11.3002010095902,0.171592149564804,8,73.7225,57.9875,-0.346357743813321
"ENSMUSG00000031432","PRPS1",76.385,79.17,84.22,57.97,8.65346668765101,0.113287513093553,8,71.255,81.515,0.194071760861708
"ENSMUSG00000031433","Rbm41",1.91125,1.985,2.48,1.27,0.501439000705541,0.262361805470525,8,1.7075,2.115,0.308609379684758
"ENSMUSG00000031434","Morc4",1.40125,1.39,1.99,0.8,0.492789073974425,0.351678197305567,8,1.5025,1.3,-0.208703905856207
"ENSMUSG00000031438","Rnf128",10.23375,9.69,12.66,8.65,1.54649777146392,0.151117407740458,8,9.4625,11.005,0.217844477155269
"ENSMUSG00000031441","Atp11a",3.155,2.92,5.58,2.33,1.04171561789743,0.330179276671135,8,3.7225,2.5875,-0.524543039351367
"ENSMUSG00000031442","Mcf2l",34.465,35.18,42.23,20.67,7.57457212370064,0.219775776112016,8,28.655,40.275,0.491083167156552
"ENSMUSG00000031445","Proz",1.86,1.75,2.77,1.43,0.457914527270881,0.246190606059613,8,2.0775,1.6425,-0.338771291544062
"ENSMUSG00000031446","Cul4a",19.37,19.14,22.73,16.82,1.95991982343302,0.101183263987249,8,18.0025,20.7375,0.204034145563884
"ENSMUSG00000031447","Lamp1",158.96125,164.855,194.93,77.31,36.0895245733242,0.227033472455232,8,174.8925,143.03,-0.290148806628795
"ENSMUSG00000031451","Gas6",31.55,30.7,37.74,27.28,3.78864845860066,0.120083944805092,8,33.66,29.44,-0.193251361696786
"ENSMUSG00000031453","Rasa3",23.15125,21.54,34.36,17.96,5.07351790462707,0.219146607834439,8,20.1375,26.165,0.377737166888397
"ENSMUSG00000031458","Coprs",47.395,46.255,56.07,32.91,7.4437106722003,0.157056876721179,8,45.0925,49.6975,0.140282817754265
"ENSMUSG00000031467","Agpat5",16.9425,16.78,21.2,11.96,2.59364470526378,0.153085123521545,8,18.345,15.54,-0.23938620657729
"ENSMUSG00000031478","Nek3",0.97,0.86,1.87,0.4,0.445453220247167,0.459230123966152,8,0.895,1.045,0.223312214189337
"ENSMUSG00000031479","Vps36",8.515,8.44,10.29,7.16,0.953654624514107,0.111997019907705,8,7.8475,9.1825,0.226627142487154
"ENSMUSG00000031480","Thsd1",0.74875,0.815,1.01,0.47,0.193275340234747,0.258130671432049,8,0.81,0.6875,-0.236245260082309
"ENSMUSG00000031482","Slc25a15",2.92625,2.915,3.72,1.97,0.544240952415118,0.185985801765098,8,3.2,2.6525,-0.270626128133966
"ENSMUSG00000031483","Erlin2",18.625,18.11,22.64,14.2,2.94141851104919,0.157928510660359,8,20.2875,16.9625,-0.258228340364296
"ENSMUSG00000031485","Plpbp",21.66125,21.58,24.54,18.63,2.12229954463145,0.0979767808705153,8,21.6175,21.705,0.00582746426225214
"ENSMUSG00000031487","Brf2",11.58125,11.11,17.73,8.48,2.8726614712791,0.248044163736998,8,10.33,12.8325,0.312934773119542
"ENSMUSG00000031489","Adrb3",0.92125,0.795,1.62,0.67,0.312658531217137,0.339385108512496,8,0.825,1.0175,0.302232293546443
"ENSMUSG00000031490","Eif4ebp1",2.35875,2.25,3.39,1.56,0.67342276044526,0.285499845445791,8,2.425,2.2925,-0.0810286430385492
"ENSMUSG00000031502","Col4a1",5.2125,4.925,8.01,3.09,1.64375658608132,0.315348985339342,8,5.8125,4.6125,-0.333545338672928
"ENSMUSG00000031503","Col4a2",5.08625,5.09,6.65,2.95,1.10337064747721,0.216932051605252,8,5.145,5.0275,-0.0333233483522144
"ENSMUSG00000031504","Rab20",0.715,0.785,1.08,0.19,0.307942480714453,0.430688784216019,8,0.9025,0.5275,-0.773621129481917
"ENSMUSG00000031505","Naxd",52.69625,53.5,57.82,44.87,3.94934691707738,0.0749455021387172,8,52.9775,52.415,-0.0153997346322704
"ENSMUSG00000031506","Ptpn7",0.59,0.205,3.23,0,1.0881438980471,1.84431169160526,4,1.1325,0.0475,-4.54665583355366
"ENSMUSG00000031508","Ankrd10",19.81125,18.975,26.91,15.51,3.66602718990774,0.185047747613489,8,18.3825,21.24,0.208440223264836
"ENSMUSG00000031511","Arhgef7",22.8225,22.47,27.97,19.42,2.85411357267266,0.125057008332683,8,20.84,24.805,0.251264614354472
"ENSMUSG00000031513","Leprotl1",23.38125,23.315,25.27,21.81,0.972778604969144,0.0416050726530508,8,23.8525,22.91,-0.0581605373980326
"ENSMUSG00000031516","Dctn6",62.03,62.2,66.71,58.2,2.68385117747932,0.0432669865787412,8,61.5075,62.5525,0.024304814924607
"ENSMUSG00000031517","Gpm6a",608.38,624.58,681.03,432.44,75.6741248474574,0.12438627970587,8,578.7325,638.0275,0.140721712003307
"ENSMUSG00000031521","Aga",6.005,5.985,7.54,4.57,1.03433898836752,0.172246292817239,8,6.835,5.175,-0.401314779683632
"ENSMUSG00000031523","DLC1",2.0525,1.845,3.42,1.14,0.708655668955563,0.345264637737181,8,2.2975,1.8075,-0.34589906816103
"ENSMUSG00000031527","Eri1",4.03875,4.01,4.88,2.95,0.651403704099298,0.161288444221429,8,3.5575,4.52,0.345372681689176
"ENSMUSG00000031529","Tnks",8.15875,8.45,9.83,4.55,1.71934736372347,0.21073661574671,8,8.0025,8.315,0.0552587171460608
"ENSMUSG00000031530","Dusp4",2.745,2.445,5.67,1.41,1.39833574549993,0.509411929143874,8,1.7525,3.7375,1.09222210245182
"ENSMUSG00000031532","Saraf",233.26375,229.05,257.23,214.68,13.7731010487835,0.0590451840407413,8,235.7775,230.75,-0.0310952688223214
"ENSMUSG00000031533","Mrps31",13.56875,13.705,17.06,10.59,2.141491052648,0.157825227279447,8,12.0775,15.06,0.318376262369276
"ENSMUSG00000031534","Smim19",9.175,8.88,12.43,6.65,2.3325338766488,0.254227125520305,8,11.13,7.22,-0.624312661406865
"ENSMUSG00000031536","Polb",36.74125,37.58,42.55,28.04,5.29232716162883,0.144043198356856,8,33.3375,40.145,0.268067055498818
"ENSMUSG00000031537","Ikbkb",10.48375,10.925,11.81,8.32,1.16509886153187,0.111133789105222,8,9.6775,11.29,0.222317888490055
"ENSMUSG00000031538","Plat",19.34,19.34,24.24,13.25,4.20923474551576,0.217643988909812,8,15.605,23.075,0.564292363396906
"ENSMUSG00000031539","Ap3m2",47.545,48.61,60.56,30.78,9.12911668391698,0.192010025952613,8,40.815,54.275,0.411179597750095
"ENSMUSG00000031540","Kat6a",4.0075,4.02,5.26,2.5,0.807301501476192,0.201447661004664,8,3.58,4.435,0.308896846841186
"ENSMUSG00000031543","Ank1",0.76375,0.66,1.14,0.54,0.222578236646289,0.291428133088431,8,0.765,0.7625,-0.00471623512810551
"ENSMUSG00000031545","Gpat4",25.2575,23.515,32.72,21.3,4.32551483310699,0.17125664983102,8,22.255,28.26,0.344618190555782
"ENSMUSG00000031546","Gins4",15.7025,15.86,18.56,12.61,2.01751438302538,0.128483641651035,8,14.14,17.265,0.288049747712166
"ENSMUSG00000031548","Sfrp1",1.745,1.685,3.53,0.88,0.794606821012757,0.455362075078944,8,1.965,1.525,-0.36550835950605
"ENSMUSG00000031549","Ido2",0.78125,0.79,1.29,0.37,0.278333689763102,0.356267122896771,8,0.75,0.8125,0.115329438158256
"ENSMUSG00000031551","Ido1",1.0825,0.49,5.34,0,1.77762080160132,1.64214392757628,6,2.065,0.1,-4.35441305611326
"ENSMUSG00000031555","Adam9",13.60375,13.46,16.11,11.15,1.51575476248633,0.111421833133241,8,13.4225,13.785,0.0384430362005493
"ENSMUSG00000031556","Tm2d2",92.24625,93.475,107.92,75.59,10.6257382096492,0.115188836507167,8,90.8875,93.605,0.0425032435977021
"ENSMUSG00000031557","Plekha2",16.94125,18.045,21.23,6.17,4.9935084645682,0.294754428661888,8,15.8725,18.01,0.182258016439419
"ENSMUSG00000031558","Slit2",7.6775,7.945,12.06,3.93,2.55736331850935,0.333098445914601,8,6.1925,9.1625,0.565143821904068
"ENSMUSG00000031561","Tenm3",21.7925,23.61,37.46,11.05,8.56312651513953,0.392939154073169,8,15.84,27.745,0.808616388656503
"ENSMUSG00000031562","Dctd",3.49875,3.635,5.39,1.9,1.09521605826691,0.313030670458568,8,4.0725,2.925,-0.477339138714152
"ENSMUSG00000031563","Wwc2",1.46,1.49,1.87,1.2,0.233115544618666,0.159668181245662,8,1.555,1.365,-0.187884576696101
"ENSMUSG00000031565","Fgfr1",14.98,15.825,22.48,3.64,6.4086749243283,0.427815415509232,8,18.515,11.445,-0.693928955742922
"ENSMUSG00000031568","Rwdd4",13.95,14.265,18.51,8.47,3.00822681515682,0.215643499294396,8,14.76,13.14,-0.167715396028081
"ENSMUSG00000031570","Plpp5",14.05375,14,15.7,12.12,1.13659815112592,0.0808750796852028,8,14.4075,13.7,-0.0726389557015667
"ENSMUSG00000031574","Star",0.97625,0.9,1.81,0.69,0.355485081061277,0.364133245645354,8,1.1525,0.8,-0.526143856274272
"ENSMUSG00000031575","Ash2l",15.67625,17.405,21.09,4.95,5.43079035947544,0.34643427857271,8,16.1475,15.205,-0.0867594660679845
"ENSMUSG00000031576","Kcnu1",2.28875,2.235,3.06,1.49,0.68214865367769,0.298044196036129,8,2.1025,2.475,0.235219496445475
"ENSMUSG00000031577","Tti2",4.93,4.77,6.01,3.99,0.66873013989202,0.135645058801627,8,5.43,4.43,-0.293585536438255
"ENSMUSG00000031578","Mak16",13.10125,13.22,13.78,11.7,0.646848127461153,0.049373008488591,8,12.79,13.4125,0.0685566719579681
"ENSMUSG00000031583","Wrn",1.1925,1.14,1.72,0.88,0.250128538384339,0.209751394871563,8,1.1225,1.2625,0.169425539764868
"ENSMUSG00000031584","Gsr",10.0575,10.545,12.75,6.66,2.07905713520061,0.206717090251117,8,10.3275,9.7875,-0.0774710461612649
"ENSMUSG00000031585","Gtf2e2",12.58625,12.775,17.07,8.97,2.4330518020438,0.193310303072305,8,11.0625,14.11,0.351012368181643
"ENSMUSG00000031586","Rbpms",1.09125,0.825,2.65,0.26,0.788097845629408,0.722197338492012,8,1.6,0.5825,-1.45616874680891
"ENSMUSG00000031590","Frg1",20.3275,20.89,23.56,17.16,2.36507172950722,0.11634838172462,8,19.2125,21.4425,0.158420051715663
"ENSMUSG00000031591","Asah1",25.19,25.885,27.9,20.94,2.50175938091576,0.099315576852551,8,24.57,25.81,0.0710294628440072
"ENSMUSG00000031592","Pcm1",17.7475,17.015,22.53,14.94,2.62351862962701,0.147824686836288,8,18.5175,16.9775,-0.125258238212522
"ENSMUSG00000031595","Pdgfrl",0.81625,0.905,1.13,0.45,0.263381174075033,0.322672188759612,8,0.815,0.8175,0.00441326450265768
"ENSMUSG00000031596","Slc7a2",7.43875,7.125,10.95,5.36,2.01574117882232,0.270978481441414,8,8.8,6.0775,-0.533952105350813
"ENSMUSG00000031600","Vps37a",11.90125,12,13.23,9.38,1.32893552998524,0.111663525258711,8,11.5475,12.255,0.0857827258939795
"ENSMUSG00000031601","CNOT7",33.68375,34.755,37.06,27.57,3.37942064984095,0.100327922212965,8,33.7875,33.58,-0.00888711264359437
"ENSMUSG00000031604","Msmo1",66.425,64.9,84.21,53.83,8.85645204679294,0.133330102322814,8,67.545,65.305,-0.0486547915469072
"ENSMUSG00000031605","Klhl2",16.455,15.26,24.55,13.84,3.42098147988473,0.207899208744134,8,18.095,14.815,-0.288514830729584
"ENSMUSG00000031608","Galnt7",1.97875,1.96,2.75,1.43,0.48433865070984,0.244770006675851,8,2.1075,1.85,-0.187912126408559
"ENSMUSG00000031609","Sap30",4.77125,4.74,6.85,2.33,1.66306461948158,0.348559522029151,8,4.67,4.8725,0.0612267992504461
"ENSMUSG00000031610","Scrg1",44.80125,43.47,63.91,33.96,8.718245953172,0.194598274672515,8,40.6,49.0025,0.271369533859998
"ENSMUSG00000031613","Hpgd",5.665,5.04,7.75,3.21,1.7866808812512,0.315389387687767,8,5.1425,6.1875,0.266839359080386
"ENSMUSG00000031616","Ednra",1.71625,1.665,2.19,1.25,0.335258429104645,0.195343585785663,8,1.9075,1.525,-0.322684224381028
"ENSMUSG00000031617","Tmem184c",37.5875,38.02,41.79,30.7,3.77641837119323,0.100470059759048,8,39.2725,35.9025,-0.129431684808001
"ENSMUSG00000031618","Nr3c2",14.02875,13.725,19.09,9.76,3.08876044254464,0.220173603674215,8,14.9625,13.095,-0.192321437743333
"ENSMUSG00000031622","Sin3b",57.18375,56.515,62.71,52.79,3.30127221147934,0.0577309499898021,8,56.335,58.0325,0.0428288081297902
"ENSMUSG00000031626","Sorbs2",82.58875,91.355,101.33,58.98,18.0834442338052,0.218957718016137,8,78.175,87.0025,0.154347670531798
"ENSMUSG00000031627","Irf2",15.08375,16.075,22.49,8.88,4.55460500874821,0.301954421728563,8,11.6875,18.48,0.660953023687648
"ENSMUSG00000031628","Casp3",4.855,4.855,6.45,3.33,1.10925972741155,0.228477801732554,8,4.7875,4.9225,0.0401104563445286
"ENSMUSG00000031629","Cenpu",1.2625,1.13,2.16,0.59,0.523061045331094,0.414305778480075,8,1.0225,1.5025,0.554813765550592
"ENSMUSG00000031631","Cfap97",10.385,9.965,12.53,8.06,1.41297052845617,0.136058789451726,8,10.075,10.695,0.0861483433591116
"ENSMUSG00000031633","Slc25a4",489.46125,483.875,547.88,443.72,37.2790804751328,0.0761634970595381,8,479.49,499.4325,0.0587888584698966
"ENSMUSG00000031634","Ufsp2",30.37625,27.94,40.58,26.68,4.84535104875945,0.159511165754807,8,32.395,28.3575,-0.192034467211451
"ENSMUSG00000031636","Pdlim3",4.2425,4.385,6.39,1.49,1.63015993956772,0.384245124235172,8,2.93,5.555,0.922653631291851
"ENSMUSG00000031639","Tlr3",3.815,3.955,7.34,1.2,1.92174771645871,0.503734657000974,8,4.8525,2.7775,-0.804719251662694
