"gene","effect_size","pval","adj_pval","significant"
"STEAP1B",0.0711990365824013,0.0853244296717886,0.915007288705508,FALSE
"CAPN3",0.0712249636449481,0.0852107164082618,0.915007288705508,FALSE
"ANKRD18A",-0.0714864632730969,0.0840706450286428,0.915007288705508,FALSE
"MEIS1",-0.0712353486484296,0.0851652033014972,0.915007288705508,FALSE
"PER3",0.0713078605193029,0.0848479617712243,0.915007288705508,FALSE
"RASA3",0.0713622675862182,0.0846105574780885,0.915007288705508,FALSE
"AZIN2",-0.0716511445318396,0.0833590349374419,0.915007288705508,FALSE
"ZNF33A",-0.0713269759508181,0.0847644905970764,0.915007288705508,FALSE
"RGCC",0.0718557912065918,0.0824815359101246,0.915007288705508,FALSE
"SLITRK5",0.0715006147361363,0.0840093021487189,0.915007288705508,FALSE
"LINC01515",-0.071372273296703,0.0845669562918601,0.915007288705508,FALSE
"CNTNAP2",-0.0710314777614754,0.0860622859474094,0.915556233483079,FALSE
"GAS7",0.0710716152382412,0.0858850700766655,0.915556233483079,FALSE
"CYBRD1",-0.0710422003179178,0.0860149145862057,0.915556233483079,FALSE
"SPATA5",-0.0707296229524029,0.0874045260217185,0.920047642333879,FALSE
"SEMA6D",-0.0707383333374582,0.0873655587663479,0.920047642333879,FALSE
"NCOA7",0.0708026946595464,0.0870780627162442,0.920047642333879,FALSE
"NUAK1",-0.0707317938610708,0.0873948128140868,0.920047642333879,FALSE
"LINC02649",0.0705946211052961,0.0880102726173563,0.923992363436811,FALSE
"PIK3CA",-0.070542867626777,0.0882433836804691,0.924014488800723,FALSE
"BTBD9",-0.0704710516540991,0.0885676857930403,0.924988885567,FALSE
"SEMA4D",0.0702565954568177,0.0895418342833867,0.930304771775446,FALSE
"CT69",0.0702660941780066,0.0894985053204336,0.930304771775446,FALSE
"SPOCK1",0.0701923435608596,0.089835366740841,0.93093644291027,FALSE
"P2RY12",-0.0697722734748276,0.091773577284941,0.931515502625767,FALSE
"ASAP1",-0.0697264219318593,0.0919871558842945,0.931515502625767,FALSE
"SCFD2",-0.070007770169464,0.0906828942097928,0.931515502625767,FALSE
"PANTR1",-0.0698102140878165,0.0915971495997013,0.931515502625767,FALSE
"SV2B",-0.0697915823135959,0.0916837551411304,0.931515502625767,FALSE
"RELN",-0.0699952318213489,0.0907407005339706,0.931515502625767,FALSE
"AC006115.2",-0.0699521823666909,0.0909393997154412,0.931515502625767,FALSE
"GAPDH",0.0697423375142493,0.091912975165561,0.931515502625767,FALSE
"RPS9",0.0701243983932898,0.0901466139567055,0.931515502625767,FALSE
"KCND2",-0.0694950368675533,0.0930710574602509,0.937743651992452,FALSE
"AC034195.1",0.0695156491525654,0.0929740871394116,0.937743651992452,FALSE
"RPL18",0.0693904537176158,0.093564319404322,0.940344918636402,FALSE
"DIAPH2",-0.0692867594312775,0.0940554573375072,0.942911853007591,FALSE
"NKAIN3",-0.0691951272842267,0.0944911826286815,0.943791082232043,FALSE
"ZNF365",0.0691691388071417,0.0946150559937623,0.943791082232043,FALSE
"TLL2",0.0690801698952879,0.0950401095398571,0.945672731739871,FALSE
"AC012178.1",0.0689256808201234,0.0957818221878007,0.949788480006097,FALSE
"MGLL",-0.0688952149558949,0.0959286364806158,0.949788480006097,FALSE
"LRRC7",-0.0687944618598482,0.0964154465456067,0.950195409537001,FALSE
"SETBP1",-0.0687883926832653,0.0964448340680056,0.950195409537001,FALSE
"TPST1",0.0685564075959762,0.0975735097457657,0.951936680446494,FALSE
"AC096564.1",0.0687018578272097,0.0968646239683209,0.951936680446494,FALSE
"RPL19",0.0685660622325225,0.0975263274967559,0.951936680446494,FALSE
"NIN",-0.0686268910150782,0.0972294762148999,0.951936680446494,FALSE
"PLCB1",-0.0683997243103486,0.0983417749555074,0.957097566476958,FALSE
"RAD51B",-0.0682718003829774,0.098972600193566,0.957435700649624,FALSE
"OPHN1",-0.0682977741075957,0.0988442565462379,0.957435700649624,FALSE
"INSYN2B",-0.0682471364205887,0.099094595017236,0.957435700649624,FALSE
"VTI1A",-0.0681835361297243,0.0994097335453306,0.958166106461018,FALSE
"FMN2",-0.0679992373189234,0.100327448894102,0.96007128128327,FALSE
"BMPR2",-0.0680621545578578,0.100013396417702,0.96007128128327,FALSE
"TPT1",0.0680226632242485,0.100210426349417,0.96007128128327,FALSE
"VRK2",-0.0679240074140975,0.100703991672021,0.961374622167268,FALSE
"EFCAB2",-0.0678515396381688,0.101067773467266,0.96255022349777,FALSE
"HULC",-0.067567084292614,0.102505844027213,0.968837426433773,FALSE
"PDZRN4",-0.067617920906978,0.102247650385926,0.968837426433773,FALSE
"KIF26B",-0.0675227189176503,0.102731594575587,0.968837426433773,FALSE
"ZNF407",-0.0674345939682531,0.103181185915197,0.968837426433773,FALSE
"BMP7",-0.0676538595371066,0.102065434440724,0.968837426433773,FALSE
"ELOVL5",0.067451355051365,0.10309555481674,0.968837426433773,FALSE
"ERMN",-0.0673828135580364,0.103446085346215,0.969049979824031,FALSE
"MBP",0.0670142935615598,0.105347015448738,0.9749971074694,FALSE
"PDE7B",-0.0671094186433237,0.104853699289466,0.9749971074694,FALSE
"BMP2K",-0.0671275133100126,0.104760068760942,0.9749971074694,FALSE
"SYT14",-0.0669765164254466,0.105543436883563,0.9749971074694,FALSE
"IQCK",-0.0671071550199216,0.104865417042026,0.9749971074694,FALSE
"IFNAR2",0.0670500297202417,0.105161473128843,0.9749971074694,FALSE
"LSAMP",-0.0668745668838419,0.106074971753107,0.977263996659696,FALSE
"NSF",0.0668358358241789,0.106277459636742,0.977263996659696,FALSE
"MT-CO1",-0.0665854734252857,0.107593769429944,0.987098802109573,FALSE
"HCG17",-0.0663582266972324,0.108799692712405,0.995878194163893,FALSE
"ST18",0.0523586156944338,0.205764783296255,0.99993454411609,FALSE
"IL1RAPL1",0.025137259230954,0.543541360851582,0.99993454411609,FALSE
"GRID2",-0.0335488146276268,0.417515001460166,0.99993454411609,FALSE
"CTNNA3",0.0408507181051766,0.323545754553307,0.99993454411609,FALSE
"RNF220",0.034848807943862,0.399700859694422,0.99993454411609,FALSE
"PLP1",0.0406656057238237,0.325743184118235,0.99993454411609,FALSE
"NRG3",-0.0564362153802482,0.172619039908372,0.99993454411609,FALSE
"RORA",-0.037541169506685,0.364290912532903,0.99993454411609,FALSE
"GPC5",-0.0063400365216535,0.878230150410926,0.99993454411609,FALSE
"KIRREL3",-0.0569904743433506,0.16844093953681,0.99993454411609,FALSE
"KCNIP4",-0.0411087637466431,0.320498706784766,0.99993454411609,FALSE
"LRMDA",-0.055253548794739,0.181792518334663,0.99993454411609,FALSE
"LRRTM4",0.029270860520451,0.47934338546506,0.99993454411609,FALSE
"NLGN1",0.0145998236760112,0.724224100450142,0.99993454411609,FALSE
"LHFPL3",-0.0357551015353814,0.387556535831192,0.99993454411609,FALSE
"PCDH9",-0.0436197169315559,0.291831084691582,0.99993454411609,FALSE
"ANK3",0.0471017356539884,0.25501209205892,0.99993454411609,FALSE
"CSMD1",-0.0246469253649681,0.551431042207592,0.99993454411609,FALSE
"PEX5L",-0.0517526150276917,0.211061223909051,0.99993454411609,FALSE
"MOBP",-0.0604740079947501,0.143901947452234,0.99993454411609,FALSE
"ARHGAP24",-0.00209239316320112,0.959672366709198,0.99993454411609,FALSE
"LINC01170",-0.00202080132493568,0.961051072410903,0.99993454411609,FALSE
"OPCML",-0.0543807450314213,0.188791016401907,0.99993454411609,FALSE
"TTLL7",0.0190830434958284,0.644683492491255,0.99993454411609,FALSE
"AC079352.1",-0.054112775757908,0.190979062914786,0.99993454411609,FALSE
"PITPNC1",-0.0409440369755094,0.32244165711156,0.99993454411609,FALSE
"ADGRV1",-0.0251774790782422,0.542896707993514,0.99993454411609,FALSE
"TMEFF2",-0.024724073206262,0.550185977856309,0.99993454411609,FALSE
"PDE1C",0.0341400148496676,0.409356304319635,0.99993454411609,FALSE
"NAV2",0.00887926362391643,0.830097821829045,0.99993454411609,FALSE
"MT-ATP6",-0.0606145028184278,0.142973068529356,0.99993454411609,FALSE
"ANO4",0.0606282151021467,0.142882657041458,0.99993454411609,FALSE
"DTNA",-0.0621483445253288,0.133129221607223,0.99993454411609,FALSE
"SH3GL3",0.043854960028135,0.289236461768721,0.99993454411609,FALSE
"SLC5A11",-0.00917431914664405,0.824542435497106,0.99993454411609,FALSE
"NRCAM",-0.0423306093928925,0.30632644106945,0.99993454411609,FALSE
"PLCL1",0.00237804989677005,0.95417247042061,0.99993454411609,FALSE
"FGF14",-0.0427518294330463,0.301538448842935,0.99993454411609,FALSE
"TNR",-0.0623256952608661,0.132025714302995,0.99993454411609,FALSE
"FRMD4A",0.0297603200223605,0.47202551920513,0.99993454411609,FALSE
"TMTC2",0.031470663115412,0.446944163035245,0.99993454411609,FALSE
"DPYD",0.059430473193957,0.150946678430965,0.99993454411609,FALSE
"PPP2R2B",0.0337128798981209,0.415241310435539,0.99993454411609,FALSE
"EDIL3",0.0270444455249646,0.513398197839896,0.99993454411609,FALSE
"OBI1-AS1",-0.0328275986743302,0.427596590022285,0.99993454411609,FALSE
"LINC00609",-0.0597153198679534,0.148998150027555,0.99993454411609,FALSE
"NEBL",-0.0492512320274955,0.233966102786857,0.99993454411609,FALSE
"SPOCK3",-0.00101314214720602,0.980466886516127,0.99993454411609,FALSE
"PRUNE2",0.0532778026303198,0.197916472239618,0.99993454411609,FALSE
"PCDH15",-0.0389189450841637,0.346953736357266,0.99993454411609,FALSE
"HS3ST5",0.0557195735158948,0.178135482369706,0.99993454411609,FALSE
"CSMD3",-0.0640300140273546,0.121779339488558,0.99993454411609,FALSE
"SNTG1",-0.0302785803655977,0.464344629358321,0.99993454411609,FALSE
"RBMS3",-0.0636564806008185,0.123970085289272,0.99993454411609,FALSE
"DLGAP1",-0.0303354022714019,0.463506751052588,0.99993454411609,FALSE
"KAZN",0.0527381554102176,0.202497173078443,0.99993454411609,FALSE
"SLCO3A1",0.0429230638781783,0.299606355193085,0.99993454411609,FALSE
"ST6GAL1",-0.0466648853082748,0.259445497820774,0.99993454411609,FALSE
"SLC35F1",-0.0499155303653903,0.227718133534499,0.99993454411609,FALSE
"ENPP2",0.0433006494300672,0.295375174305657,0.99993454411609,FALSE
"ARHGAP26",-0.0422884653070855,0.306808248928814,0.99993454411609,FALSE
"AC090015.1",0.00383657121059529,0.926130373948671,0.99993454411609,FALSE
"SORBS1",-0.00259558966334521,0.949985514458251,0.99993454411609,FALSE
"FGF12",-0.0628036937130582,0.129086809855538,0.99993454411609,FALSE
"PARD3",-0.00177617135688149,0.965762976486991,0.99993454411609,FALSE
"HHIP",-0.0388169658976186,0.348218698733196,0.99993454411609,FALSE
"MEF2C",-0.0512917650835436,0.215154547292432,0.99993454411609,FALSE
"LMCD1-AS1",-0.000173753842315506,0.996649746888482,0.99993454411609,FALSE
"PCDH7",-0.0405860889021974,0.326690084025524,0.99993454411609,FALSE
"MYO1D",0.0521966002630079,0.207171245785004,0.99993454411609,FALSE
"UNC5C",0.0230888661475575,0.576868226962038,0.99993454411609,FALSE
"PHACTR1",-0.0166881446846677,0.686738299152429,0.99993454411609,FALSE
"SLIT2",0.00680280176935089,0.869419118342093,0.99993454411609,FALSE
"DOCK8",-0.0404358300941843,0.328484268505078,0.99993454411609,FALSE
"APBB1IP",-0.0461787832137954,0.264441155635721,0.99993454411609,FALSE
"ATRNL1",-0.0368598684331298,0.373060699944821,0.99993454411609,FALSE
"NTRK2",0.0489404001124082,0.236930940950298,0.99993454411609,FALSE
"LPAR1",-0.0201454871693098,0.626374949124406,0.99993454411609,FALSE
"ZEB1",-0.0512360324700255,0.215653421936498,0.99993454411609,FALSE
"LINC01630",0.0419574651307449,0.310609820397778,0.99993454411609,FALSE
"ZFPM2",-0.0025202660109745,0.951435107358476,0.99993454411609,FALSE
"HDAC2-AS2",0.0128958766449759,0.755312990824351,0.99993454411609,FALSE
"PTPRG",-0.0459067455355431,0.267265636581984,0.99993454411609,FALSE
"LINC00639",-0.0157963916401182,0.702657722022872,0.99993454411609,FALSE
"RALYL",-0.0355187254087107,0.39070208862734,0.99993454411609,FALSE
"HPSE2",-0.0580344857053123,0.160777856405876,0.99993454411609,FALSE
"PDZD2",-0.0248675517755542,0.547874111322457,0.99993454411609,FALSE
"XYLT1",-0.055367110725447,0.180896271876026,0.99993454411609,FALSE
"GRIK2",-0.0441640175428065,0.285851385926843,0.99993454411609,FALSE
"FRMD5",0.0380817620158839,0.357424833036465,0.99993454411609,FALSE
"KLHL4",-0.065946178327453,0.111013542447945,0.99993454411609,FALSE
"NTRK3",-0.0345286718842949,0.404044799400524,0.99993454411609,FALSE
"SLC44A1",-0.00544994728666975,0.895218960482622,0.99993454411609,FALSE
"MMP16",-0.0395830801074501,0.338787400373335,0.99993454411609,FALSE
"SAMD12",0.00294440443337179,0.943274857412219,0.99993454411609,FALSE
"MGAT4C",-0.0448813310599728,0.278098251844654,0.99993454411609,FALSE
"FRY",0.00178503133974799,0.965592299371626,0.99993454411609,FALSE
"UTY",0.0487469414011052,0.238789580003255,0.99993454411609,FALSE
"MT-ND2",-0.0539206272978877,0.192559461788617,0.99993454411609,FALSE
"PRKG1",-0.026531510612007,0.521418759513133,0.99993454411609,FALSE
"DOCK5",0.0140294315823999,0.734583388668537,0.99993454411609,FALSE
"RAPGEF5",0.0388695166780889,0.347566486714112,0.99993454411609,FALSE
"SPARCL1",-0.0656128945345603,0.112830095460004,0.99993454411609,FALSE
"GLIS3",-0.0235708268539918,0.568940794773393,0.99993454411609,FALSE
"BCL2",0.0127039826695361,0.758840179430694,0.99993454411609,FALSE
"ADGRB3",0.00218078280622885,0.957970338027631,0.99993454411609,FALSE
"PARD3B",0.0279221211541691,0.499824807657889,0.99993454411609,FALSE
"KCNMB2",-0.0327127169032371,0.429215465296083,0.99993454411609,FALSE
"DISC1",0.00876807636707992,0.832193507212528,0.99993454411609,FALSE
"VCAN",-0.0469076904600811,0.256974827605078,0.99993454411609,FALSE
"SAMD4A",-0.0124426597024101,0.763651604955335,0.99993454411609,FALSE
"LINC00511",-0.0222101255409601,0.591454506294568,0.99993454411609,FALSE
"ABLIM1",-0.0344330528761997,0.40534771756003,0.99993454411609,FALSE
"PTPRM",0.0622525170670831,0.132480179923612,0.99993454411609,FALSE
"OPALIN",0.0478736528923819,0.24730759974194,0.99993454411609,FALSE
"MAN2A1",-0.0548166215941197,0.18527153706628,0.99993454411609,FALSE
"BRINP3",-0.0636290781524996,0.124132001673327,0.99993454411609,FALSE
"GRM5",-0.0371186470600949,0.369714385205071,0.99993454411609,FALSE
"RUNX1",0.0135003160342035,0.744236446857984,0.99993454411609,FALSE
"FRMD4B",0.011797923703775,0.775561101219524,0.99993454411609,FALSE
"CA10",-0.0315811607128191,0.445350266447214,0.99993454411609,FALSE
"AC233296.1",-0.0227610594410337,0.582289665677222,0.99993454411609,FALSE
"NXPH1",-0.0265388634197593,0.521303332691661,0.99993454411609,FALSE
"C10orf90",0.0570183365219309,0.168232931064133,0.99993454411609,FALSE
"SLC4A4",-0.0319491750223052,0.440065191129934,0.99993454411609,FALSE
"GRM7",0.0046951298121296,0.909663959536206,0.99993454411609,FALSE
"GLDN",0.0238337642999679,0.564637975183698,0.99993454411609,FALSE
"KHDRBS3",0.0170810875572183,0.679766908259283,0.99993454411609,FALSE
"PIEZO2",0.0437934482629808,0.289913402956936,0.99993454411609,FALSE
"RIMS2",-0.0377030435335892,0.362226350976526,0.99993454411609,FALSE
"ADCY2",-0.0416958588278131,0.313636298408326,0.99993454411609,FALSE
"ABR",-0.0616849079398695,0.136046509512707,0.99993454411609,FALSE
"NLGN4Y",0.0252221529462403,0.542181111858304,0.99993454411609,FALSE
"ELMO1",0.0142960944495755,0.729734192477671,0.99993454411609,FALSE
"DLEU1",0.0127163208232376,0.758613240867255,0.99993454411609,FALSE
"LINC00882",0.00251534501457858,0.951529816873946,0.99993454411609,FALSE
"AL445250.1",-0.0453069912179874,0.273565769871868,0.99993454411609,FALSE
"MT-ND1",-0.00410522912394402,0.920974007555789,0.99993454411609,FALSE
"ARPP21",-0.0377504166268995,0.361623537775539,0.99993454411609,FALSE
"TRPM3",-0.0541217743648495,0.190905285120102,0.99993454411609,FALSE
"PCSK6",0.0404361119294755,0.328480897244632,0.99993454411609,FALSE
"CAMKMT",-0.040485544870351,0.32788993685472,0.99993454411609,FALSE
"ARL15",-0.0568901434485062,0.169191571234069,0.99993454411609,FALSE
"FAM107B",0.0414711678732028,0.316251148512178,0.99993454411609,FALSE
"SHROOM4",-0.000597885428480713,0.988472176008212,0.99993454411609,FALSE
"PLPPR1",-0.0586280034138117,0.156540481389083,0.99993454411609,FALSE
"SEMA5A",-0.000277277651999182,0.994653665886077,0.99993454411609,FALSE
"HS6ST3",-0.0362176502155926,0.381446041653097,0.99993454411609,FALSE
"LURAP1L-AS1",0.013783240614053,0.739069728628924,0.99993454411609,FALSE
"AC002429.2",-0.0459326124268424,0.266996179832094,0.99993454411609,FALSE
"ADAM28",-0.0380727606844455,0.357538487929995,0.99993454411609,FALSE
"SRGAP2",-0.0460143989256057,0.266145435223276,0.99993454411609,FALSE
"LIMCH1",0.0105690707789478,0.79840493739544,0.99993454411609,FALSE
"IPCEF1",-0.0422371150625995,0.307395983334856,0.99993454411609,FALSE
"PTPRD",0.0165883063302994,0.688513862380881,0.99993454411609,FALSE
"AC007364.1",0.0227859372949971,0.581877389562981,0.99993454411609,FALSE
"IQCJ-SCHIP1",0.0347512530156619,0.401021601727983,0.99993454411609,FALSE
"SLCO1A2",-0.0272758922567968,0.509800301946396,0.99993454411609,FALSE
"INPP5D",-0.0441968591383788,0.285493255368485,0.99993454411609,FALSE
"C1orf61",-0.0391780521831221,0.343752915263328,0.99993454411609,FALSE
"SYNE1",-0.0506569529010201,0.220886246336828,0.99993454411609,FALSE
"CHL1",-0.0528690997655186,0.201378639694776,0.99993454411609,FALSE
"RYR3",-0.0323079878638589,0.434947077485378,0.99993454411609,FALSE
"FOLH1",-0.0547897861044097,0.185486808060776,0.99993454411609,FALSE
"AC108721.2",0.0396631592236202,0.337811133202986,0.99993454411609,FALSE
"LINC01473",0.0130520519300616,0.752446101387831,0.99993454411609,FALSE
"AC006148.1",-0.0239840724122215,0.562185323247077,0.99993454411609,FALSE
"RASGRF2",-0.0359896928162226,0.38445004693696,0.99993454411609,FALSE
"PCDH9-AS2",0.0081068130077111,0.844681327613872,0.99993454411609,FALSE
"FYB1",-0.0375625338686896,0.364018008231007,0.99993454411609,FALSE
"EPHA6",-0.00854118489954665,0.836473701750526,0.99993454411609,FALSE
"EXT1",-0.0227790872055974,0.58199089572253,0.99993454411609,FALSE
"CPE",-0.053522814529947,0.195861937245738,0.99993454411609,FALSE
"LINC00299",-0.0346877039798645,0.401883364863663,0.99993454411609,FALSE
"TBXAS1",-0.0385241534136226,0.351867048950358,0.99993454411609,FALSE
"RYR2",-0.0129619530699685,0.754099620568001,0.99993454411609,FALSE
"IFNG-AS1",-0.00307657364795346,0.940733151532238,0.99993454411609,FALSE
"LRRTM3",0.0169743659269462,0.681657632881839,0.99993454411609,FALSE
"TRIO",-0.0187054327998298,0.651243681950074,0.99993454411609,FALSE
"PRKD1",-0.0526560752545919,0.203200610197522,0.99993454411609,FALSE
"MSI2",0.0126791904754851,0.759296250881078,0.99993454411609,FALSE
"NHSL1",-0.0632165332172213,0.126589649559255,0.99993454411609,FALSE
"LHFPL6",-0.0622704624980192,0.13236861970311,0.99993454411609,FALSE
"MAP2",-0.0591792288630073,0.152681410823287,0.99993454411609,FALSE
"DSCAML1",-0.00786570694890628,0.849244468157382,0.99993454411609,FALSE
"AOAH",-0.00884343648819364,0.830772969486084,0.99993454411609,FALSE
"QDPR",0.0324995662041178,0.432228531569055,0.99993454411609,FALSE
"SH3RF3",-0.0307279827640472,0.457740951479734,0.99993454411609,FALSE
"AL049828.1",-0.0327181762625329,0.429138453306875,0.99993454411609,FALSE
"DGKG",-0.0536625705614784,0.194697043371928,0.99993454411609,FALSE
"LINC01099",-0.0131059351190173,0.751457764211553,0.99993454411609,FALSE
"KCNMB2-AS1",-0.0487425165912898,0.238832211018057,0.99993454411609,FALSE
"ATP8B4",-0.0406193897449624,0.326293314489633,0.99993454411609,FALSE
"ZFHX3",-0.0300562511168163,0.467631116345023,0.99993454411609,FALSE
"TTC28",-0.0383722949546012,0.353768654190027,0.99993454411609,FALSE
"AL392023.2",-0.0176629329862816,0.669494347200498,0.99993454411609,FALSE
"RCAN2",-0.0386064816553318,0.350838827471673,0.99993454411609,FALSE
"PLD1",-0.0201131822209869,0.626928337740135,0.99993454411609,FALSE
"ETV6",0.0593534261296398,0.151477050498305,0.99993454411609,FALSE
"SGCZ",-0.0343643780910463,0.406285037301929,0.99993454411609,FALSE
