"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","significant"
1.56410304642024e-33,0.91295751857867,0.345,0.276,3.82798579580889e-29,"8","Rgs2",TRUE
2.3549903934605e-33,0.39427942015563,0.128,0.251,5.76360348895523e-29,"8","Tug1",TRUE
2.92915560380602e-33,0.476876606394418,0.593,0.531,7.16881542475486e-29,"8","Egr1",TRUE
4.99304622531701e-33,0.311558299762884,0.145,0.274,1.22199813318408e-28,"8","Gadd45gip1",TRUE
1.02114007926181e-32,0.520632699831734,0.213,0.385,2.49913822998535e-28,"8","Phf14",TRUE
2.04523604287139e-32,0.631403498818929,0.143,0.274,5.00551069132344e-28,"8","Ep400",TRUE
2.96464889180995e-32,0.918867752832709,0.514,0.535,7.25568169781566e-28,"8","Rrbp1",TRUE
4.18511215035162e-32,0.365938946872963,0.151,0.282,1.02426434767705e-27,"8","Snhg1",TRUE
4.46984624287545e-32,0.529877851396177,0.146,0.277,1.09395016948134e-27,"8","Mafg",TRUE
9.06673753456256e-32,1.8698698532621,0.271,0.224,2.21899334420884e-27,"8","Pag1",TRUE
2.37767341500079e-31,0.287192736223521,0.147,0.273,5.81911791587294e-27,"8","Eif4b",TRUE
3.44289520708355e-31,0.285476803024053,0.145,0.271,8.42614172981627e-27,"8","Acly",TRUE
9.27613992006994e-31,0.269047467823524,0.145,0.27,2.27024248403792e-26,"8","Osgep",TRUE
9.8331641074021e-31,0.322613995255043,0.184,0.328,2.40656858364559e-26,"8","Ube2i",TRUE
1.08387322111438e-30,0.533594383722509,0.673,0.747,2.65267132135534e-26,"8","Rpl7",TRUE
1.14817299048764e-30,0.34484808104949,0.199,0.354,2.81003857691946e-26,"8","Zfp106",TRUE
1.70080527897109e-30,0.630143954538735,0.148,0.277,4.16255083975384e-26,"8","Kansl1",TRUE
2.25857673250679e-30,0.503739756931916,0.149,0.278,5.52764069513712e-26,"8","Rad23a",TRUE
3.70883541806849e-30,0.825925037537062,0.489,0.501,9.07700380218082e-26,"8","Cyfip1",TRUE
4.85514497073505e-30,0.686353699019334,0.59,0.669,1.1882481801377e-25,"8","Rpl29",TRUE
5.74747958411657e-30,0.35916736558149,0.14,0.261,1.40663815341669e-25,"8","Kpnb1",TRUE
7.87766738773237e-30,1.22499863036406,0.434,0.437,1.92798031647362e-25,"8","Btg1",TRUE
8.59089422130904e-30,1.27693059508803,0.263,0.204,2.10253545172317e-25,"8","F11r",TRUE
1.05958131830619e-29,0.413837768513955,0.154,0.282,2.59321931842257e-25,"8","Usp2",TRUE
4.615063260257e-29,0.438610807072973,0.157,0.285,1.1294905823153e-24,"8","Ube2q1",TRUE
6.26345373825557e-29,0.43181291350135,0.184,0.325,1.53291766790067e-24,"8","Lnpep",TRUE
9.15816130311941e-29,0.535185991090676,0.143,0.264,2.24136839732544e-24,"8","Csnk1d",TRUE
2.27317991471052e-28,0.446237108045015,0.135,0.25,5.56338052326254e-24,"8","Atp6v0a2",TRUE
3.46957098627149e-28,0.468037119587304,0.167,0.298,8.49142803180084e-24,"8","Nucb1",TRUE
4.37864289060782e-28,0.511701647724045,0.149,0.273,1.07162906104736e-23,"8","Tmem243",TRUE
5.99927438299815e-28,0.753039336843554,0.178,0.318,1.46826241249497e-23,"8","Taf1d",TRUE
7.04949527322064e-28,1.16003088574039,0.388,0.36,1.72529347316802e-23,"8","Ier5",TRUE
1.03999865925654e-27,0.467359555024125,0.154,0.279,2.54529271866446e-23,"8","Mrps6",TRUE
1.19465890670078e-27,1.32241812246616,0.361,0.34,2.92380820825949e-23,"8","Frmd4a",TRUE
1.28467629471496e-27,0.357149936540214,0.784,0.847,3.14411676368539e-23,"8","Rpl9",TRUE
1.91562177983728e-27,0.384431385240619,0.652,0.604,4.68829274397376e-23,"8","Selenop",TRUE
2.96295582895235e-27,0.528741395823985,0.173,0.308,7.25153809577798e-23,"8","Asap1",TRUE
2.96549978959023e-27,0.310387322796992,0.149,0.267,7.25776418504312e-23,"8","Cdk2ap2",TRUE
5.00717679352181e-27,0.349355942122109,0.171,0.3,1.22545644844653e-22,"8","Pcna",TRUE
9.13642283530346e-27,0.474487228440612,0.144,0.26,2.23604812471217e-22,"8","Git2",TRUE
1.21569553066626e-26,0.496577656623088,0.217,0.373,2.9752932417526e-22,"8","Ssr1",TRUE
1.55090918977915e-26,0.380537062151065,0.217,0.369,3.79569515106549e-22,"8","Scarb2",TRUE
3.00741609114941e-26,0.899030963965038,0.374,0.336,7.36035014147906e-22,"8","Clic1",TRUE
3.76803074411704e-26,0.357293760481631,0.243,0.409,9.22187844315205e-22,"8","Dync1h1",TRUE
4.29430297790459e-26,0.580422527500373,0.176,0.309,1.05098771081237e-21,"8","Brd7",TRUE
5.73557682003941e-26,0.814371079486898,0.32,0.261,1.40372507093644e-21,"8","Ctsh",TRUE
5.80346858811087e-26,0.464665224798482,0.144,0.259,1.42034090225425e-21,"8","Cdk9",TRUE
6.21253520024814e-26,0.647442242045363,0.139,0.254,1.52045586490873e-21,"8","Nipa2",TRUE
6.68939977075527e-26,0.523455605702008,0.225,0.386,1.63716369989464e-21,"8","Pbrm1",TRUE
9.08036224837811e-26,0.407886547129188,0.184,0.318,2.22232785666806e-21,"8","Nmt1",TRUE
1.18238834572162e-25,0.43089617995389,0.219,0.372,2.8937772373191e-21,"8","P4hb",TRUE
1.89002355620058e-25,0.835001504374554,0.145,0.262,4.62564365144529e-21,"8","Zranb1",TRUE
2.66848285993101e-25,0.395963112564497,0.228,0.386,6.53084495139515e-21,"8","Wdr26",TRUE
2.83945661459834e-25,0.65028274005998,0.146,0.261,6.94928611856798e-21,"8","Smg1",TRUE
4.74250652468294e-25,0.270916317548111,0.17,0.292,1.1606810468509e-20,"8","Snhg12",TRUE
1.02162347253714e-24,0.7551033538559,0.145,0.26,2.50032128668739e-20,"8","Chd7",TRUE
1.15202001175248e-24,0.561523348151746,0.149,0.263,2.81945377676301e-20,"8","Orai1",TRUE
1.50376044153986e-24,0.271318761723442,0.144,0.253,3.68030330462465e-20,"8","Psmb10",TRUE
1.6119516601471e-24,0.366129472603293,0.222,0.374,3.94509049304402e-20,"8","Usf2",TRUE
2.72289111329712e-24,0.386900075228261,0.702,0.761,6.66400371068338e-20,"8","Rpl15",TRUE
3.76644758531383e-24,0.342205285767732,0.278,0.46,9.21800382029708e-20,"8","Taok1",TRUE
4.80239477263984e-24,0.273143311007532,0.845,0.897,1.17533809665587e-19,"8","Rpl41",TRUE
7.45948149350999e-24,0.517585181389127,0.181,0.309,1.82563350072163e-19,"8","Nek7",TRUE
1.01648804581403e-23,0.328350395170172,0.192,0.316,2.48775284332525e-19,"8","Neat1",TRUE
1.18705868422612e-23,0.613526769526113,0.216,0.367,2.90520742377499e-19,"8","Prrc2a",TRUE
1.8016807790685e-23,0.609670392874882,0.168,0.29,4.40943353869224e-19,"8","Klf3",TRUE
2.65164056165983e-23,0.52434208138902,0.16,0.275,6.48962511060626e-19,"8","Aftph",TRUE
2.68354822108929e-23,0.452658729519833,0.669,0.74,6.56771591629392e-19,"8","Rps2",TRUE
3.13211261587601e-23,0.407990355420371,0.423,0.356,7.66553241609496e-19,"8","Ly6e",TRUE
3.15467356783911e-23,0.571586434142088,0.6,0.679,7.72074808992945e-19,"8","Rpl36a",TRUE
5.74060486017823e-23,1.45832189038056,0.261,0.219,1.40495563348002e-18,"8","Tgfbr2",TRUE
8.67667446812264e-23,0.455095767170721,0.684,0.765,2.12352930932833e-18,"8","Rps26",TRUE
8.75745198693892e-23,0.263514302606347,0.216,0.356,2.14329879928343e-18,"8","Trmt112",TRUE
1.05196493951997e-22,0.327738767808051,0.22,0.363,2.57457899298117e-18,"8","Grb2",TRUE
1.08231817476951e-22,0.687941234984341,0.166,0.286,2.6488655009309e-18,"8","Nav2",TRUE
1.55185333616119e-22,0.326654957547993,0.217,0.354,3.7980058549209e-18,"8","Ppp1r9a",TRUE
2.05792433058379e-22,0.441706190535213,0.482,0.444,5.03656400667077e-18,"8","Nfkbia",TRUE
2.61448724367004e-22,0.436113629911384,0.179,0.301,6.39869608015805e-18,"8","Slc25a11",TRUE
8.72925982614059e-22,0.482207471398064,0.238,0.387,2.13639904984965e-17,"8","AC149090.1",TRUE
9.84277991106724e-22,0.497208011859966,0.213,0.354,2.4089219554346e-17,"8","Hdlbp",TRUE
1.578695045046e-21,0.275465601957191,0.167,0.278,3.86369825324559e-17,"8","Cebpzos",TRUE
1.85303321435258e-21,0.729388700765303,0.148,0.256,4.5351134888065e-17,"8","Nasp",TRUE
2.21815727414228e-21,0.444890119282714,0.187,0.31,5.42871811273583e-17,"8","Krcc1",TRUE
4.3628660550489e-21,0.278397974872464,0.315,0.501,1.06776783831267e-16,"8","Zfand5",TRUE
6.89290957161395e-21,0.980841964155887,0.279,0.234,1.6869706885568e-16,"8","Lmo2",TRUE
1.29424450794794e-20,0.388800762245067,0.183,0.299,3.16753400875178e-16,"8","Ifnar2",TRUE
1.33787170159985e-20,0.479905105963874,0.166,0.278,3.27430720249547e-16,"8","0610010K14Rik",TRUE
1.48522222113255e-20,0.310383653921625,0.252,0.4,3.6349328639998e-16,"8","Dnajb9",TRUE
3.43806335605762e-20,0.327091390524186,0.172,0.282,8.41431625761543e-16,"8","Marcksl1",TRUE
4.81814452354191e-20,0.451124374582978,0.207,0.337,1.17919269069165e-15,"8","Nfe2l1",TRUE
4.90599336169208e-20,0.48349327863078,0.152,0.256,1.20069281534052e-15,"8","Cap1",TRUE
5.6970547969483e-20,0.35653115986236,0.179,0.294,1.39429719100513e-15,"8","Sort1",TRUE
7.11117418652392e-20,0.476640901265471,0.212,0.345,1.74038877040986e-15,"8","Cebpz",TRUE
1.08210903445343e-19,0.610839925365848,0.174,0.288,2.64835365092132e-15,"8","Rin2",TRUE
1.1401530394139e-19,1.2631118618968,0.318,0.295,2.79041054866157e-15,"8","Dock10",TRUE
1.15728902401455e-19,0.493946971588518,0.166,0.271,2.8323491573732e-15,"8","Dusp6",TRUE
1.21015318643974e-19,0.507527348230358,0.552,0.606,2.96172890849263e-15,"8","Capza2",TRUE
1.97379834746229e-19,0.919443028402426,0.312,0.275,4.83067407557921e-15,"8","Ucp2",TRUE
3.23454202760878e-19,0.508023959887192,0.159,0.262,7.91621815836972e-15,"8","Bhlhe41",TRUE
3.33034109555376e-19,0.323865713473676,0.265,0.421,8.15067679725827e-15,"8","Jak1",TRUE
3.82233499016925e-19,1.0100518306917,0.264,0.221,9.35478265494023e-15,"8","Ctsc",TRUE
3.83853071292797e-19,0.543163631994521,0.153,0.256,9.39442006681992e-15,"8","Necap2",TRUE
5.05961050361868e-19,0.50728738386236,0.212,0.342,1.23828907465564e-14,"8","Prex1",TRUE
5.69757855468023e-19,0.490804701993372,0.638,0.73,1.39442537547244e-14,"8","Rpl23a",TRUE
7.29236006370766e-19,0.745943352072956,0.485,0.53,1.78473220199181e-14,"8","Npc2",TRUE
7.63247473878376e-19,0.415779617288364,0.153,0.251,1.86797186756994e-14,"8","Ppp1r9b",TRUE
1.61391885127301e-18,0.796306555771373,0.439,0.459,3.94990499660556e-14,"8","Tpm3",TRUE
1.96044274690429e-18,0.411864485059677,0.205,0.329,4.79798757877356e-14,"8","Epn1",TRUE
3.50100617965344e-18,0.739794790695961,0.202,0.329,8.56836252408382e-14,"8","Zbtb7a",TRUE
4.54786280331724e-18,0.469688500623554,0.16,0.258,1.11304394248386e-13,"8","Pmp22",TRUE
7.06291720442563e-18,0.62363849310947,0.587,0.679,1.72857835661113e-13,"8","Rpl22",TRUE
8.66692228104256e-18,0.45846802596051,0.233,0.371,2.12114255906236e-13,"8","Ccdc12",TRUE
8.98520149401916e-18,0.302254342672291,0.251,0.395,2.19903821364625e-13,"8","Iscu",TRUE
9.70999673816922e-18,0.782782392810613,0.193,0.313,2.37642460169953e-13,"8","Tob2",TRUE
1.03797549581511e-17,0.964715804010049,0.255,0.213,2.5403412284579e-13,"8","Arhgdib",TRUE
1.55557279424898e-17,0.479198254905957,0.204,0.326,3.80710885664495e-13,"8","Camk2d",TRUE
4.47408575962748e-17,0.762565718113356,0.481,0.524,1.09498774881123e-12,"8","Wnk1",TRUE
6.05647463469459e-17,0.703408622766888,0.173,0.281,1.48226160209515e-12,"8","Mettl23",TRUE
7.81847901754343e-17,0.657888041295757,0.205,0.328,1.91349455475358e-12,"8","Irf2",TRUE
2.11356830460578e-16,0.853886144508273,0.207,0.335,5.17274706869218e-12,"8","Atxn2",TRUE
2.29402172809637e-16,0.856717294799634,0.187,0.304,5.61438877734307e-12,"8","Chd2",TRUE
3.44227022330357e-16,0.253516712080872,0.307,0.477,8.42461214451315e-12,"8","Eif3h",TRUE
3.62799124658465e-16,0.388749583708607,0.651,0.745,8.87914577689128e-12,"8","Rpl14",TRUE
4.02044993487041e-16,0.680350424809529,0.17,0.272,9.83964917060184e-12,"8","Pip4p1",TRUE
4.11421185203719e-16,0.285085804373905,0.301,0.464,1.00691220866758e-11,"8","Nars",TRUE
5.38502119724572e-16,0.53296876924178,0.205,0.321,1.31793008781392e-11,"8","Ptbp3",TRUE
9.14058212923177e-16,0.867986854692499,0.16,0.258,2.23706607030818e-11,"8","Il6st",TRUE
1.07727688535463e-15,0.764010866457003,0.238,0.379,2.63652744921692e-11,"8","Tle4",TRUE
1.59137593384857e-15,0.678570299501797,0.209,0.329,3.89473346050098e-11,"8","Cbl",TRUE
1.67957482495501e-15,1.20118691845529,0.413,0.456,4.11059142659488e-11,"8","BC005537",TRUE
4.37673124408984e-15,0.355640260816634,0.325,0.497,1.07116120467855e-10,"8","Lamp2",TRUE
5.31077092977083e-15,0.602343212901866,0.194,0.302,1.29975807735211e-10,"8","Gna12",TRUE
7.42616399304857e-15,0.372205651493914,0.674,0.761,1.81747937565871e-10,"8","Rpl27",TRUE
7.81855776041834e-15,0.318178978088528,0.621,0.594,1.91351382628478e-10,"8","Jun",TRUE
8.06752907271774e-15,0.604444253656714,0.212,0.33,1.97444706525694e-10,"8","Ctsf",TRUE
2.19175564856465e-14,0.458079141372362,0.225,0.342,5.36410277429712e-10,"8","Csnk1e",TRUE
2.68395056757221e-14,0.632747904768863,0.285,0.446,6.56870061907622e-10,"8","Tra2b",TRUE
3.95378616827616e-14,1.45780126066579,0.313,0.313,9.67649626823908e-10,"8","Polr2a",TRUE
3.96346825659204e-14,0.519943158316096,0.267,0.409,9.70019221118335e-10,"8","Wsb1",TRUE
4.43364762293702e-14,0.726477584241915,0.228,0.356,1.08509091923761e-09,"8","Dnajb14",TRUE
6.58117141958817e-14,0.813929073136223,0.174,0.274,1.61067589323001e-09,"8","Ing1",TRUE
6.72757057394233e-14,0.301373414910548,0.334,0.503,1.64650562226665e-09,"8","Tm9sf3",TRUE
7.96467823084218e-14,0.303974054288431,0.298,0.455,1.94927535021631e-09,"8","Ppp1ca",TRUE
7.98787914729758e-14,0.647936781039653,0.471,0.495,1.95495354250961e-09,"8","Rhob",TRUE
8.52567909869942e-14,0.524863098224584,0.541,0.616,2.0865747026157e-09,"8","Eef2",TRUE
1.29081494074597e-13,0.391975324058148,0.27,0.411,3.1591404859817e-09,"8","Lamtor1",TRUE
2.10387030879474e-13,0.360095040955122,0.314,0.473,5.14901219374425e-09,"8","Tmed9",TRUE
4.88090225817295e-13,0.288238178629299,0.713,0.797,1.19455201866525e-08,"8","Rpl24",TRUE
6.0218965619082e-13,1.01560506890558,0.308,0.298,1.47379896456141e-08,"8","Syngr1",TRUE
6.45527989250037e-13,0.552188276747677,0.583,0.683,1.57986520089054e-08,"8","Rpl35",TRUE
1.17709637454694e-12,0.752749492378212,0.211,0.322,2.88082566706618e-08,"8","Fchsd2",TRUE
2.60806436649361e-12,0.568073516421177,0.198,0.298,6.38297673055647e-08,"8","Asph",TRUE
3.44984567660193e-12,0.348550873364738,0.38,0.343,8.44315230891556e-08,"8","Gadd45b",TRUE
4.12546217690888e-12,0.76460150202339,0.412,0.441,1.00966561317668e-07,"8","Abhd12",TRUE
4.78646833198777e-12,0.639710985471397,0.429,0.458,1.17144025957069e-07,"8","Timp2",TRUE
4.83851936340387e-12,0.851092517791256,0.206,0.315,1.18417922899946e-07,"8","Tmcc3",TRUE
8.78103635718642e-12,0.567451856782242,0.507,0.575,2.1490708380578e-07,"8","Eif4a1",TRUE
1.19575980742714e-11,0.694215353188284,0.427,0.458,2.92650255269719e-07,"8","Sh3bgrl3",TRUE
1.84332866522867e-11,1.00467393210354,0.173,0.265,4.51136257528065e-07,"8","Supt5",TRUE
2.3076812373938e-11,0.621335608507713,0.168,0.252,5.64781906039758e-07,"8","Rab8b",TRUE
2.69566876588727e-11,0.307325676958478,0.326,0.477,6.5973797376325e-07,"8","Rock2",TRUE
3.22668631794263e-11,0.548274310580051,0.238,0.355,7.89699209453278e-07,"8","Ccni",TRUE
3.8329443982258e-11,0.922725659953231,0.411,0.452,9.38074812021783e-07,"8","Mbnl1",TRUE
4.14035137157859e-11,0.325900899642605,0.31,0.461,1.01330959468014e-06,"8","Mrpl52",TRUE
4.62440374127545e-11,0.594449608904402,0.175,0.257,1.13177657163975e-06,"8","Mtus1",TRUE
4.87078996675835e-11,0.673171930046353,0.23,0.344,1.19207713646444e-06,"8","Foxn3",TRUE
9.78602303961157e-11,0.281843297433147,0.305,0.445,2.39503127871454e-06,"8","Capzb",TRUE
9.96029384534478e-11,0.902555059676371,0.361,0.379,2.43768231570968e-06,"8","Fam49b",TRUE
1.53940041912114e-10,0.669245709595028,0.176,0.26,3.76752858575708e-06,"8","Mob1a",TRUE
1.59166567600471e-10,0.82149410526756,0.457,0.527,3.89544257545393e-06,"8","Mycbp2",TRUE
1.77821819994325e-10,0.384833800233632,0.6,0.704,4.35201122254112e-06,"8","Rpl7a",TRUE
2.77224109902025e-10,0.935149694008104,0.416,0.464,6.78478286574216e-06,"8","Brd2",TRUE
7.63255817163295e-10,0.453626376210494,0.202,0.291,1.86799228692545e-05,"8","Arsb",TRUE
9.97461852552561e-10,0.975462589400024,0.336,0.35,2.44118813793714e-05,"8","Ctsa",TRUE
1.13968519281252e-09,0.738109190533379,0.205,0.304,2.78926554088937e-05,"8","Mlec",TRUE
1.26835953241514e-09,0.252950042329896,0.359,0.518,3.10418311963282e-05,"8","Tmem50a",TRUE
1.64259869534372e-09,0.861177662439871,0.342,0.35,4.02009604698421e-05,"8","Pnp",TRUE
2.6337492323952e-09,0.440941512889917,0.234,0.341,6.44583787136402e-05,"8","Uba52",TRUE
2.78770287257929e-09,0.595058794865941,0.221,0.325,6.82262401035054e-05,"8","Snx17",TRUE
4.10498822782563e-09,0.512188122679424,0.524,0.618,0.000100465481887804,"8","Rpl4",TRUE
6.57878766606613e-09,0.514587081753406,0.282,0.413,0.000161009249339302,"8","Nsa2",TRUE
6.82789743363496e-09,0.699698714535334,0.378,0.39,0.000167105961790782,"8","Gadd45g",TRUE
1.2204923979607e-08,0.959486585410968,0.435,0.511,0.000298703309476901,"8","Srsf7",TRUE
1.75534728369721e-08,0.335894370141607,0.331,0.476,0.000429603694212055,"8","Ptp4a2",TRUE
2.20341169736532e-08,0.682718701536875,0.365,0.383,0.000539262978813189,"8","Efhd2",TRUE
2.34901784815772e-08,0.917244010443128,0.179,0.261,0.00057489862815812,"8","Gtf2a1",TRUE
2.79028204130381e-08,0.277913866064058,0.69,0.782,0.000682893626788695,"8","Rpl36",TRUE
3.7410414862231e-08,0.328272973352819,0.332,0.477,0.00091558249333824,"8","Zfp706",TRUE
4.60064890702803e-08,0.67976121882774,0.177,0.25,0.00112596281350604,"8","Cebpd",TRUE
5.04048932544244e-08,0.9147921951272,0.197,0.285,0.00123360935750878,"8","Ddit3",TRUE
5.63093661201951e-08,0.37471685856006,0.573,0.682,0.00137811542642566,"8","Gas5",TRUE
8.11670729608941e-08,0.335886280591192,0.498,0.555,0.00198648294364492,"8","Ywhah",TRUE
8.18445192108893e-08,0.408355796752643,0.228,0.322,0.0020030627631673,"8","Pkig",TRUE
9.0863580800402e-08,0.519901220823217,0.27,0.385,0.00222379527650904,"8","Asah1",TRUE
1.16711561394508e-07,1.19085177588014,0.287,0.298,0.00285639875356918,"8","Gns",TRUE
1.38977082610521e-07,0.611245862466596,0.229,0.326,0.00340132511980988,"8","Arpc4",TRUE
1.68898503901603e-07,0.981335029932957,0.189,0.273,0.00413362198448782,"8","Senp2",TRUE
2.17607777242568e-07,0.533064462236374,0.449,0.503,0.00532573274023462,"8","Scoc",TRUE
2.67352513808657e-07,0.949486097894428,0.245,0.357,0.00654318542295308,"8","Tut7",TRUE
2.73355819360177e-07,1.03656576383849,0.184,0.265,0.00669011032302096,"8","Naa35",TRUE
3.60733672342301e-07,0.389598124584732,0.227,0.309,0.00882859589690547,"8","Vamp8",TRUE
4.25401606732538e-07,0.595714048541767,0.246,0.348,0.0104112789231721,"8","Adam10",TRUE
1.12005148235916e-06,0.707379204008947,0.274,0.391,0.0274121399792581,"8","P4ha1",TRUE
1.23950456448972e-06,0.720234968080761,0.531,0.637,0.0303356347113214,"8","Prdx2",TRUE
2.05491027818195e-06,0.362563731179663,0.262,0.346,0.0502918741482251,"8","Sox4",FALSE
2.08685097529083e-06,0.876122626879525,0.264,0.38,0.0510735907692678,"8","Arid1a",FALSE
2.21983672421e-06,0.543003746833763,0.366,0.529,0.0543282839883156,"8","Ube2d3",FALSE
2.54904679288571e-06,0.783742622374367,0.356,0.385,0.0623853712090848,"8","Snx5",FALSE
4.05088276095199e-06,0.445670317452724,0.281,0.392,0.0991413046915391,"8","Gm10076",FALSE
4.55819683028401e-06,0.290082348493266,0.355,0.34,0.111557309224371,"8","Ier3",FALSE
4.66843676254925e-06,0.270292538324121,0.635,0.743,0.11425532132663,"8","Rps17",FALSE
5.06901546480076e-06,0.399719232637032,0.491,0.527,0.124059084485534,"8","Sat1",FALSE
7.25930969199141e-06,0.292872847941442,0.402,0.544,0.177664345401798,"8","Dst",FALSE
8.02413741598655e-06,0.885114005372125,0.262,0.261,0.196382739118855,"8","Fscn1",FALSE
9.94438057491187e-06,0.537086590961748,0.505,0.599,0.243378770190393,"8","Ncl",FALSE
1.28589105052824e-05,0.465485189965171,0.299,0.414,0.314708975706281,"8","Snhg8",FALSE
1.31349326747892e-05,0.502161613317066,0.257,0.35,0.321464342282791,"8","2410006H16Rik",FALSE
1.35026767054057e-05,0.522835405309351,0.523,0.592,0.3304645096881,"8","Jund",FALSE
1.42237376469847e-05,1.09552965685204,0.286,0.305,0.348111755172304,"8","Akap13",FALSE
1.7272946464951e-05,0.903920575765309,0.363,0.4,0.422738091783211,"8","Hes1",FALSE
1.85324971058593e-05,0.816377782117426,0.302,0.434,0.4535643341688,"8","Ubap2l",FALSE
2.88970221652758e-05,1.2382305838959,0.301,0.331,0.707225720472961,"8","Nrip1",FALSE
2.93235720574334e-05,0.438636601214078,0.22,0.29,0.717665102533624,"8","Cited2",FALSE
3.0013147982449e-05,0.909221037258361,0.204,0.282,0.734541783722456,"8","Ulk2",FALSE
3.62199894031233e-05,0.669601892395876,0.222,0.302,0.886448020652039,"8","Rap1gds1",FALSE
4.53697512676834e-05,0.899994095309342,0.284,0.406,1,"8","Chd9",FALSE
6.01840187610486e-05,1.05026786769777,0.214,0.296,1,"8","Hnrnpul1",FALSE
6.79789771055375e-05,1.31410360355597,0.238,0.337,1,"8","Chka",FALSE
6.93580948451889e-05,0.747997703604805,0.205,0.276,1,"8","Fez2",FALSE
9.14289928065515e-05,0.95240903544099,0.218,0.299,1,"8","Zfp652",FALSE
0.000100520127110566,0.536451493641877,0.386,0.545,1,"8","Sfpq",FALSE
0.000194650967194957,0.737436639094749,0.316,0.442,1,"8","Jmjd1c",FALSE
0.000201902484934805,0.942681235352583,0.189,0.254,1,"8","Adam15",FALSE
0.000216473326530136,1.12868206307584,0.277,0.3,1,"8","Jpt1",FALSE
0.000228629018517159,0.557346201593438,0.196,0.256,1,"8","Myh9",FALSE
0.00026945476575186,0.462105638592793,0.296,0.396,1,"8","Rnf130",FALSE
0.000343273487004825,0.836910061470058,0.266,0.279,1,"8","Slc8a1",FALSE
0.000501359672466862,0.73396002559174,0.296,0.409,1,"8","Zmiz1",FALSE
0.000552918391657897,0.568741613122035,0.458,0.563,1,"8","Cox7a2l",FALSE
0.000598640885417763,1.27866153755841,0.283,0.317,1,"8","Dip2b",FALSE
0.000765563061416848,0.750159772384626,0.267,0.362,1,"8","Man1a2",FALSE
0.00098779338379653,0.625241071750214,0.296,0.403,1,"8","Comt",FALSE
0.00189756839534325,0.878611478974069,0.231,0.309,1,"8","Ski",FALSE
0.00215140749719969,1.28285430466539,0.321,0.378,1,"8","Sap18",FALSE
0.00231677689177111,0.448190200900616,0.347,0.476,1,"8","Eif3f",FALSE
0.00238214161862959,1.32624267127094,0.272,0.304,1,"8","Acot13",FALSE
0.00256458582120458,0.804839649276972,0.331,0.375,1,"8","Cd164",FALSE
0.0026395869188309,0.951637399281878,0.299,0.333,1,"8","Scamp2",FALSE
0.00346034512196561,0.667040400854402,0.203,0.258,1,"8","Ptpre",FALSE
0.00377652370302884,0.28436845553367,0.552,0.66,1,"8","Cdc42",FALSE
0.00383076131591507,0.739732848586895,0.28,0.375,1,"8","Tacc1",FALSE
0.00399745410335632,0.720545712468668,0.336,0.374,1,"8","H2-K1",FALSE
0.00417915057480974,0.799326022081244,0.207,0.268,1,"8","Sft2d1",FALSE
