gene,lfc,pval,adj_pval,stat,mean_oud,mean_ctrl,effect_size,significant,significant_strict
AL157886.1,-0.00018347972261305922,0.5114170024347042,0.5325411340868145,-0.6566433492831018,0.020709414,0.020892898,-0.0059045674,False,False
AL583827.1,0.003991954588967974,0.0,0.0,68.21648482041103,0.0056235753,0.0016316234,0.6134746,False,False
DAPK1,-0.0029959105217380053,3.5855546753893464e-08,5.156598286753614e-08,-5.512062409376318,0.019386396,0.022382349,-0.049563523,False,False
S1PR3,-1.509512201539239e-06,0.98627808912748,0.986936046491808,-0.017198904408212083,0.0014231588,0.0014246758,-0.00015543007,False,False
SHC3,0.006045096220514744,0.0,0.0,8.640473789212864,0.10542094,0.09937585,0.07769214,False,False
CKS2,0.0003937589554650135,2.871435205165085e-07,4.0010708850419205e-07,5.133258881347733,0.0040204376,0.0036266763,0.046162132,False,False
SYK,-0.01928317252217298,0.0,0.0,-15.801823888100367,0.031283874,0.05056698,-0.14208335,False,False
ROR2,-0.0002653613551138127,0.056610960219821704,0.06348892734933274,-1.9064010011250812,0.01529577,0.015561135,-0.017142903,False,False
FGD3,-0.004212020169791006,0.0,0.0,-16.207534618869612,0.013151836,0.01736388,-0.14573705,False,False
SUSD3,-0.005362167879290561,0.0,0.0,-24.181544777282635,0.0044475915,0.009809775,-0.21743964,False,False
WNK2,-0.0021736027708682795,8.211209490127658e-13,1.3483102611047057e-12,-7.161749382499565,0.011340451,0.0135140335,-0.06439663,False,False
GABBR2,-0.00033787715181700264,0.09108241785671556,0.10097829030678,-1.6897879667630593,0.020673517,0.02101138,-0.015193925,False,False
COL15A1,-0.0014573539435970694,2.220446049250313e-16,3.936961080231052e-16,-8.326882456642101,0.004541122,0.0059984797,-0.07487592,False,False
TGFBR1,-0.017029292766381494,0.0,0.0,-17.535539591832112,0.15058337,0.16761215,-0.15766832,False,False
NR4A3,0.0033079663194827288,0.0,0.0,20.83177156353393,0.006437748,0.003129783,0.18732129,False,False
KLF4,0.0010843072542611387,0.0,0.0,19.40896550458808,0.0029840497,0.0018997291,0.17454956,False,False
AL162414.1,0.001259520120229211,1.0892368562664956e-08,1.5947830984868164e-08,5.718359121880424,0.02195634,0.020696735,0.0514226,False,False
SUSD1,-0.001373787037804375,5.020650561959883e-12,8.097823487032069e-12,-6.908734042001452,0.02094555,0.022319317,-0.06212229,False,False
COL27A1,0.00505046771645221,0.0,0.0,20.456989246940754,0.023640515,0.018589985,0.18394947,False,False
DEC1,0.0016243796687674512,1.514446346106979e-10,2.3479788311736106e-10,6.406911369390257,0.019528544,0.017904097,0.057612605,False,False
TNFSF8,-0.0009403848993777163,0.0,0.0,-9.452882573514108,0.003752903,0.0046932944,-0.085005,False,False
TNC,-0.004243903495842779,2.608574224627347e-06,3.5282789332200366e-06,-4.700663379878578,0.014651372,0.018895257,-0.042266477,False,False
AL355601.1,-4.563964886516265e-05,0.0,0.0,-9.883977625938595,5.3281797e-06,5.0967792e-05,-0.08906323,False,False
PAPPA,0.017871056013622,0.0,0.0,51.903735337064326,0.04855187,0.030680668,0.46671158,False,False
AL160272.1,0.17606034377442034,0.0,0.0,86.02879577031214,0.33709517,0.16103679,0.7735263,True,False
BRINP1,-0.006263903783182401,0.0,0.0,-9.255605199510317,0.034173694,0.04043765,-0.08322404,False,False
STOM,0.013340060466583493,0.0,0.0,43.99263774954797,0.042444956,0.029105034,0.39557025,False,False
LHX6,0.0005807008996643738,0.0,0.0,10.905077161455845,0.0018194638,0.0012387558,0.09807287,False,False
PTGS1,-0.0041085645177761304,0.0,0.0,-19.664668808707614,0.005087974,0.00919653,-0.17682365,False,False
LHX2,0.00014520593132339699,0.36997419498903694,0.3906802481404825,0.8965397188065891,0.0077273706,0.007582189,0.008060411,False,False
NEK6,0.01228158614966896,0.0,0.0,32.55643714677278,0.03901837,0.026736919,0.29273692,False,False
OLFML2A,0.0005655195008639706,0.0,0.0,12.197027960004382,0.0040973458,0.0035318104,0.10969657,False,False
AL161731.1,-1.164279430211837e-05,0.0007277978835757981,0.0009037225375527295,-3.3793549791648347,2.8629853e-05,4.0272764e-05,-0.030473556,False,False
ENG,0.006720105326787106,0.0,0.0,22.20984276413938,0.040275265,0.033555165,0.199707,False,False
HMGA1P4,-0.0019720805286613206,0.0,0.0,-10.746428789305684,0.014568609,0.016540682,-0.09663176,False,False
PKN3,-0.00015936338062405627,7.367247257095144e-05,9.497955208975262e-05,-3.9648412015584173,0.003442499,0.0036018575,-0.035657693,False,False
PHYHD1,-0.0024335123661867195,0.0,0.0,-13.563840404473215,0.012832983,0.015266492,-0.12196634,False,False
AL391056.1,9.685134773563885e-05,3.9729509760944026e-05,5.16191118591737e-05,4.109865961354316,0.0002971942,0.0002003436,0.036969278,False,False
LAMC3,0.013553605066018342,0.0,0.0,47.688580723516516,0.03025626,0.016702656,0.42880857,False,False
FAM78A,-0.00323855073316172,0.0,0.0,-25.16882931517987,0.006845312,0.010083828,-0.22632147,False,False
RAPGEF1,-0.039987360643941365,0.0,0.0,-30.638594722917325,0.31765833,0.3576446,-0.27548254,False,False
ABO,-0.00016806646399285754,0.00027701172327154744,0.00035005693757988305,-3.6364761636595926,0.0012794576,0.0014475235,-0.032704413,False,False
KCNT1,-0.00033839209067341406,5.707671579813223e-08,8.157701162191362e-08,-5.429568078852049,0.0011034342,0.0014418247,-0.0488277,False,False
EGFL7,-0.0008208321596594961,5.099738152658517e-06,6.839166051844234e-06,-4.561750231308949,0.0013689023,0.002189739,-0.041019633,False,False
ENTPD2,-0.00029704339752708057,1.8700596626786137e-12,3.0473541488516244e-12,-7.047810865862592,0.0013356482,0.00163269,-0.06338521,False,False
GRIN1,-0.0033650092837772165,0.0,0.0,-15.98574081751365,0.006540353,0.009905373,-0.14374362,False,False
CACNA1B,0.012705959412053994,0.0,0.0,27.249505626790594,0.031181714,0.01847573,0.24502061,False,False
AC215217.1,-0.0009939921405949011,0.0,0.0,-31.957194489596855,0.0002831494,0.0012771396,-0.28743535,False,False
AL713851.1,-0.0009445582876983102,0.0,0.0,-31.525691367083564,0.0020115583,0.0029561096,-0.28355613,False,False
AL731533.3,-0.0004526763590468155,0.0,0.0,-15.358066147259915,0.0005429078,0.0009955859,-0.13813962,False,False
PFKP,0.012294598348014342,0.0,0.0,21.08356842290159,0.039754275,0.027459603,0.18957807,False,False
KLF6,0.03130987612523966,0.0,0.0,60.65727650186034,0.07308672,0.041776534,0.54541814,False,False
AKR1C2,-0.00025293670028617626,2.055466907791015e-12,3.3458495514775066e-12,-7.034623480813302,0.0008496016,0.0011025363,-0.06326904,False,False
AL391427.1,-4.3261716659920405e-05,2.3832602558115923e-10,3.672203783993208e-10,-6.337264932464406,4.9011745e-05,9.227409e-05,-0.05706542,False,False
LINC02649,0.1371634737421368,0.0,0.0,107.79425196729116,0.23591605,0.09875214,0.9692466,True,False
AL392086.3,-0.10511182738486173,0.0,0.0,-33.487394841841876,0.34395573,0.44906726,-0.30110332,True,False
SFMBT2,-0.1811934804334315,0.0,0.0,-63.61357272160335,0.49700692,0.6782008,-0.5719871,True,False
LINC02642,-0.012021434425434485,0.0,0.0,-25.896841003287022,0.008136993,0.020158412,-0.2328571,False,False
ITIH5,-0.004695125027357455,0.0,0.0,-9.681531684197404,0.010221333,0.014916407,-0.08705268,False,False
GATA3,0.0001041412749006644,0.0012557282689988902,0.0015464633854666136,3.226320030173469,0.0006485858,0.0005444444,0.029018512,False,False
CELF2-DT,0.0005340409322355623,0.0,0.0,11.239705904574565,0.00387203,0.0033379828,0.1010845,False,False
SFTA1P,-5.366841405183063e-09,0.9998003493910155,0.9998003493910155,-0.0002502277212258516,0.000301691,0.00030169604,-2.1117748e-06,False,False
CELF2,-0.02274985582082748,0.0,0.0,-9.369829563837367,0.12195431,0.14470404,-0.08424909,False,False
LINC00710,-0.00010799135999509981,0.019057146690263593,0.021963672712558883,-2.3445809176533903,0.00082693645,0.00093493384,-0.021087103,False,False
CELF2-AS2,0.0004312920871458966,4.280337595252703e-06,5.755720656996015e-06,4.598418112733737,0.002706021,0.0022747496,0.041349247,False,False
USP6NL,-0.0022491125358653974,0.010203348282209923,0.011957048768214754,-2.5690781405003458,0.15288307,0.15513252,-0.023103686,False,False
CAMK1D,-0.017231437331192524,0.0,0.0,-14.928816662945263,0.087896705,0.105128445,-0.13423651,False,False
AL353586.1,0.0012148964655551155,0.0,0.0,22.073617303115707,0.004022487,0.002807596,0.19851062,False,False
FRMD4A,0.12270861278996467,0.0,0.0,32.73703342082086,0.974048,0.8513426,0.29434934,True,False
AC044781.1,-0.009537710831069277,0.0,0.0,-21.069119850459643,0.007352302,0.016889988,-0.18944743,False,False
ITGA8,5.845066278862681e-05,0.8169710939506292,0.8268938197880862,0.2314451614997169,0.015085258,0.015026819,0.002080701,False,False
VIM-AS1,3.997109349457565e-05,0.11833704999782846,0.12989796926216077,1.5618516209778255,0.0007160509,0.00067608315,0.014047719,False,False
VIM,0.012182762259719846,0.0,0.0,44.05677680445428,0.031802204,0.01961928,0.3961576,False,False
ST8SIA6,0.0001639081461206472,0.6474099652052736,0.6640102207233576,0.45736942452914225,0.012383575,0.012219652,0.004112941,False,False
ST8SIA6-AS1,-0.002185835147302565,0.0,0.0,-32.4695656738011,0.004210765,0.0063965702,-0.29199034,False,False
MRC1,-0.007670688471941775,0.0,0.0,-23.628641203203976,0.013839413,0.021510104,-0.21246435,False,False
SLC39A12,-0.003013182636546477,0.0,0.0,-19.496639411847646,0.0085961735,0.011609383,-0.17531757,False,False
CACNB2,0.022338573906127708,0.0,0.0,19.538098478118055,0.087078795,0.06474027,0.17567867,False,False
AL390783.1,0.0015131740354346638,0.0,0.0,11.982765087180058,0.0040704864,0.0025573226,0.107751206,False,False
NEBL,-0.006257831171912071,0.0036424538653228034,0.004379668140754397,-2.9078792255048387,0.0914639,0.09772168,-0.02614621,False,False
KIAA1217,-0.0003741568739776588,0.5432179409032745,0.5633093061561781,-0.6079633408223659,0.06643095,0.066805474,-0.0054720035,False,False
GPR158,-0.14141867024847757,0.0,0.0,-69.75530600093401,0.26945907,0.4108767,-0.62720585,True,False
LINC00836,-0.002377208703000384,0.0,0.0,-11.829911741837218,0.0019837907,0.004360986,-0.10637375,False,False
GAD2,0.006221363336139803,0.0,0.0,14.010813326316054,0.046637617,0.0404162,0.12598266,False,False
APBB1IP,-0.04329128829188412,0.0,0.0,-15.914371778990468,0.07605798,0.119349256,-0.14309517,False,False
MKX,0.000809572878562891,0.0,0.0,21.46288597024634,0.0027162773,0.001906711,0.19303349,False,False
MPP7,0.002908462697299136,0.0,0.0,15.107240227014293,0.022807335,0.019898992,0.13583875,False,False
SVIL,0.017702082513570645,0.0,0.0,43.50614373708908,0.055792104,0.038089912,0.39119908,False,False
JCAD,-0.0019250053187759664,6.439293542825908e-15,1.1121405082600878e-14,-7.8020365146920545,0.0086028995,0.010527952,-0.070156835,False,False
MAP3K8,0.0010698113536242865,3.060816293309898e-06,4.132515247493112e-06,4.667880590485955,0.010057954,0.008988092,0.04197524,False,False
LINC02664,0.003551640338003474,0.0,0.0,25.229043037239684,0.013635506,0.010083792,0.22686857,False,False
ZEB1-AS1,-0.004200290192355221,0.0,0.0,-13.423532660023467,0.01898214,0.023182482,-0.12070349,False,False
ZEB1,-0.004490009948719026,0.007685463179821772,0.009070176844793594,-2.66582515872251,0.12385502,0.12834474,-0.0239685,False,False
MACORIS,-0.00453306311070516,0.0,0.0,-24.96284496986286,0.00482009,0.009353143,-0.22446613,False,False
ARHGAP12,-0.04496033458707541,0.0,0.0,-23.47355850222031,0.3688431,0.41380644,-0.21107854,False,False
NRP1,-0.0002645911820658771,0.6049662821929771,0.6236765795803888,-0.5172793266030811,0.022879984,0.023144538,-0.0046505616,False,False
PARD3,0.08981238231126272,0.0,0.0,37.41844858098823,0.29861537,0.20880169,0.33645564,False,False
CXCL12,-0.004041706702745275,0.0,0.0,-25.629369947389552,0.0062463097,0.010288013,-0.23046175,False,False
DEPP1,0.009317049251936356,0.0,0.0,46.87630485000158,0.016463269,0.0071462574,0.42150936,False,False
ALOX5,0.0017584066967362862,0.026705872119343166,0.030486155387378044,2.2159361282050947,0.040000927,0.0382425,0.019925145,False,False
LINC00842,-0.00025123131943805514,2.823741240831623e-12,4.586477380885149e-12,-6.990110556978144,0.0015129384,0.0017641712,-0.06286954,False,False
AC245041.2,-0.0010096395295578497,0.0,0.0,-25.17541026437485,0.0018785574,0.0028881873,-0.22641946,False,False
FRMPD2,-0.009479147038669339,0.0,0.0,-20.36987839314463,0.015203384,0.024682527,-0.18316036,False,False
ARHGAP22,0.038930925929775956,0.0,0.0,9.107081696208835,0.76880103,0.72987294,0.0818809,False,False
WDFY4,-0.010661554796468143,0.0,0.0,-12.377619621143843,0.023810564,0.0344722,-0.11129598,False,False
AC060234.3,-0.0007887212169780623,0.0,0.0,-10.390812612288842,0.0015385608,0.0023272883,-0.09344231,False,False
PRKG1,-0.0009621131090990706,0.5998567467114229,0.6190472102285066,-0.5246139829443864,0.1103774,0.1113389,-0.004714093,False,False
LNCAROD,-0.02552733243689302,0.0,0.0,-15.560906470257393,0.048046425,0.07357382,-0.13991766,False,False
PCDH15,-0.02643618776788014,0.0,0.0,-8.673017144105216,0.103170715,0.12960725,-0.077985026,False,False
AL353784.1,-0.01256585066756026,0.0,0.0,-14.827335889159215,0.015115079,0.027680907,-0.13332188,False,False
AL355314.2,-0.00037403024521701853,0.0,0.0,-10.102308443810248,0.00063298893,0.001007013,-0.09085812,False,False
BICC1,0.03795184225678246,0.0,0.0,66.35335506887309,0.07689028,0.038938336,0.5966307,False,False
SLC16A9,0.016110216224259368,0.0,0.0,32.56232464915031,0.031671263,0.015561004,0.29279202,False,False
STOX1,-0.0021003667377492556,1.7437384869367634e-11,2.769304108422599e-11,-6.729479335531825,0.022373818,0.024474222,-0.060511373,False,False
SRGN,0.016968443420101575,0.0,0.0,17.72615676268465,0.036395792,0.019427262,0.15938787,False,False
HK1,0.012221986030442849,0.0,0.0,36.7381443382882,0.04976011,0.03753828,0.33033806,False,False
COL13A1,-0.00013430896718927366,0.15077807050848469,0.16400805349001235,-1.4368376554875215,0.002028849,0.0021631515,-0.012920131,False,False
PALD1,-0.023131465601327894,0.0,0.0,-17.53947091668229,0.03665643,0.05978795,-0.15770836,False,False
PRF1,-0.0004832268582006401,2.3703571322419847e-05,3.1066279583774376e-05,-4.227690937153499,0.0003490122,0.000832236,-0.038016498,False,False
VSIR,-0.0057890707763201465,0.0,0.0,-11.648513971447748,0.026958503,0.032747626,-0.1047411,False,False
SPOCK2,-0.004129760786591209,0.0,0.0,-13.30226186250813,0.033799812,0.03792946,-0.11960834,False,False
DDIT4,0.027909660640885972,0.0,0.0,43.019105989305686,0.072904214,0.044994466,0.38681504,False,False
DDIT4-AS1,0.0008371390092050099,0.0,0.0,20.441251895188156,0.002385154,0.001548017,0.18384232,False,False
P4HA1,0.22031608320525467,0.0,0.0,78.33716561492864,0.47606295,0.25574768,0.70437145,True,False
CAMK2G,0.012434162526408101,0.0,0.0,17.48995903952866,0.17103373,0.15860021,0.15725562,False,False
VCL,0.018649639351815593,0.0,0.0,64.39158350967429,0.06610115,0.047451656,0.5789946,False,False
LRMDA,-0.02960149475366033,2.6867397195928788e-14,4.56669640724002e-14,-7.617217106647377,0.31510007,0.34470138,-0.06849023,False,False
KCNMA1,-0.0672114828056893,0.0,0.0,-33.27122102613051,0.12153052,0.18874207,-0.29916123,False,False
RPS24,0.06218547179483239,0.0,0.0,39.31163360941619,0.33079833,0.2686133,0.35347167,False,False
AL512662.2,-0.0013726322515774587,0.0,0.0,-10.113890798550933,0.0067925197,0.008165137,-0.09094507,False,False
PLAC9,0.0015368250163224093,0.0,0.0,35.5694984063733,0.0036471381,0.0021103008,0.31990042,False,False
TSPAN14,0.0002665645396736742,0.6596363571594757,0.6760878276318507,0.4404211426198407,0.11940809,0.11914136,0.003962598,False,False
NRG3,-0.011543360315132818,0.0028325451686628256,0.003429231439059111,-2.985679188927396,0.15990134,0.17144427,-0.026844919,False,False
CERNA2,0.003410027209751411,0.0,0.0,15.589587420058336,0.00420287,0.00079286593,0.14017977,False,False
RGR,0.0016118511615788287,0.0,0.0,17.43865147477474,0.004833193,0.0032213402,0.15681727,False,False
MMRN2,0.0014318848394532782,0.0,0.0,30.691900132349005,0.0039685643,0.00253668,0.27602592,False,False
ADIRF-AS1,7.944414739170055e-05,0.0,0.0,15.217606097198564,0.00011454863,3.5105328e-05,0.13708845,False,False
ADIRF,0.0023365117937619445,0.0,0.0,25.105440862755117,0.0052896263,0.002953087,0.22576322,False,False
PAPSS2,-0.0010738124680036178,9.934123035293396e-08,1.405772127635858e-07,-5.329669706146561,0.008071506,0.00914529,-0.047922984,False,False
LIPK,-0.00019855221435868074,0.0,0.0,-29.688976675658427,0.000105643434,0.00030419577,-0.26734588,False,False
ANKRD22,0.0029971456944529887,0.0,0.0,22.964323077485254,0.004206068,0.0012089284,0.20649983,False,False
STAMBPL1,-0.006351634307673367,0.0,0.0,-16.260583157934068,0.015244186,0.021595845,-0.14621192,False,False
CH25H,-0.0019888373700331433,0.0,0.0,-8.455432078868206,0.005714897,0.0077037504,-0.076031156,False,False
SLC16A12,-7.508215500765161e-05,0.4836493310161458,0.5053807011662966,-0.700456810166633,0.0026863643,0.0027614331,-0.0062976447,False,False
LINC01374,-0.033114194808378336,0.0,0.0,-24.056117694344625,0.049852684,0.08296703,-0.21630402,False,False
LINC01375,-0.002318261439644938,0.0,0.0,-25.560481399024205,0.0024609047,0.0047791814,-0.22985466,False,False
AL139340.1,-0.0026864375421678396,0.0,0.0,-22.279311959944497,0.0019144171,0.004600862,-0.20034228,False,False
PPP1R3C,0.006238186435313151,0.0,0.0,15.938547029926179,0.021482086,0.015243915,0.14331532,False,False
MYOF,-0.006851547497785209,0.0,0.0,-13.207265302386912,0.028293557,0.03514499,-0.11875387,False,False
LGI1,0.0010759089519256316,0.03767245878342207,0.04264806654727027,2.0785239953386165,0.027390758,0.026314816,0.018690059,False,False
AL358154.1,0.0007153341256875113,0.0,0.0,14.8345548253663,0.0016065004,0.00089117297,0.13341163,False,False
PLCE1,0.0025913787445792902,1.0591818977445655e-08,1.551535983024266e-08,5.723119638544975,0.069228716,0.066637516,0.051457226,False,False
PDLIM1,0.00027562351468442693,6.004804455894686e-07,8.278682613825394e-07,4.992503735278342,0.0013083499,0.0010327239,0.04489875,False,False
SORBS1,0.055296721083775174,0.0,0.0,27.071714315623673,0.39219448,0.33689737,0.24341922,False,False
ENTPD1,-0.005814362283429394,1.8323120798413584e-12,2.9890898529222813e-12,-7.05065288729733,0.061419412,0.0672333,-0.06339181,False,False
BLNK,-0.02575368316515156,0.0,0.0,-22.2044760744492,0.030246062,0.055999696,-0.1996537,False,False
PIK3AP1,-0.0025147202740061912,0.0005968937555269616,0.0007430212724402011,-3.4335110509251376,0.027401125,0.02991579,-0.030872272,False,False
SLIT1,0.0049047749469013436,0.0,0.0,16.33118995403471,0.028905058,0.024000203,0.14684975,False,False
