"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Mrps18c",-0.515424669902117,5.90290987163905,4.01009002268566,0.0637623667886736,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Vti1a",0.77339087678858,4.60378599557058,3.99999969675538,0.0640603906215138,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"E2f4",0.856812535299247,4.51642264449892,3.99496614387093,0.064209674108343,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Gga1",0.583993019856607,5.20183810597062,3.9733209083673,0.0648563196991409,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Mtor",0.626732525984031,5.19343735042937,3.96800022213292,0.0650164491328539,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Tsga10",0.804979601612376,4.48888901314439,3.96648421551225,0.0650621597426063,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Nfkbia",-0.378974170362979,8.14966439608326,3.96394965355084,0.0651386666080812,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Med1",-0.517370888185036,5.84107297687186,3.96136966161788,0.0652166539340012,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Yod1",0.839355010196981,4.35230088242458,3.95337497321383,0.0654590164977211,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Adnp2",0.732051088305151,4.47778702822439,3.95322819789187,0.0654634759916068,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
