"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Thy1",-0.134809528479408,4.63011149003393,0.0935519820365129,0.766278801097751,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Fgfr3",-0.0953117244112346,5.12354320180448,0.0928435306586324,0.766386446673591,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Klhdc3",0.0649190529087328,4.49969710291681,0.0927682912887888,0.766479155258963,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Cndp2",0.050544936839238,7.02141669089799,0.0927101721103286,0.766547877146348,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Msi1",-0.162608723462409,2.52667496479477,0.0926435346055141,0.766672748355122,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Tmem141",0.0792212306378598,6.15541826316493,0.092596664041266,0.766686236636481,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Tmem186",-0.137129814774409,3.06187360671472,0.0925630793564179,0.766754918125647,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Trappc2",0.104910843762938,3.80566720079907,0.0925013475249663,0.766808776980428,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Rassf3",0.0576696583552578,5.37739296467651,0.092409165000636,0.766915192771213,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Aup1",-0.043650718978323,6.49465768100239,0.0923951692470394,0.766931772640824,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Src",0.0884230039556248,3.66940944921574,0.0923899254841277,0.766946566655133,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Ifrd2",-0.147110037441561,3.23438557943239,0.0923993881149124,0.766948056023479,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Gnl2",0.0590006427412451,4.96560463147261,0.0922466541744782,0.767113923798641,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Soga1",-0.124644424373595,3.67452743016408,0.0920976877994477,0.767304038540838,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Sephs2",0.0693036864074709,4.45595599348328,0.0920721112036383,0.767328209371857,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Prorp",-0.149523086121366,2.6290078649642,0.091884596634679,0.767598753754504,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Hccs",0.0716851220366165,4.33191849419582,0.0917572505086288,0.767713785366333,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Bex3",0.0567483897346154,6.35735386940315,0.0916842669531255,0.767800652063008,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"2410131K14Rik",-0.143101370583131,2.58731376183228,0.0916895284241418,0.767838206867465,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Med28",-0.0455158626428264,6.6899187211398,0.0914590708238216,0.768076589188749,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Kit",-0.161223188060269,2.92448290074585,0.0914852614404885,0.768078305251126,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
