"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Ero1l",0.0794157933039694,4.52178639074275,0.0336096200260659,0.85672805319886,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Pik3ap1",0.0447802583014259,6.10058311176172,0.0335733492473973,0.856804470479416,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Fam53c",0.0761245211419019,4.74247951546481,0.0335092443946859,0.856939634728823,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Insig1",-0.0518506317925533,5.93041617719142,0.0333742758822413,0.857224652395369,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Phactr3",0.0975257961957406,4.95209551283253,0.0337430025402336,0.857332309568676,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Zfp704",0.0744673643692972,5.12293482938602,0.0332184388259879,0.857586231141926,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Tlr2",0.0477162191453355,6.33160602214527,0.0331832332138931,0.857629105692883,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Usp53",0.0978897656416796,4.31497850674783,0.0331783303375925,0.857639501332172,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"St3gal1",0.05493401656465,5.46963452805837,0.0331772123842727,0.857641871856019,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Clta",-0.0359844012992429,8.89698722437498,0.0330469282867531,0.857918411757466,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Cebpa",-0.04959543089565,6.03118844706368,0.0330192113337682,0.857977316262689,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Rpl10-ps3",-0.0601061155724931,5.39266376339327,0.0329753510270293,0.858070581180548,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Kansl3",-0.0654059492944817,4.77973866121667,0.0329704717677006,0.858080960444352,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Herpud1",-0.0424577426418176,6.82760514085904,0.0329543324028935,0.858115298106621,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Arhgef9",-0.0769084694812803,4.73086820072336,0.0329142686358952,0.858200574287336,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Cebpg",0.0572432012310865,5.83715591102891,0.0328863489685439,0.858260033373182,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Wdr44",-0.0666904479962898,5.05387923956779,0.0328193838426906,0.858402752102687,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Eif3i",-0.0401036791646665,7.26973403355592,0.0326861879487984,0.858687072998334,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Sin3a",-0.0782093451017921,4.97125700690958,0.0326933930743231,0.858737219138081,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Smc1a",0.0456810677482853,6.83493392032755,0.0326127556868356,0.85884407834843,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Cd63",-0.0382692752946356,7.44776166289325,0.0325199371255035,0.859042795368804,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Rsu1",-0.0623787245340396,5.94925959077042,0.0325428376928239,0.859265944552957,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Frmd8",-0.0715999995410208,4.89487462283552,0.0320424295639598,0.860069767552929,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Fndc4",-0.0901980350806001,4.45551142934796,0.0319289934886681,0.860314894643803,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Irf2bp2",0.0417046325058663,6.9912392075294,0.0318742321595028,0.860433390991118,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Suclg2",-0.0624971405614809,4.83138495713901,0.031846522127491,0.860493391966611,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
