"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Hilpda",-0.0447254507426412,4.06959991535504,0.0602955887330646,0.81143633290369,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Cacng2",0.133930785433329,2.12985843788893,0.0602569062190534,0.811497430832183,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gm46430",-0.0370347492021713,3.50798891840399,0.0602439473433359,0.811515493276172,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Cdr1os",0.0841686092767678,4.69414146140564,0.0602429650917586,0.811516737836576,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Rgs9",-0.128726313098692,0.320287562062374,0.0602613726182157,0.811555106822171,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Crtc1",-0.0393776289495889,3.63302968397781,0.0601067854325004,0.811725420679971,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gm11944",-0.0899218284528118,0.5098826334238,0.060098494568252,0.811786702342525,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gm43847",0.11951476413758,1.07541924464109,0.060001705830926,0.811899823730265,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Cnnm4",-0.0854004509661779,2.05247788566015,0.0599444306904639,0.811976369164333,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Mob1b",-0.0249419590409457,5.02238958104541,0.05987984423044,0.812073179325703,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Pcid2",0.0331223584776713,4.0357601277037,0.0598296920467749,0.812150289716827,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Tmem252",0.0692749480679922,6.26407741208564,0.0598206417951994,0.812163984518274,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gm14391",0.112280116863714,0.517878299896657,0.0598212299877422,0.812210822954854,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Rragb",0.105664107649395,1.40120890298033,0.0597877990419015,0.812221403058618,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Lrrc4b",-0.0638324559615522,3.17122251426712,0.059766789274632,0.812247243422232,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
