gene,log_fc,p_value,adj_p_value,oud_mean,ctrl_mean,significant
TPCN1,0.0,1.8255610413515261e-196,7.564479453114059e-196,0.8546030284849014,0.8546030284849014,False
LINC02642,0.0,6.600066135227996e-192,2.672091552723885e-191,0.1515915222676849,0.1515915222676849,False
PAK1,0.0,0.0,0.0,1.2863985313425361,1.2863985313425361,False
NCOR2,0.0,2.9486701939271696e-66,6.52842109356569e-66,1.7876715129536043,1.7876715129536043,False
IKZF2,0.0,0.0,0.0,1.34832492584252,1.34832492584252,False
GNA12,0.0,0.0,0.0,0.7159757187869188,0.7159757187869188,False
CNKSR3,0.0,0.0,0.0,1.1384415762331057,1.1384415762331057,False
KIZ,0.0,0.0,0.0,1.5793825057782775,1.5793825057782775,False
CELF1,0.0,1.5687909244667638e-90,4.060718527523979e-90,1.2342750662619009,1.2342750662619009,False
KIAA1109,0.0,1.8921004982001964e-255,9.366834149505922e-255,2.791020140089244,2.791020140089244,False
PDE5A,0.0,0.0,0.0,0.7250983187264161,0.7250983187264161,False
GCNT2,0.0,6.154737120139076e-141,2.049302037782156e-140,0.22504199303442768,0.22504199303442768,False
GMDS,0.0,0.00532779541955901,0.006033743397009071,0.9016070092084677,0.9016070092084677,False
PSD2,0.0,5.221264607296723e-10,6.999014218896412e-10,0.32138367457582895,0.32138367457582895,False
AC008014.1,0.0,2.448413003276384e-144,8.318503974891452e-144,0.4024381790404891,0.4024381790404891,False
FSTL4,0.0,0.07440111322075495,0.08046263145719712,0.07051684636637577,0.07051684636637577,False
RHOQ,0.0,0.0,0.0,1.0126695567548751,1.0126695567548751,False
SLC31A2,0.0,8.15925880117295e-68,1.8266997316058844e-67,1.077815184546088,1.077815184546088,False
VPS35L,0.0,9.010344048313044e-16,1.2964523810522365e-15,2.13864780234374,2.13864780234374,False
ZNF644,0.0,1.142557148174853e-19,1.7276569780869755e-19,2.9288592954670523,2.9288592954670523,False
RBM6,0.0,2.1041744058543826e-08,2.725614515355418e-08,2.337573369420374,2.337573369420374,False
GNPTAB,0.0,5.991673259701204e-19,8.983018380361625e-19,0.5870703413715295,0.5870703413715295,False
CAMKMT,0.0,2.5975460796254397e-11,3.5437190717945974e-11,2.4203349979522075,2.4203349979522075,False
DCAF6,0.0,1.3261053997686793e-70,3.0345661321937744e-70,0.9912163440152497,0.9912163440152497,False
SCFD2,0.0,0.0,0.0,2.0037231347962496,2.0037231347962496,False
LINC02742,0.0,5.840831026397398e-19,8.765629354273234e-19,0.1442496001194717,0.1442496001194717,False
LINC01094,0.0,0.5060374240348787,0.5195456098920725,0.17123796763455743,0.17123796763455743,False
C20orf194,0.0,2.7930151745587174e-13,3.9063149294527517e-13,2.51027098081252,2.51027098081252,False
RASGRF1,0.0,5.4048483357426156e-76,1.2727272376160005e-75,0.16112586739644483,0.16112586739644483,False
VMP1,0.0,0.7654184235308125,0.7747150035736968,1.6561395772600793,1.6561395772600793,False
ATRX,0.0,1.6827507363782953e-172,6.334068016480409e-172,2.86090816296757,2.86090816296757,False
ZMIZ1,0.0,1.634777042958279e-252,8.026728525163398e-252,1.1504964760324814,1.1504964760324814,False
CPEB1,0.0,1.2288577049728658e-192,5.00213448428575e-192,1.204060683856122,1.204060683856122,False
PYGL,0.0,0.0,0.0,0.22552895119547126,0.22552895119547126,False
ANKRD17,0.0,1.9259062332918035e-08,2.4990132784928243e-08,3.3092894002176463,3.3092894002176463,False
STMN4,0.0,0.0,0.0,0.7283263597974405,0.7283263597974405,False
PPP6R3,0.0,9.23655421557622e-99,2.5076617779844943e-98,2.6280414337710956,2.6280414337710956,False
TRAF3IP2-AS1,0.0,0.17642775711894815,0.1871581581884174,2.1160817793479043,2.1160817793479043,False
KIAA0930,0.0,3.679727254754074e-44,7.02685026369333e-44,1.4822443285024673,1.4822443285024673,False
AC013265.1,0.0,6.51034139170295e-63,1.4071343065640382e-62,0.1601091714317636,0.1601091714317636,False
UBASH3B,0.0,3.2273503804244454e-54,6.617943363823196e-54,0.23475783273429138,0.23475783273429138,False
POU2F2,0.0,3.876773223232441e-34,6.785484054665883e-34,0.2068084090381521,0.2068084090381521,False
MFHAS1,0.0,0.09352563210729359,0.10063733727470614,0.2879980766132603,0.2879980766132603,False
PLCH1,0.0,0.24423640350662348,0.2567306273720639,0.2172743325802664,0.2172743325802664,False
RMST,0.0,0.040464528256737214,0.04425577279264005,0.16524913754010356,0.16524913754010356,False
LINC01122,0.0,1.0409665194855104e-29,1.7623586673005254e-29,0.8439328837612928,0.8439328837612928,False
TET2,0.0,9.141728034027416e-67,2.0360196066876206e-66,1.5248952604032455,1.5248952604032455,False
HP1BP3,0.0,3.99091591658571e-139,1.3171339658698713e-138,2.3509341439326312,2.3509341439326312,False
LINC00906,0.0,2.671464916089865e-06,3.3062684605072588e-06,0.21724992829080125,0.21724992829080125,False
HEPACAM,0.0,1.4009171035730361e-44,2.6820365735284675e-44,1.5452221319868147,1.5452221319868147,False
PRRC2B,0.0,7.282919124408933e-114,2.154709800120986e-113,1.273177804899011,1.273177804899011,False
RARB,0.0,1.907348034090801e-12,2.641756279904157e-12,0.13534848439065555,0.13534848439065555,False
GALNT15,0.0,0.0,0.0,0.507043397065511,0.507043397065511,False
ACSS3,0.0,2.983705827389004e-07,3.7784370967357585e-07,0.20608157808957714,0.20608157808957714,False
MAGI3,0.0,1.865431519424299e-12,2.584893560403186e-12,0.4329919579859585,0.4329919579859585,False
KIDINS220,0.0,4.908036457946805e-49,9.693291227018049e-49,2.70676306189939,2.70676306189939,False
CLVS1,0.0,0.0,0.0,0.7214678364532072,0.7214678364532072,False
ZNF532,0.0,4.986191364774264e-52,1.0073113868230837e-51,2.40666641618556,2.40666641618556,False
ANKRD30BL,0.0,0.010616777348424842,0.011893327873515507,0.16812768254877788,0.16812768254877788,False
ATP9A,0.0,8.786321766570447e-43,1.66197763554296e-42,1.512380188254288,1.512380188254288,False
PRRC2C,0.0,9.95603835249207e-10,1.3274717803322758e-09,2.111180214390339,2.111180214390339,False
NAPEPLD,0.0,0.00024006515957928926,0.00028198726653792783,1.7005939687010372,1.7005939687010372,False
AC007566.1,0.0,1.2044802309263204e-298,6.654586911195141e-298,1.8418242581300104,1.8418242581300104,False
ARRB1,0.0,0.6001465647145079,0.6123944537903142,0.7924031996219012,0.7924031996219012,False
AC006230.1,0.0,1.888342183248265e-76,4.457141266518328e-76,0.17519138487132577,0.17519138487132577,False
GNB1,0.0,0.409641736049165,0.42376731315430866,1.762395865819834,1.762395865819834,False
ATF7IP2,0.0,3.074427803754937e-73,7.12773061148749e-73,0.2930580984257289,0.2930580984257289,False
CDH1,0.0,0.9508322911514178,0.9546508947303392,0.8579401773592803,0.8579401773592803,False
C12orf76,0.0,4.4527293327438294e-06,5.476911848393394e-06,1.5626423212177105,1.5626423212177105,False
AC024145.1,0.0,1.6541706214768116e-10,2.231345262783469e-10,0.3003133142069824,0.3003133142069824,False
STRBP,0.0,1.1397653480591325e-93,2.9967537635209445e-93,0.6864090420206219,0.6864090420206219,False
WARS,0.0,2.5418282793069658e-64,5.5417767717448376e-64,0.2084778292012399,0.2084778292012399,False
RHOJ,0.0,0.000664915766373557,0.0007728583103915812,0.18077472811168224,0.18077472811168224,False
CIITA,0.0,8.258204097290767e-17,1.206164181688038e-16,0.1847927286358374,0.1847927286358374,False
ARL5A,0.0,1.3564386767983462e-119,4.12709536551221e-119,0.5823433536556769,0.5823433536556769,False
MFSD6,0.0,3.986247161551954e-95,1.0620551940191707e-94,1.4603515514149232,1.4603515514149232,False
TNFRSF1B,0.0,2.2156697505523362e-10,2.9820588836505197e-10,0.1626278140421066,0.1626278140421066,False
TXNIP,0.0,3.9412803548137435e-146,1.3512961216504263e-145,0.454139778388217,0.454139778388217,False
AL356737.2,0.0,1.0830228720082428e-17,1.60210484024888e-17,0.12911248663732036,0.12911248663732036,False
S100Z,0.0,9.143021834692212e-101,2.507227194156913e-100,0.19267892945903184,0.19267892945903184,False
MCC,0.0,1.6158877481684928e-22,2.5300956390947173e-22,0.26030651337617156,0.26030651337617156,False
AC079793.1,0.0,4.7244133563655267e-70,1.0769939262231444e-69,0.15079534721138776,0.15079534721138776,False
SLC25A18,0.0,1.391464333706522e-64,3.0381317329836728e-64,0.24162684666891146,0.24162684666891146,False
STK32B,0.0,2.578298421580296e-30,4.384861261190979e-30,0.26844423727435285,0.26844423727435285,False
MARK3,0.0,0.0,0.0,2.604498952807671,2.604498952807671,False
EVI5,0.0,7.384704830559315e-90,1.903274440865803e-89,2.59434939812321,2.59434939812321,False
AC107223.1,0.0,5.426787066562449e-09,7.1280040278841276e-09,0.48463975832204453,0.48463975832204453,False
SNX30,0.0,1.19733170780564e-115,3.5705716932573756e-115,1.6052746170935919,1.6052746170935919,False
ACTR2,0.0,2.0050729255308552e-23,3.1759338841565817e-23,0.873122584880019,0.873122584880019,False
MAP3K1,0.0,1.4140953873280637e-126,4.432900900714933e-126,0.531536419663113,0.531536419663113,False
TSPAN14,0.0,0.38628787025859634,0.40016008659384983,0.32002667596015655,0.32002667596015655,False
COP1,0.0,9.284495601300257e-19,1.3885088137537771e-18,2.132877668582111,2.132877668582111,False
UACA,0.0,2.787230741292624e-183,1.0987769019550423e-182,0.9699574471173208,0.9699574471173208,False
LEF1,0.0,1.338631637917856e-08,1.7445242892065893e-08,0.048446700607189815,0.048446700607189815,False
SUCLG2,0.0,2.0576438794125756e-14,2.920024426791735e-14,1.140706642040308,1.140706642040308,False
ELF1,0.0,0.0012489110282310264,0.0014416056501320043,1.5981260777677162,1.5981260777677162,False
PCNX1,0.0,0.0,0.0,1.9553443425554407,1.9553443425554407,False
TFRC,0.0,3.288096747373729e-125,1.0264610033424753e-124,0.2347741505251698,0.2347741505251698,False
ZBED5,0.0,0.0,0.0,1.6577043229280921,1.6577043229280921,False
PCED1B,0.0,1.072280857062131e-46,2.0888588124586967e-46,0.27446170961566685,0.27446170961566685,False
RIPOR2,0.0,0.0001700114337114147,0.0002008009059583638,0.16388384397787165,0.16388384397787165,False
CHD2,0.0,0.0,0.0,2.3144405945769506,2.3144405945769506,False
DNM2,0.0,2.61917673166426e-06,3.242893188193471e-06,1.375743481605833,1.375743481605833,False
ADAM23,0.0,1.121007610368747e-72,2.594925024001729e-72,0.5279581050471297,0.5279581050471297,False
MYO1B,0.0,0.008485751163229369,0.009523850912715341,0.04072138143229951,0.04072138143229951,False
CHST15,0.0,0.38996824185317036,0.4036938321461391,0.22863645306750413,0.22863645306750413,False
TRAPPC9,0.0,5.579717830769553e-66,1.233541156397101e-65,2.419799140011264,2.419799140011264,False
CASC15,0.0,0.1716492865847517,0.18228706439652978,0.3243003040934913,0.3243003040934913,False
BSG,0.0,5.0832611930258364e-15,7.27219054796257e-15,0.2810071354255614,0.2810071354255614,False
TAFA5,0.0,1.7507574589556135e-40,3.2421434425103953e-40,0.9290947636539549,0.9290947636539549,False
CCDC18-AS1,0.0,2.193068642856761e-16,3.1860561397434787e-16,1.5442361943770142,1.5442361943770142,False
RPL11,0.0,0.0,0.0,0.6671565677456913,0.6671565677456913,False
PSAP,0.0,2.148157629678478e-44,4.104759801933397e-44,1.5176420868157934,1.5176420868157934,False
CYP7B1,0.0,0.0,0.0,1.4874938479544004,1.4874938479544004,False
PER3,0.0,0.0,0.0,1.5700845872465001,1.5700845872465001,False
ZC3H13,0.0,9.436156576317842e-07,1.1795195720397302e-06,1.836419623602948,1.836419623602948,False
CD47,0.0,0.0,0.0,1.472105588351237,1.472105588351237,False
INTU,0.0,3.2172185535247693e-06,3.976784367768566e-06,0.6710803632386272,0.6710803632386272,False
DOK6,0.0,5.337234754548765e-29,8.970142444619774e-29,0.26938974282759204,0.26938974282759204,False
HNRNPA2B1,0.0,6.049839203362173e-147,2.0813666984044174e-146,3.0533230001100513,3.0533230001100513,False
IL6R,0.0,0.6918695083048039,0.7033576838069846,0.291391147793992,0.291391147793992,False
CECR2,0.0,1.1075296880479623e-30,1.8878346955362993e-30,2.171932236154033,2.171932236154033,False
VWC2,0.0,1.552830619086878e-27,2.570911621004765e-27,0.1965416882331233,0.1965416882331233,False
RPS15,0.0,1.2999807268191782e-206,5.539690597240817e-206,0.4919666167505871,0.4919666167505871,False
DPF3,0.0,5.321155351197723e-27,8.737529312311533e-27,1.6439148735076061,1.6439148735076061,False
FTO,0.0,9.138874858961319e-224,4.141484075058e-223,3.632694689213485,3.632694689213485,False
PBX3,0.0,2.99367153154917e-09,3.958137767583741e-09,1.6278067814839403,1.6278067814839403,False
ATF7IP,0.0,1.155421872642424e-144,3.93446721671654e-144,2.0793849707111733,2.0793849707111733,False
HIBCH,0.0,0.7946873017685289,0.8027144462308373,2.6711786105954047,2.6711786105954047,False
FERMT1,0.0,2.797370077117691e-76,6.597570936598328e-76,0.16530651617879252,0.16530651617879252,False
SH3TC2-DT,0.0,3.468401933376381e-129,1.0975955485368294e-128,0.9398529381861636,0.9398529381861636,False
PTPRO,0.0,9.904316017457832e-16,1.4243982767197266e-15,0.2410800780111986,0.2410800780111986,False
RERG,0.0,0.2675361015893171,0.28073043188805574,0.17161561610200585,0.17161561610200585,False
AC091078.1,0.0,1.0240413371515892e-06,1.27792180176987e-06,0.20248986745658118,0.20248986745658118,False
CDKAL1,0.0,0.0,0.0,2.6363131699510043,2.6363131699510043,False
MYO9A,0.0,2.7306625405597856e-57,5.688880292832887e-57,1.934214731094154,1.934214731094154,False
BIN2,0.0,1.014065796947477e-114,3.0150618343334306e-114,0.19471584755003168,0.19471584755003168,False
VSIR,0.0,1.1149615664807965e-150,3.889400813305104e-150,0.22682160654849667,0.22682160654849667,False
FHOD3,0.0,5.197288875614626e-26,8.428036014510205e-26,0.3339253439729529,0.3339253439729529,False
SCN2A,0.0,0.10942297456119032,0.11719704522797965,0.2775956945455679,0.2775956945455679,False
SNTB1,0.0,0.0007334572985115573,0.0008518667810819481,0.20727338108160673,0.20727338108160673,False
PAFAH1B1,0.0,0.0,0.0,3.015345830307537,3.015345830307537,False
CYTH4,0.0,8.312185766393936e-12,1.1396964030704664e-11,0.18559885693070788,0.18559885693070788,False
ARHGEF26-AS1,0.0,2.930039794090601e-23,4.626378622248317e-23,0.2196938297561256,0.2196938297561256,False
ZNF652,0.0,8.73472814292727e-39,1.6007443145254617e-38,1.7609931215621046,1.7609931215621046,False
ACSL6,0.0,0.5910967458023257,0.6035705368982223,0.3474220153301818,0.3474220153301818,False
HNRNPU,0.0,0.0,0.0,2.3512256029565974,2.3512256029565974,False
ITPR1,0.0,7.86036092459963e-122,2.4185725921845015e-121,0.4083194147387609,0.4083194147387609,False
ABCG2,0.0,9.935846013815572e-21,1.520792757216669e-20,0.07681004427446107,0.07681004427446107,False
RAB10,0.0,0.20059336182718035,0.21189439629631726,1.7148881690020223,1.7148881690020223,False
KIF2A,0.0,0.0,0.0,2.4019030051519796,2.4019030051519796,False
CCSER2,0.0,7.21464443818647e-187,2.8667461343787297e-186,2.506562603398375,2.506562603398375,False
ADGRG1,0.0,3.1475056365160613e-09,4.157867419439975e-09,0.35529946053586786,0.35529946053586786,False
PPFIA1,0.0,0.0789492305112044,0.085258348284238,1.0487944106127673,1.0487944106127673,False
OSBPL3,0.0,1.226250641853463e-56,2.545849083432795e-56,0.31592068227329534,0.31592068227329534,False
LINC02821,0.0,0.0,0.0,0.5783980551963162,0.5783980551963162,False
SOD2,0.0,4.176998466176237e-124,1.2958630194962474e-123,0.7171255462360369,0.7171255462360369,False
U91319.1,0.0,0.37238672792837835,0.3866944215247958,0.1928790460849496,0.1928790460849496,False
GNAS,0.0,1.9894487488518187e-15,2.8556680605528496e-15,1.054415561060978,1.054415561060978,False
GHR,0.0,3.878469592580541e-12,5.347154769182731e-12,0.2527871370585829,0.2527871370585829,False
FOXO3,0.0,0.0,0.0,2.402523681185947,2.402523681185947,False
BICD1,0.0,5.3721995979771234e-17,7.861755509234814e-17,2.055929021660859,2.055929021660859,False
LCOR,0.0,1.2320298151022681e-147,4.253267485968705e-147,2.8995240171933845,2.8995240171933845,False
PLSCR1,0.0,1.3232673484296651e-55,2.732141806805916e-55,0.21227089426579202,0.21227089426579202,False
KLHL24,0.0,0.0,0.0,1.8921581361488142,1.8921581361488142,False
PACRG-AS3,0.0,0.08326889193063097,0.08985851647190392,0.7815724280079461,0.7815724280079461,False
CALCRL,0.0,2.495182893746753e-42,4.69313396942963e-42,0.18931521386284705,0.18931521386284705,False
PRDM11,0.0,9.5100559340931e-270,4.835621661403271e-269,0.38064230196870363,0.38064230196870363,False
PELI2,0.0,0.0,0.0,1.1219665655243856,1.1219665655243856,False
RIT2,0.0,2.5687780388832155e-19,3.8744766800651814e-19,0.19456733636925638,0.19456733636925638,False
KMT2E,0.0,5.146553570582459e-79,1.23517285693979e-78,3.3568740552568057,3.3568740552568057,False
LINC01098,0.0,0.0010467189754627074,0.00121101308383653,0.5583173122103227,0.5583173122103227,False
LINC00342,0.0,1.5661801392817217e-13,2.1986618707745275e-13,1.5244869858535988,1.5244869858535988,False
ITGB5,0.0,7.457000417371329e-35,1.3120821848747205e-34,0.3940820696289466,0.3940820696289466,False
FAM168A,0.0,0.0,0.0,2.1361917073475722,2.1361917073475722,False
ADAMTS14,0.0,0.0,0.0,0.7830973745968538,0.7830973745968538,False
WDR7,0.0,7.631003268423e-18,1.1305190027293332e-17,2.8737545947763277,2.8737545947763277,False
RPS8,0.0,0.0,0.0,0.5384044448082103,0.5384044448082103,False
SPECC1,0.0,4.347514752049361e-160,1.579000515272165e-159,1.452491662762168,1.452491662762168,False
AF117829.1,0.0,0.08721060230344212,0.09397694213732988,1.0682578542003567,1.0682578542003567,False
DIPK1A,0.0,4.182458301067712e-31,7.149501369346516e-31,2.372065340181136,2.372065340181136,False
ZNF146,0.0,0.0,0.0,1.385642991549128,1.385642991549128,False
SPAG9,0.0,0.10192445933189986,0.10943929062122391,3.201448877610817,3.201448877610817,False
INSR,0.0,5.548634943297294e-216,2.4443325741397766e-215,1.6083723316688618,1.6083723316688618,False
TNK2,0.0,8.803187101258915e-46,1.7027441201661343e-45,0.5778744244377082,0.5778744244377082,False
GABRG3,0.0,0.9130217441390636,0.9176097931045865,0.08216128086723747,0.08216128086723747,False
RAB1A,0.0,7.976353486866325e-289,4.250277168845289e-288,1.2694307625609016,1.2694307625609016,False
LINC00907,0.0,8.241444298767194e-12,1.130513621230068e-11,0.2832661001913412,0.2832661001913412,False
TMEM232,0.0,8.535951885119391e-116,2.5480453388416096e-115,0.7399976159347734,0.7399976159347734,False
CPEB3,0.0,0.8192137165848503,0.826653598975631,1.4924984308722355,1.4924984308722355,False
IL4R,0.0,2.9156369107875314e-74,6.806934422072058e-74,0.1512681360701132,0.1512681360701132,False
GLDC,0.0,5.230818496917757e-109,1.5117972534444386e-108,0.15071498842348485,0.15071498842348485,False
CLEC16A,0.0,0.08147109974340112,0.08795008968341252,1.350278365834076,1.350278365834076,False
CNN3,0.0,6.70215922410764e-63,1.4475505883601813e-62,0.46517435315143507,0.46517435315143507,False
NPAS2,0.0,0.2752655855815425,0.28853834966618713,0.24493128551564963,0.24493128551564963,False
TTYH1,0.0,3.794518897195349e-77,8.977568368758712e-77,0.8588671304759008,0.8588671304759008,False
SLC8A1-AS1,0.0,1.9624484657898255e-46,3.8081147460345905e-46,0.2781543512384981,0.2781543512384981,False
PDGFC,0.0,0.003009718572853302,0.003434444929083266,0.42871457553718045,0.42871457553718045,False
ARHGEF6,0.0,1.3841560586744575e-134,4.484306885554398e-134,0.34414129265036814,0.34414129265036814,False
PRIMA1,0.0,0.0,0.0,0.8765631530210362,0.8765631530210362,False
UBA6-AS1,0.0,4.936142814381168e-18,7.330905169873021e-18,1.1742973682363727,1.1742973682363727,False
