gene,log_fold_change_female,pvalue_female,padj_female,log_fold_change_male,pvalue_male,padj_male,interaction_effect,abs_interaction_effect,interaction_pvalue,interaction_padj,significant
BX284613.2,0.041237026,0.6302161532619579,0.6925452233647889,0.11437595,0.2622226937126618,0.36069146315359263,0.07313892,0.07313892,0.6302161532619579,0.6925452233647889,False
ADAM28,-0.41297746,0.1263797018408031,0.17032304830296915,-0.48569018,0.016554227046607646,0.04310996626720741,-0.07271272,0.07271272,0.1263797018408031,0.17032304830296915,False
BACH2,-0.50993586,2.3162627190753624e-09,1.0294500973668277e-08,-0.43726087,8.415459087403365e-06,5.429328443486042e-05,0.07267499,0.07267499,8.415459087403365e-06,5.429328443486042e-05,False
FA2H,-0.018987417,0.8690561232850939,0.8940906618159402,-0.09110141,0.4587554869126408,0.5429059016717642,-0.07211399,0.07211399,0.8690561232850939,0.8940906618159402,False
CPB2-AS1,0.0121433735,0.9063739210957049,0.923928563808058,0.083137035,0.3972418108146498,0.48681594462579636,0.07099366,0.07099366,0.9063739210957049,0.923928563808058,False
LINC02798,-0.4878118,0.007552360093210561,0.013180384106824716,-0.41808426,0.03684790122389245,0.0780675873387552,0.06972754,0.06972754,0.03684790122389245,0.0780675873387552,False
DGKB,-0.27821672,0.22763103751558716,0.2910882832680143,-0.209571,0.37677794658573527,0.4691637102764959,0.068645716,0.068645716,0.37677794658573527,0.4691637102764959,False
TRPS1,0.2524867,0.02263666389869048,0.03593121253760394,0.18391538,0.2553248937097926,0.3531464643288971,-0.06857133,0.06857133,0.2553248937097926,0.3531464643288971,False
SPTBN1,0.26898336,0.03131622783483419,0.04788414042023576,0.20162582,0.03253030314727824,0.0716526501041371,-0.06735754,0.06735754,0.03253030314727824,0.0716526501041371,False
MRVI1,-0.02782476,0.8405275411804106,0.8709932484932189,0.0385288,0.5122756965644011,0.5929116858384272,0.06635356,0.06635356,0.8405275411804106,0.8709932484932189,False
SMAP2,-0.27773064,0.005983400340478499,0.010571378693424912,-0.21246403,0.030841768745403626,0.06855221585055805,0.06526661,0.06526661,0.030841768745403626,0.06855221585055805,False
GRIP1,0.08537337,0.5423557258814863,0.614219395109271,0.15008874,0.2935247584831448,0.3917152701542969,0.06471537,0.06471537,0.5423557258814863,0.614219395109271,False
MAPK4,-0.04628396,0.7840620437706002,0.8218679704094342,0.018188804,0.8376254440525832,0.8743480626853687,0.064472765,0.064472765,0.8376254440525832,0.8743480626853687,False
LRIG1,0.09532535,0.4603134338050191,0.53338752468716,0.15830147,0.08389646283232502,0.14928196233509788,0.06297612,0.06297612,0.4603134338050191,0.53338752468716,False
RASSF8,-0.25274146,0.028472737887695682,0.04414377967084602,-0.18999553,0.07416416694069276,0.13608104025815185,0.06274593,0.06274593,0.07416416694069276,0.13608104025815185,False
PNISR,-0.35570908,3.7387287155727286e-07,1.2981696929071976e-06,-0.41844058,5.260948713447291e-06,3.5546950766535754e-05,-0.062731504,0.062731504,5.260948713447291e-06,3.5546950766535754e-05,False
LHFPL2,-0.5565361,0.0011421551423047497,0.0022483368943006883,-0.49441022,0.004043168865707416,0.013990203687568915,0.06212586,0.06212586,0.004043168865707416,0.013990203687568915,False
HIP1,-0.9286065,1.4282063663711357e-10,7.32413521215967e-10,-0.9896755,1.652691384555379e-07,1.4889111572570982e-06,-0.06106901,0.06106901,1.652691384555379e-07,1.4889111572570982e-06,False
CHD9,-0.14653158,0.14266012993575927,0.19021350658101235,-0.2067287,0.05870473220953746,0.11267702919297017,-0.060197115,0.060197115,0.14266012993575927,0.19021350658101235,False
KIF13A,-0.0065484047,0.9588562009689222,0.9636745738381128,0.051868916,0.7141830664824536,0.7754430689277454,0.05841732,0.05841732,0.9588562009689222,0.9636745738381128,False
NLGN4Y,-5.3065363e-05,0.914126256178357,0.9308821346011782,-0.05626154,0.6564072750667211,0.7245113411332462,-0.056208473,0.056208473,0.914126256178357,0.9308821346011782,False
NRG1,-0.09852973,0.1874039238087452,0.244015525792637,-0.04312919,0.7704988367198011,0.8205525417676264,0.055400543,0.055400543,0.7704988367198011,0.8205525417676264,False
SRGAP2,-0.67115223,0.04566875132961341,0.06696297848916923,-0.6159698,0.047785479680080546,0.09500095363833111,0.055182457,0.055182457,0.047785479680080546,0.09500095363833111,False
PALD1,-0.4069092,0.006377975399157126,0.011209095604845565,-0.3518753,0.016687395192578586,0.043343883617087235,0.055033892,0.055033892,0.016687395192578586,0.043343883617087235,False
ZFPM2,0.20741284,0.2089908905334037,0.2700140704565939,0.15484929,0.303482913484384,0.39898703319323436,-0.052563548,0.052563548,0.303482913484384,0.39898703319323436,False
APLP1,0.0002706051,0.9975133689457563,0.9975133689457563,-0.052207112,0.5052543629050904,0.586141952326091,-0.052477717,0.052477717,0.9975133689457563,0.9975133689457563,False
UGT8,-0.5137067,0.003499527226719959,0.00642115087471552,-0.56556606,0.004721043446301785,0.015822300825710296,-0.05185938,0.05185938,0.004721043446301785,0.015822300825710296,False
ASPH,0.08307862,0.3756354378343828,0.44899157618007807,0.13431585,0.11215176168076221,0.18916975091533914,0.051237226,0.051237226,0.3756354378343828,0.44899157618007807,False
SORCS1,0.13883576,0.18550996392306324,0.24218010956013478,0.088274956,0.2785049874716991,0.37534364888369154,-0.050560802,0.050560802,0.2785049874716991,0.37534364888369154,False
SYK,-0.35383978,0.0053454669283283405,0.009528461547822354,-0.3037022,0.010463823366431277,0.029475558778679654,0.05013758,0.05013758,0.010463823366431277,0.029475558778679654,False
LY86,-0.32994145,0.0003268934752268288,0.0007029967209179113,-0.2806581,0.0074315990622463865,0.022602060527606094,0.049283355,0.049283355,0.0074315990622463865,0.022602060527606094,False
SH3TC2,0.4761696,1.7200023938837264e-06,5.47771463020295e-06,0.4273126,1.5500262404372635e-05,9.50936343826542e-05,-0.048856974,0.048856974,1.5500262404372635e-05,9.50936343826542e-05,False
AHCYL1,0.049614847,0.6237145582947804,0.6884266647845259,0.09761119,0.08680416703721643,0.15309376902507307,0.047996342,0.047996342,0.6237145582947804,0.6884266647845259,False
LNCAROD,-0.5253151,0.0023942319703669493,0.004508911431952823,-0.5732374,0.009756357354153308,0.028035509638371574,-0.047922313,0.047922313,0.009756357354153308,0.028035509638371574,False
ZFP36L1,-0.11421716,0.38863334108973846,0.46213350519304425,-0.06640822,0.4559976302741908,0.540281552457572,0.047808945,0.047808945,0.4559976302741908,0.540281552457572,False
TCF12,-1.6297588,8.481369627900851e-08,3.1296566892623067e-07,-1.676713,1.2937826392843653e-06,9.952174148341271e-06,-0.046954155,0.046954155,1.2937826392843653e-06,9.952174148341271e-06,False
ST6GAL1,-0.85127854,0.06958809304113656,0.09787354858106408,-0.8967838,0.060213387240064475,0.11513075954123227,-0.045505285,0.045505285,0.06958809304113656,0.11513075954123227,False
ADAMTS9,-0.05542478,0.7029713820493333,0.7552745726375817,-0.009998627,0.7241613449025928,0.7819531612157856,0.045426153,0.045426153,0.7241613449025928,0.7819531612157856,False
GAB2,-0.65482235,7.194918212134856e-08,2.66478452301291e-07,-0.69840956,1.94172454527335e-07,1.718340305551637e-06,-0.043587208,0.043587208,1.94172454527335e-07,1.718340305551637e-06,False
EML4,0.031899154,0.8151313281160997,0.84821157972539,-0.010651648,0.911712812786142,0.9318854473519768,-0.042550802,0.042550802,0.911712812786142,0.9318854473519768,False
TNC,-0.061265916,0.6880542269862266,0.7423787640252225,-0.018785566,0.8361482699341316,0.8737181504013914,0.04248035,0.04248035,0.8361482699341316,0.8737181504013914,False
PRKCH,-0.09407756,0.20303835069113782,0.2633441643205419,-0.052980304,0.7132979256616103,0.7753238322408808,0.041097254,0.041097254,0.7132979256616103,0.7753238322408808,False
MIR4300HG,-0.52811074,2.0234243848790528e-05,5.453974083231948e-05,-0.5659425,0.001244926764023027,0.00516567122001256,-0.037831783,0.037831783,0.001244926764023027,0.00516567122001256,False
PCNX2,-0.17232633,0.13005890956155988,0.17481036231392458,-0.20961428,0.033557704261660375,0.07327009664117985,-0.03728795,0.03728795,0.13005890956155988,0.17481036231392458,False
ACYP2,-0.35409188,4.900862449352632e-05,0.0001225215612338158,-0.39068413,4.8763304214301184e-08,4.876330421430118e-07,-0.036592245,0.036592245,4.900862449352632e-05,0.0001225215612338158,False
MBP,0.111255646,0.9058927502455814,0.923928563808058,0.14739609,0.8706226641976413,0.8994035787165716,0.036140442,0.036140442,0.9058927502455814,0.923928563808058,False
STXBP5L,-0.071323484,0.606027007731846,0.6718702968202284,-0.10623473,0.5164234458995624,0.5970213247393784,-0.034911245,0.034911245,0.606027007731846,0.6718702968202284,False
IL6ST,-0.29594207,0.014101815470091109,0.023463919251399516,-0.2610954,0.01898918248847998,0.04755694938478326,0.034846663,0.034846663,0.01898918248847998,0.04755694938478326,False
GFAP,-0.058569193,0.6716751338211862,0.7292889618036765,-0.093375355,0.38854341228708233,0.47968322504578065,-0.034806162,0.034806162,0.6716751338211862,0.7292889618036765,False
MAP4K5,-0.028264046,0.842174130248672,0.8709932484932189,0.0060577393,0.9719113836266411,0.9787627226854392,0.034321785,0.034321785,0.9719113836266411,0.9787627226854392,False
RBPJ,-0.057076454,0.49711043615095996,0.5681262127439543,-0.024235725,0.787911637128541,0.8373131106573231,0.03284073,0.03284073,0.787911637128541,0.8373131106573231,False
LINC01630,0.093286276,0.43266411529677196,0.5048589443369568,0.06072402,0.6532336269677763,0.721805112671576,-0.032562256,0.032562256,0.6532336269677763,0.721805112671576,False
ATP1B1,-0.11215091,0.15773683472029928,0.20892295989443613,-0.14453173,0.09236007192340506,0.16090604864704716,-0.03238082,0.03238082,0.15773683472029928,0.20892295989443613,False
DOCK2,-0.26297307,0.10131744051313657,0.13933620136859284,-0.2313093,0.1617695686501418,0.246599952210582,0.031663775,0.031663775,0.1617695686501418,0.246599952210582,False
PDE3B,-0.22952211,0.10505962022360223,0.14411470538217042,-0.26021332,0.03320548867239188,0.07281905410612254,-0.030691206,0.030691206,0.10505962022360223,0.14411470538217042,False
FMNL3,-0.15406561,0.11928948480951684,0.1622986187884583,-0.18453795,0.08150341080542783,0.14554180500969255,-0.030472338,0.030472338,0.11928948480951684,0.1622986187884583,False
CAPZB,-0.20705092,0.024750230084044866,0.039038217798178024,-0.17673874,0.07475701580261716,0.13641791204857145,0.03031218,0.03031218,0.07475701580261716,0.13641791204857145,False
DOCK3,-0.106980324,0.5148329086515487,0.5863700554117867,-0.1361742,0.4023859520714492,0.49131373879297835,-0.029193878,0.029193878,0.5148329086515487,0.5863700554117867,False
SETBP1,-0.11829615,0.2195296868205521,0.2822940970737749,-0.14689243,0.09210234700618919,0.1607370802900335,-0.028596282,0.028596282,0.2195296868205521,0.2822940970737749,False
ASAP1,0.02689004,0.8422504712929426,0.8709932484932189,0.055436373,0.5782807297744159,0.6578847892769237,0.028546333,0.028546333,0.8422504712929426,0.8709932484932189,False
SLC35F3,-0.04940808,0.8388161681567184,0.8701412532746042,-0.076164186,0.7218311732862297,0.7819531612157856,-0.026756108,0.026756108,0.8388161681567184,0.8701412532746042,False
ANGPTL4,0.079051495,0.6842362754843909,0.7397148924155578,0.053571425,0.035864162380217446,0.07663040484211822,-0.02548007,0.02548007,0.6842362754843909,0.7397148924155578,False
AL008633.1,-0.1561403,0.08085303910651874,0.11260868956339658,-0.18148592,0.1221081083310323,0.20149852859906323,-0.025345623,0.025345623,0.1221081083310323,0.20149852859906323,False
UBE2E2,-0.36637497,0.0444796668431611,0.06547819995707878,-0.39145088,0.025599208922859027,0.05966967769245307,-0.025075912,0.025075912,0.0444796668431611,0.06547819995707878,False
NRIP1,-0.35643768,0.0008292634542191981,0.0016585269084383961,-0.33173347,0.002917275150492872,0.010685989562244952,0.024704218,0.024704218,0.002917275150492872,0.010685989562244952,False
COL11A1,0.19538099,0.17720733279508666,0.23225076382055918,0.17136991,0.08002138173502718,0.1432760895282868,-0.024011075,0.024011075,0.17720733279508666,0.23225076382055918,False
ARHGAP15,-0.52911484,0.009922609534446064,0.016876620043896607,-0.50574255,0.00809739011555325,0.024171313777770896,0.023372293,0.023372293,0.009922609534446064,0.024171313777770896,False
GRM5,0.09129822,0.579371017688814,0.6490139682608101,0.068154335,0.6893246524463335,0.7508983142116922,-0.023143888,0.023143888,0.6893246524463335,0.7508983142116922,False
SH3KBP1,-0.37631178,0.0002968811713837708,0.0006453938508342844,-0.3971399,6.165149593344943e-05,0.00034250831074138574,-0.020828128,0.020828128,0.0002968811713837708,0.0006453938508342844,False
PRKCB,-0.097699285,0.30329540775748004,0.37077678209960885,-0.11769569,0.3442245824352943,0.4368332264407288,-0.019996405,0.019996405,0.3442245824352943,0.4368332264407288,False
CDHR3,0.17511392,0.2755706363106454,0.3414753857628815,0.19485587,0.018462368224821748,0.04693232135527834,0.019741952,0.019741952,0.2755706363106454,0.3414753857628815,False
TGFBR2,-0.17716593,0.1209009925858876,0.16409711405370964,-0.15815213,0.10827925343274099,0.1838357443679813,0.019013792,0.019013792,0.1209009925858876,0.1838357443679813,False
APP,-0.35469055,0.1014367545963356,0.13933620136859284,-0.37349987,0.17207175087305246,0.25953506919012437,-0.018809319,0.018809319,0.17207175087305246,0.25953506919012437,False
TBXAS1,-0.53835446,0.011548300747158655,0.019408908818754043,-0.5557224,0.01928628207141756,0.04809546651226324,-0.017367959,0.017367959,0.01928628207141756,0.04809546651226324,False
MKNK1,-0.1160382,0.24913901427117868,0.313777096059419,-0.1316708,0.1299160659733682,0.21158968399571368,-0.0156326,0.0156326,0.24913901427117868,0.313777096059419,False
BMP2K,-0.16418028,0.46445289160383174,0.5369397590795743,-0.15020216,0.39536305365122515,0.48510804128984686,0.013978124,0.013978124,0.46445289160383174,0.5369397590795743,False
CCSER1,-0.027048469,0.809267144101061,0.8429866084386053,-0.03970039,0.725688563642571,0.7819919866838049,-0.01265192,0.01265192,0.809267144101061,0.8429866084386053,False
RB1,-0.0831207,0.4346609711319478,0.5065978684521536,-0.07132101,0.18764941090699302,0.27965635008493744,0.011799693,0.011799693,0.4346609711319478,0.5065978684521536,False
TULP4,-0.19605899,0.021541916546254317,0.03430241488257057,-0.1849463,0.048277436052581404,0.09540995267308577,0.01111269,0.01111269,0.048277436052581404,0.09540995267308577,False
FLI1,-0.2503929,0.015496852404172994,0.02544639146826436,-0.26110834,0.024841328205725217,0.05865587328672788,-0.010715425,0.010715425,0.024841328205725217,0.05865587328672788,False
RAPGEF1,-0.21544749,0.019895415760974748,0.032037706539411834,-0.20717287,0.023935343161566893,0.05730651014711,0.008274615,0.008274615,0.023935343161566893,0.05730651014711,False
GNAQ,-0.16497803,0.3762549408389054,0.44899157618007807,-0.17212391,0.15073629301134644,0.23369967908735884,-0.0071458817,0.0071458817,0.3762549408389054,0.44899157618007807,False
LRCH1,-0.1996209,0.03598994760140418,0.05412022195699876,-0.20614558,0.03910227440374423,0.08163314071762888,-0.006524682,0.006524682,0.03910227440374423,0.08163314071762888,False
CDC42BPA,0.1518321,0.4125352928429654,0.4859072942791112,0.14553738,0.41791461352633896,0.5071779290368191,-0.0062947273,0.0062947273,0.41791461352633896,0.5071779290368191,False
SRGAP2B,-0.43179297,0.019518898877104538,0.03158397876554132,-0.43789303,0.012840088948869855,0.03470294310505367,-0.0061000586,0.0061000586,0.019518898877104538,0.03470294310505367,False
PLEKHH1,0.59232235,0.03924909764494912,0.05849343911318795,0.59382915,0.04910078391746083,0.09684572764785174,0.0015068054,0.0015068054,0.04910078391746083,0.09684572764785174,False
FGD4,-0.22451878,0.1723501864717866,0.22618134707583543,-0.22307765,0.1476019328945672,0.2302682260445666,0.0014411211,0.0014411211,0.1723501864717866,0.2302682260445666,False
VCAN,0.004573405,0.983545062453533,0.9845295920455785,0.003480792,0.9892742315948069,0.9922509845484523,-0.0010926127,0.0010926127,0.9892742315948069,0.9922509845484523,False
STAT4,-0.012448035,0.24389203164775125,0.3079444844037263,-0.013048813,0.9189902421146507,0.9370423870536431,-0.00060077757,0.00060077757,0.9189902421146507,0.9370423870536431,False
IGSF21,-0.13687482,0.06152362332971542,0.0873915104115276,-0.13659817,0.19179787303035375,0.2823013795933089,0.00027665496,0.00027665496,0.19179787303035375,0.2823013795933089,False
