TF,Activity_Score,P_value,FDR,Significant
FOXJ2,-0.2645636927651462,0.7913455926885891,0.9174150122210616,FALSE
TEAD2,-0.26251876579332867,0.7929215195359475,0.9174150122210616,FALSE
NANOG,0.2622306093847973,0.7931436559839457,0.9174150122210616,FALSE
POU4F2,-0.2565804820656894,0.7975026437531635,0.9182255210185507,FALSE
ETV4,-0.2369366487573134,0.8127059377672273,0.9314574903176898,FALSE
SREBF1,0.2284966396470678,0.8192601682068161,0.9347013737268675,FALSE
SP4,-0.22076682747309775,0.8252739941338155,0.937302138133881,FALSE
KLF3,0.21524977624305772,0.829572584510792,0.9379401743793189,FALSE
NFYA,0.19090855619406563,0.8485972365917306,0.9543277547485083,FALSE
ELF3,0.18698679766508589,0.851670984317394,0.9543277547485083,FALSE
TCF7L2,0.17761444153235265,0.8590257821791825,0.9567462660998709,FALSE
YY1,-0.1745250913581801,0.8614528133010789,0.9567462660998709,FALSE
ELF5,-0.16554605489717866,0.8685142032966495,0.9603394935130353,FALSE
NR1H3,0.13697145128608829,0.8910533609680343,0.9809403228200728,FALSE
ELK4,-0.13061324400992538,0.8960812652810105,0.9821676750459984,FALSE
PBX2,-0.11324494670166416,0.9098363625192106,0.9908000207800132,FALSE
NR5A2,-0.11070306935146153,0.9118518119529205,0.9908000207800132,FALSE
MEIS2,0.09445187168288888,0.9247502122922722,0.99400882954991,FALSE
MEF2B,0.08915081018271,0.9289620574305116,0.99400882954991,FALSE
POU5F1,0.07395142250332314,0.9410490385886192,0.99400882954991,FALSE
E2F3,0.06640030481741681,0.9470591275310002,0.99400882954991,FALSE
USF1,-0.06437523172347322,0.9486714513316076,0.99400882954991,FALSE
FLI1,-0.0629128095531895,0.9498359345039922,0.99400882954991,FALSE
MYCN,0.05930070112150839,0.9527126026852099,0.99400882954991,FALSE
RUNX2,0.05236502169602994,0.95823784450402,0.99400882954991,FALSE
KLF4,0.03963529118118592,0.9683838912411639,0.99400882954991,FALSE
SMAD3,0.0359656573291894,0.9713097427088292,0.99400882954991,FALSE
OTX2,-0.035804693117324995,0.9714380909016455,0.99400882954991,FALSE
PKNOX1,-0.03216236474342342,0.9743425692253326,0.99400882954991,FALSE
CLOCK,0.026785203876396536,0.9786310545811003,0.99400882954991,FALSE
ZNF24,-0.023871152837471897,0.9809553844246237,0.99400882954991,FALSE
THAP11,0.019858135952716845,0.9841565412234593,0.99400882954991,FALSE
MXI1,-0.01653966138024451,0.9868038612033699,0.99400882954991,FALSE
NFIC,0.014216654460162906,0.9886571329918996,0.99400882954991,FALSE
ESR2,0.013282262719256935,0.9894025992409564,0.99400882954991,FALSE
TP73,-0.008555825603982704,0.9931735221312401,0.99400882954991,FALSE
LHX2,-0.007508889186372711,0.99400882954991,0.99400882954991,FALSE
